 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34
5075,614.785,1906.962,1242.736,1968.651,1670.202,1280.227,1392.232,1462.008,1309.632,1078.103,2905.958,1439.450,1602.465,1817.120,2130.010,2229.076,2627.283,1803.351,1576.607,1866.091,1559.321,1865.074,1459.711,1676.139,1342.770,1371.609,1474.152,2311.278,3425.581,2731.186,3472.505,1071.650,1013.203,2649.726
5076,612.314,1907.285,1244.549,1975.571,1671.816,1280.897,1393.182,1466.901,1317.177,1089.075,2916.823,1438.876,1615.951,1840.278,2145.650,2238.735,2626.259,1798.092,1583.588,1873.477,1560.409,1864.523,1472.432,1658.167,1355.927,1377.202,1485.724,2320.358,3425.896,2746.110,3496.004,1071.218,1015.869,2647.328
5077,609.263,1913.091,1247.278,1981.283,1668.496,1286.551,1404.231,1472.199,1320.255,1085.353,2921.109,1447.325,1611.155,1828.945,2149.269,2246.846,2632.689,1797.069,1580.761,1877.281,1563.500,1866.873,1471.481,1661.723,1357.082,1375.888,1490.396,2313.618,3428.863,2750.029,3498.374,1074.022,1026.135,2659.047
5078,613.423,1908.349,1246.806,1973.428,1669.957,1278.879,1399.191,1463.795,1309.750,1089.465,2918.020,1442.139,1610.804,1830.007,2144.310,2230.136,2612.689,1801.074,1579.882,1866.809,1565.268,1857.371,1484.066,1645.857,1356.586,1378.721,1490.660,2319.809,3432.838,2738.373,3497.729,1072.003,1020.524,2657.618
5079,611.787,1911.200,1248.242,1971.175,1678.148,1283.274,1396.894,1474.410,1319.417,1082.118,2915.306,1450.363,1617.311,1826.721,2152.164,2237.476,2635.083,1804.148,1587.099,1876.648,1566.252,1874.860,1482.135,1651.723,1351.944,1376.276,1482.017,2315.857,3404.936,2751.309,3488.615,1078.971,1022.772,2650.304
5080,616.419,1911.207,1254.715,1976.985,1669.058,1283.069,1398.570,1467.739,1319.415,1079.549,2907.849,1449.233,1614.701,1829.657,2147.867,2234.431,2631.076,1818.214,1586.985,1877.939,1576.437,1869.540,1491.676,1646.060,1360.800,1383.358,1486.900,2316.868,3432.358,2742.573,3499.073,1076.235,1023.923,2650.500
5081,619.097,1906.762,1244.595,1970.781,1668.550,1283.869,1398.515,1474.462,1314.486,1086.932,2904.607,1447.330,1613.911,1824.873,2137.664,2243.546,2624.295,1803.877,1587.496,1881.290,1564.419,1869.149,1495.373,1638.165,1359.142,1374.254,1484.235,2321.167,3433.244,2743.547,3501.071,1074.029,1027.419,2669.130
5082,611.241,1908.639,1248.654,1980.821,1667.473,1283.892,1397.661,1468.874,1308.216,1081.270,2909.956,1448.607,1612.088,1814.212,2149.471,2231.557,2640.024,1801.596,1585.439,1875.539,1558.128,1870.999,1494.258,1634.684,1351.332,1383.421,1491.926,2309.818,3443.304,2745.805,3499.082,1072.058,1019.947,2648.328
5083,609.362,1908.098,1247.428,1970.671,1670.357,1280.227,1393.626,1470.849,1310.467,1089.074,2907.410,1449.620,1610.325,1827.163,2149.567,2226.256,2615.080,1796.703,1592.748,1864.033,1563.701,1878.203,1499.996,1631.778,1356.519,1376.950,1485.611,2326.876,3413.277,2755.488,3484.000,1073.500,1024.804,2659.375
5084,608.474,1906.525,1251.222,1968.270,1667.601,1276.907,1397.744,1472.799,1308.042,1087.436,2903.662,1448.561,1598.581,1813.413,2150.972,2229.378,2622.633,1792.348,1583.966,1878.223,1558.159,1871.031,1495.815,1619.304,1355.909,1379.052,1477.897,2298.329,3429.373,2747.501,3485.240,1070.331,1017.392,2654.166
5085,609.269,1906.725,1245.793,1975.243,1666.207,1280.998,1395.987,1469.877,1309.827,1079.528,2910.555,1446.760,1609.980,1820.151,2144.725,2236.655,2630.178,1801.870,1584.180,1877.207,1558.222,1873.175,1498.969,1613.903,1349.451,1374.947,1482.140,2319.417,3401.468,2749.923,3488.541,1069.448,1020.162,2657.163
5086,610.642,1904.381,1249.429,1966.892,1670.173,1283.027,1396.967,1468.204,1312.569,1090.715,2912.204,1445.035,1604.237,1821.747,2148.057,2231.359,2626.674,1807.146,1592.540,1872.598,1568.486,1864.078,1510.741,1612.635,1352.950,1377.822,1488.635,2307.549,3410.030,2754.282,3473.634,1075.466,1022.451,2660.976
5087,615.348,1901.951,1249.145,1961.137,1666.975,1280.072,1397.818,1466.465,1302.438,1095.937,2908.165,1440.259,1595.919,1814.002,2144.404,2230.774,2622.912,1798.737,1591.948,1877.501,1556.574,1874.871,1514.298,1608.661,1354.936,1377.809,1475.036,2322.155,3407.690,2740.239,3467.564,1072.837,1020.230,2643.900
5088,611.974,1905.112,1249.840,1971.349,1664.249,1286.959,1396.363,1474.386,1310.443,1081.459,2899.058,1445.039,1605.321,1820.964,2147.357,2241.194,2628.489,1801.718,1593.110,1866.761,1556.175,1876.214,1510.673,1599.315,1356.246,1380.456,1482.071,2311.395,3400.681,2745.276,3476.953,1074.761,1021.318,2652.903
5089,616.460,1906.986,1250.177,1975.492,1666.145,1284.045,1395.396,1477.748,1312.233,1072.316,2911.978,1451.776,1603.234,1822.726,2153.877,2238.551,2633.321,1802.306,1598.730,1881.924,1561.450,1874.173,1520.240,1602.036,1357.269,1379.824,1481.802,2297.711,3412.492,2749.602,3483.230,1072.820,1021.774,2663.601
5090,609.682,1905.474,1251.667,1972.849,1668.505,1281.713,1400.990,1479.271,1302.003,1070.160,2902.731,1452.570,1605.574,1821.791,2150.077,2238.067,2615.287,1796.109,1602.587,1878.278,1559.961,1870.617,1520.055,1595.455,1361.905,1378.897,1472.551,2314.166,3404.970,2754.580,3486.509,1071.620,1019.048,2661.920
5091,621.480,1908.789,1256.067,1977.635,1670.839,1286.339,1401.602,1486.363,1312.589,1075.449,2912.360,1450.245,1606.474,1821.520,2161.077,2253.866,2632.025,1809.920,1598.978,1881.532,1562.285,1878.629,1538.823,1595.829,1362.732,1378.118,1493.042,2318.028,3422.770,2774.333,3512.441,1072.456,1026.718,2671.621
5092,612.555,1910.023,1249.967,1977.434,1668.933,1285.424,1404.689,1487.982,1314.438,1085.248,2912.371,1454.497,1605.748,1824.666,2165.287,2251.731,2637.865,1805.533,1598.872,1882.705,1564.204,1877.925,1547.735,1588.343,1368.521,1380.493,1487.432,2316.642,3415.111,2763.699,3481.116,1072.136,1023.315,2651.085
5093,616.510,1909.336,1253.209,1977.028,1668.492,1281.417,1403.698,1489.481,1320.080,1090.529,2915.949,1458.724,1603.167,1823.075,2154.733,2243.309,2638.347,1802.648,1596.066,1877.106,1561.596,1876.956,1554.276,1578.623,1360.578,1382.194,1495.370,2301.550,3390.105,2757.319,3496.400,1074.117,1022.001,2656.347
5094,618.308,1915.233,1256.086,1980.045,1671.528,1286.033,1406.254,1493.933,1311.207,1087.732,2917.072,1459.492,1603.708,1819.849,2169.746,2247.841,2640.181,1813.677,1607.969,1882.237,1562.840,1868.134,1545.280,1571.792,1366.136,1384.921,1493.719,2302.709,3407.973,2761.599,3513.184,1075.945,1023.200,2670.739
5095,614.032,1910.129,1252.786,1986.333,1662.904,1281.386,1403.833,1488.936,1308.533,1089.761,2906.936,1456.170,1603.087,1820.289,2169.336,2237.022,2633.784,1814.371,1605.686,1884.729,1562.811,1879.443,1557.302,1571.347,1359.489,1381.155,1489.564,2314.543,3406.353,2759.336,3498.603,1069.488,1021.712,2669.232
5096,617.285,1908.393,1260.601,1985.376,1664.110,1285.028,1397.627,1492.597,1308.280,1079.163,2913.936,1455.185,1596.895,1808.815,2164.170,2245.681,2633.130,1799.696,1608.352,1881.847,1561.010,1881.619,1561.274,1558.347,1361.566,1375.736,1473.679,2311.183,3411.164,2753.730,3502.425,1074.039,1016.182,2678.113
5097,607.285,1910.303,1259.448,1978.884,1670.963,1275.015,1401.355,1492.051,1314.601,1081.712,2916.966,1453.667,1602.328,1812.546,2170.686,2246.157,2634.267,1810.907,1609.595,1891.202,1561.377,1877.401,1572.563,1553.987,1360.958,1372.856,1479.281,2306.522,3393.806,2756.487,3513.894,1069.397,1021.419,2663.698
5098,613.478,1910.648,1258.105,1977.804,1668.752,1279.142,1403.514,1500.350,1311.786,1078.655,2913.712,1457.459,1601.866,1822.062,2175.702,2245.526,2634.554,1815.656,1611.323,1888.726,1560.979,1884.014,1571.606,1558.697,1367.169,1381.654,1483.215,2307.830,3374.679,2766.220,3497.649,1076.128,1021.614,2662.233
5099,619.431,1910.931,1254.666,1979.968,1661.126,1283.707,1405.939,1501.468,1312.151,1076.796,2923.100,1453.596,1597.201,1808.568,2176.476,2247.067,2636.093,1813.515,1608.890,1887.825,1561.565,1876.164,1586.103,1546.717,1362.536,1377.910,1499.372,2314.467,3407.844,2756.355,3515.206,1073.219,1020.107,2671.430
5100,613.405,1911.144,1256.386,1992.127,1660.282,1282.864,1401.982,1504.825,1313.591,1074.713,2921.623,1458.584,1598.187,1808.072,2179.238,2242.986,2633.079,1806.667,1613.100,1885.089,1562.036,1883.328,1589.559,1540.943,1366.165,1378.527,1508.546,2312.513,3387.902,2766.529,3502.603,1078.236,1022.889,2659.466
5101,620.955,1908.042,1258.468,1987.262,1652.634,1281.866,1398.397,1491.746,1321.728,1073.575,2905.972,1459.089,1592.005,1808.235,2166.152,2237.369,2620.018,1814.424,1611.007,1883.828,1557.110,1874.992,1589.717,1538.943,1362.793,1376.267,1522.081,2307.356,3381.939,2752.670,3491.497,1076.390,1014.976,2658.945
5102,612.375,1907.847,1262.342,1983.149,1655.736,1277.968,1395.014,1493.960,1317.718,1077.953,2909.507,1456.130,1586.963,1805.388,2174.421,2230.880,2623.961,1799.296,1607.764,1881.998,1559.700,1870.619,1583.925,1529.631,1359.207,1373.687,1540.699,2299.796,3383.177,2757.338,3515.356,1073.748,1019.331,2664.156
5103,613.296,1910.941,1261.583,1986.451,1660.167,1276.198,1392.541,1494.347,1321.229,1069.893,2914.740,1463.427,1587.402,1808.987,2173.162,2236.390,2632.006,1810.456,1607.836,1882.286,1559.002,1884.504,1598.194,1524.071,1359.358,1375.999,1547.234,2312.193,3389.001,2760.610,3490.213,1073.341,1014.368,2667.317
5104,604.063,1908.065,1257.373,1990.331,1659.773,1271.987,1399.351,1494.384,1311.080,1078.442,2925.291,1453.594,1586.322,1800.839,2171.177,2233.515,2630.294,1810.805,1609.141,1886.713,1560.291,1884.151,1594.712,1524.392,1358.652,1372.244,1568.968,2298.578,3375.270,2760.616,3499.351,1064.956,1013.862,2652.234
5105,616.075,1907.445,1259.196,1991.735,1660.853,1280.905,1402.096,1499.696,1319.717,1085.130,2919.515,1461.531,1585.823,1806.320,2173.344,2232.134,2611.011,1815.156,1610.809,1883.079,1562.525,1883.025,1612.411,1515.914,1363.543,1375.192,1577.234,2288.091,3389.965,2759.306,3505.651,1071.115,1015.120,2672.194
5106,619.338,1908.752,1265.405,1993.998,1666.335,1276.284,1402.940,1504.120,1320.625,1079.376,2917.622,1457.382,1590.330,1804.411,2172.089,2229.354,2627.108,1811.965,1617.281,1887.317,1557.938,1877.888,1613.874,1513.920,1362.391,1378.326,1588.496,2310.701,3355.495,2751.892,3513.861,1073.315,1022.171,2656.152
5107,611.188,1913.792,1263.433,1989.079,1665.244,1276.687,1404.344,1505.429,1325.699,1083.192,2917.137,1455.210,1595.794,1805.348,2186.971,2232.280,2633.251,1828.726,1618.958,1882.226,1569.531,1887.336,1613.055,1517.026,1364.339,1374.447,1598.602,2309.037,3374.747,2743.104,3520.290,1072.863,1015.984,2672.433
5108,617.909,1904.315,1266.398,1987.016,1656.957,1274.845,1401.276,1499.950,1325.645,1079.244,2918.643,1460.342,1587.755,1818.143,2172.352,2221.603,2616.390,1823.002,1614.377,1890.698,1560.151,1900.463,1616.172,1502.464,1360.700,1375.111,1602.583,2300.295,3393.346,2759.143,3519.996,1073.941,1013.484,2662.586
5109,619.737,1913.915,1266.308,2002.910,1661.196,1277.983,1403.224,1504.049,1320.060,1087.394,2931.323,1467.148,1590.652,1811.737,2178.423,2221.735,2634.275,1824.920,1622.178,1889.296,1565.913,1897.699,1639.155,1510.085,1363.250,1377.242,1616.485,2297.176,3376.721,2759.896,3494.264,1077.981,1015.836,2679.927
5110,610.176,1907.532,1265.701,1987.841,1653.076,1274.016,1397.677,1500.376,1315.288,1082.928,2916.588,1463.948,1583.301,1800.752,2156.664,2223.445,2627.843,1813.876,1615.372,1881.211,1565.248,1886.606,1634.535,1491.883,1367.102,1371.527,1622.502,2305.877,3367.453,2762.302,3493.758,1068.304,1013.983,2659.886
5111,615.012,1904.257,1264.143,1992.207,1653.774,1274.494,1403.629,1504.445,1312.561,1075.822,2922.538,1459.167,1586.999,1805.834,2166.341,2218.044,2628.691,1812.165,1619.624,1896.133,1567.053,1886.623,1634.597,1487.408,1368.381,1375.589,1617.653,2305.474,3361.321,2754.574,3509.342,1063.726,1014.545,2661.145
5112,615.563,1905.818,1265.842,1997.316,1657.029,1276.575,1405.525,1498.506,1316.497,1073.765,2918.541,1460.447,1581.184,1809.419,2169.202,2221.377,2621.633,1813.438,1620.571,1891.619,1560.305,1899.053,1635.063,1490.047,1362.557,1375.037,1625.172,2289.300,3361.265,2762.700,3492.348,1072.580,1015.814,2651.632
5113,616.020,1910.078,1271.683,1999.127,1658.632,1279.076,1411.044,1506.807,1318.796,1083.351,2938.425,1473.591,1595.419,1808.802,2173.017,2229.870,2623.883,1828.211,1625.977,1896.562,1574.040,1886.380,1657.561,1491.599,1367.870,1371.958,1634.986,2294.927,3391.366,2745.456,3500.438,1071.139,1019.001,2690.287
5114,621.051,1914.863,1274.960,2004.764,1654.324,1274.101,1412.216,1502.658,1315.505,1078.236,2920.584,1476.117,1590.765,1809.355,2171.141,2225.251,2634.221,1832.027,1629.691,1888.421,1562.312,1900.524,1656.432,1486.331,1360.565,1375.428,1637.547,2293.720,3382.117,2766.414,3492.030,1075.802,1017.341,2668.259
5115,608.255,1910.836,1269.285,1998.620,1650.097,1268.903,1405.476,1500.019,1316.897,1090.610,2918.867,1473.065,1580.124,1793.063,2167.991,2207.402,2618.079,1818.668,1625.487,1887.079,1564.155,1888.665,1647.346,1466.075,1363.563,1369.811,1624.344,2283.862,3373.874,2743.485,3501.381,1066.248,1017.072,2664.796
5116,609.621,1908.995,1270.739,1996.938,1651.767,1274.982,1409.923,1499.214,1319.683,1084.629,2924.178,1474.450,1588.759,1803.627,2174.673,2226.826,2636.781,1818.844,1632.213,1888.695,1558.354,1891.017,1658.947,1467.571,1362.367,1372.199,1639.380,2299.685,3388.157,2749.696,3491.219,1071.741,1017.497,2670.889
5117,619.678,1907.813,1271.207,1989.646,1645.360,1272.803,1410.959,1496.031,1312.010,1080.615,2925.945,1469.935,1590.973,1800.469,2171.804,2221.745,2616.860,1810.566,1619.093,1895.318,1564.037,1887.917,1654.296,1457.533,1365.622,1365.686,1636.505,2294.962,3376.442,2752.057,3497.899,1077.579,1015.445,2659.747
5118,616.524,1909.317,1274.088,1992.014,1647.546,1268.787,1411.271,1494.488,1317.738,1079.532,2926.396,1472.144,1594.482,1797.525,2171.285,2230.875,2622.046,1812.689,1635.317,1893.456,1567.379,1897.000,1662.855,1457.247,1365.693,1370.459,1632.500,2291.036,3366.358,2730.427,3515.384,1070.116,1009.463,2674.543
5119,612.020,1908.095,1272.019,1997.059,1642.543,1270.514,1412.335,1497.813,1315.179,1073.598,2913.571,1469.485,1586.784,1795.970,2159.979,2213.508,2615.603,1818.936,1627.776,1897.511,1559.698,1898.657,1658.180,1456.795,1359.150,1368.604,1630.152,2284.550,3375.007,2732.610,3506.678,1068.252,1013.880,2679.710
5120,611.725,1907.708,1269.119,1995.289,1646.801,1271.466,1411.994,1494.716,1314.715,1072.005,2924.329,1473.667,1585.676,1792.833,2150.934,2204.065,2618.993,1812.816,1631.277,1886.243,1564.566,1889.083,1671.368,1440.034,1361.119,1364.432,1634.801,2273.339,3372.438,2734.227,3518.538,1067.631,1013.732,2661.746
5121,610.630,1909.193,1266.691,1990.590,1643.374,1271.619,1409.977,1494.415,1316.090,1079.377,2924.505,1479.082,1588.557,1793.229,2166.852,2222.393,2610.622,1816.094,1624.602,1888.953,1560.540,1886.597,1671.485,1437.152,1354.959,1366.092,1638.239,2290.405,3362.303,2750.259,3513.951,1066.250,1013.621,2687.597
5122,608.725,1908.936,1270.192,2001.432,1647.896,1271.610,1410.908,1495.264,1316.288,1077.810,2920.563,1474.538,1585.755,1796.548,2167.127,2214.149,2620.410,1816.963,1639.085,1888.687,1561.018,1894.356,1680.430,1444.746,1364.973,1366.350,1644.387,2285.537,3348.901,2755.202,3508.190,1071.217,1019.032,2694.716
5123,613.425,1912.961,1276.083,2000.095,1644.875,1269.184,1421.947,1496.432,1325.410,1083.643,2920.583,1483.351,1586.416,1789.886,2160.221,2213.960,2624.422,1813.093,1642.191,1897.694,1560.787,1896.188,1685.744,1432.094,1363.712,1362.813,1645.040,2298.596,3363.922,2741.864,3503.271,1070.758,1018.303,2673.655
5124,612.251,1906.469,1270.201,2003.294,1644.676,1265.642,1412.405,1496.569,1319.198,1069.161,2924.565,1478.100,1580.092,1795.773,2156.621,2209.499,2615.976,1818.549,1634.006,1887.064,1561.942,1881.193,1671.216,1426.148,1359.271,1362.647,1630.459,2285.859,3343.421,2744.852,3502.266,1065.675,1011.165,2664.476
5125,611.045,1906.449,1269.580,1996.422,1649.333,1265.552,1418.484,1497.385,1317.479,1078.017,2930.228,1476.409,1581.371,1796.194,2155.300,2211.019,2617.957,1815.066,1637.319,1893.932,1565.984,1890.868,1675.171,1427.252,1364.810,1363.174,1635.351,2283.177,3334.964,2753.559,3501.106,1071.394,1018.773,2685.277
5126,616.101,1911.120,1276.579,2003.064,1652.721,1273.084,1425.157,1502.788,1333.788,1092.367,2934.483,1492.970,1583.261,1798.206,2170.585,2217.323,2623.473,1811.988,1639.719,1900.614,1575.432,1899.917,1694.335,1422.901,1365.188,1363.566,1660.054,2295.127,3355.219,2739.628,3516.156,1074.616,1025.932,2697.273
5127,609.607,1911.156,1277.796,2010.829,1646.128,1267.047,1427.891,1493.341,1323.054,1083.584,2922.302,1486.443,1588.668,1800.414,2160.459,2217.412,2607.734,1812.180,1641.365,1894.978,1568.954,1896.407,1690.073,1415.682,1368.095,1361.947,1651.749,2288.412,3359.969,2722.764,3512.509,1069.030,1015.063,2689.017
5128,611.591,1912.117,1272.205,2015.239,1646.015,1269.258,1425.550,1503.180,1322.894,1076.682,2937.212,1489.597,1588.942,1799.730,2157.963,2207.003,2625.976,1816.857,1643.188,1895.061,1567.677,1893.003,1696.289,1411.788,1365.547,1360.087,1663.400,2302.562,3338.928,2728.475,3500.983,1073.112,1026.340,2672.604
5129,618.672,1909.855,1269.651,2007.759,1638.721,1267.906,1425.004,1494.706,1322.085,1084.725,2937.105,1485.424,1585.055,1791.600,2145.289,2208.435,2627.760,1815.677,1642.657,1893.730,1566.208,1896.522,1689.930,1396.644,1364.722,1355.336,1665.832,2296.113,3343.591,2762.538,3501.311,1068.294,1020.278,2676.685
5130,614.243,1908.397,1274.798,2012.364,1643.881,1269.005,1425.447,1502.706,1332.545,1081.106,2927.596,1491.401,1591.955,1783.812,2147.478,2226.177,2617.768,1816.360,1652.291,1889.620,1575.070,1900.129,1689.447,1402.000,1368.624,1362.709,1669.509,2304.088,3320.852,2753.775,3485.777,1071.141,1023.483,2660.256
5131,612.464,1909.922,1268.776,2011.353,1639.354,1267.141,1428.378,1497.946,1320.769,1084.831,2926.614,1486.656,1588.936,1792.975,2152.552,2204.210,2621.683,1816.136,1656.076,1901.735,1566.746,1891.410,1690.393,1395.007,1369.475,1364.927,1666.685,2300.144,3336.976,2756.270,3493.426,1070.215,1022.939,2667.271
5132,614.375,1912.368,1274.830,2007.400,1638.220,1268.200,1434.452,1494.721,1340.647,1089.756,2938.429,1498.676,1596.718,1799.098,2147.414,2220.345,2633.341,1819.878,1659.370,1899.713,1571.423,1905.150,1681.419,1393.419,1367.691,1357.925,1664.538,2300.668,3342.863,2743.987,3507.242,1070.559,1024.316,2678.709
5133,604.302,1914.049,1272.520,2008.737,1642.926,1272.825,1434.270,1496.603,1326.752,1083.936,2942.717,1497.213,1597.441,1803.398,2154.425,2209.756,2634.907,1825.355,1665.925,1900.698,1574.939,1903.422,1698.287,1389.543,1369.263,1358.578,1662.179,2301.976,3336.486,2759.910,3532.027,1069.418,1020.355,2683.927
5134,610.429,1914.888,1266.401,2006.407,1637.468,1266.605,1431.889,1500.801,1330.042,1070.158,2935.021,1505.583,1601.794,1801.140,2157.064,2212.588,2629.319,1823.089,1666.956,1895.568,1574.677,1898.085,1692.139,1381.566,1366.758,1356.948,1671.458,2289.426,3329.233,2752.570,3503.119,1066.709,1027.720,2677.825
5135,613.678,1911.230,1268.465,2000.528,1634.178,1266.845,1436.066,1503.287,1332.028,1088.239,2932.961,1502.253,1600.135,1802.908,2146.765,2209.725,2623.771,1815.470,1669.347,1882.139,1572.732,1889.339,1691.357,1376.322,1367.298,1359.045,1673.394,2293.007,3329.174,2760.021,3509.228,1068.320,1021.579,2664.444
5136,612.350,1912.667,1272.130,2006.474,1640.899,1266.755,1438.784,1493.320,1329.917,1083.475,2934.586,1501.501,1600.219,1795.317,2155.306,2213.916,2630.715,1814.655,1669.297,1893.232,1572.960,1899.109,1685.479,1371.670,1366.146,1354.674,1673.420,2289.530,3330.319,2753.668,3496.575,1073.280,1023.746,2673.521
5137,614.759,1911.806,1270.459,2012.461,1637.451,1264.064,1442.387,1500.885,1338.121,1087.224,2949.877,1509.514,1594.231,1798.678,2156.493,2209.285,2621.879,1812.630,1678.370,1899.672,1569.549,1905.304,1689.516,1374.087,1368.892,1351.922,1672.920,2295.902,3308.094,2753.808,3489.450,1070.287,1026.241,2666.277
5138,608.024,1907.951,1268.344,2006.837,1627.680,1261.671,1435.017,1491.223,1339.192,1078.143,2927.281,1497.463,1597.244,1799.330,2157.591,2202.743,2621.212,1812.808,1678.707,1886.911,1563.734,1898.164,1691.911,1362.859,1363.748,1345.741,1664.419,2279.779,3328.397,2747.421,3474.828,1066.183,1020.366,2658.586
5139,617.976,1914.818,1275.032,2006.001,1634.242,1261.714,1436.744,1496.242,1344.667,1076.429,2946.540,1512.828,1598.109,1797.858,2161.429,2219.873,2632.303,1818.699,1684.862,1895.921,1568.280,1905.756,1692.093,1360.258,1368.201,1352.943,1680.680,2294.342,3308.520,2749.115,3496.707,1075.805,1025.538,2677.034
5140,616.294,1912.005,1270.006,2001.103,1630.525,1265.329,1444.440,1495.683,1340.565,1083.755,2932.835,1515.096,1592.019,1801.465,2153.428,2209.379,2631.074,1814.119,1692.825,1886.395,1565.178,1902.661,1686.371,1356.819,1366.646,1346.899,1673.163,2285.582,3302.579,2750.725,3484.739,1075.269,1025.301,2671.214
5141,616.883,1910.372,1271.713,2016.053,1626.893,1266.501,1444.900,1496.219,1350.330,1083.929,2945.806,1511.850,1590.518,1798.128,2155.451,2216.861,2627.769,1824.203,1698.225,1887.047,1576.585,1893.318,1694.762,1359.210,1375.083,1348.572,1676.411,2296.005,3313.591,2765.307,3495.840,1071.891,1026.569,2666.967
5142,614.421,1911.220,1274.657,2010.455,1635.723,1268.267,1446.912,1497.336,1349.210,1076.787,2948.689,1514.960,1599.428,1807.797,2156.637,2218.045,2634.400,1825.118,1692.012,1889.156,1572.558,1903.335,1686.961,1355.746,1367.443,1353.875,1683.426,2289.316,3343.787,2753.465,3499.799,1075.762,1024.917,2675.037
5143,619.488,1912.258,1277.665,2011.150,1631.399,1268.864,1440.762,1498.919,1349.572,1098.647,2950.433,1522.510,1594.122,1801.088,2149.708,2229.827,2631.850,1817.973,1711.350,1891.268,1579.741,1906.232,1685.657,1359.654,1374.191,1344.677,1667.466,2285.955,3303.472,2740.773,3479.724,1077.909,1029.151,2662.183
5144,611.411,1909.401,1272.600,2009.256,1629.173,1263.081,1444.762,1496.781,1351.526,1090.532,2934.473,1514.179,1588.545,1797.748,2153.046,2223.695,2629.420,1819.788,1709.959,1882.038,1566.895,1905.869,1673.693,1347.289,1372.375,1342.377,1676.274,2283.620,3309.715,2734.447,3488.823,1069.038,1025.996,2666.838
5145,612.516,1910.673,1276.578,2003.216,1620.332,1261.269,1442.726,1500.914,1354.589,1079.666,2952.335,1508.915,1594.490,1808.054,2157.872,2227.923,2621.055,1817.494,1712.157,1884.944,1570.535,1911.694,1681.447,1345.667,1374.817,1342.209,1678.380,2292.871,3329.881,2761.128,3477.728,1071.811,1026.063,2673.999
5146,619.045,1914.652,1273.840,2004.289,1627.445,1266.538,1447.377,1497.278,1354.631,1082.703,2936.048,1521.890,1595.312,1802.686,2156.938,2218.063,2624.794,1806.256,1714.271,1893.871,1569.154,1911.706,1683.057,1348.406,1380.015,1344.975,1661.705,2284.223,3293.557,2754.031,3500.928,1077.402,1030.183,2659.572
5147,614.453,1908.491,1273.306,1999.574,1620.303,1267.729,1448.781,1494.054,1357.713,1086.156,2933.344,1519.562,1587.606,1797.824,2146.077,2219.892,2614.589,1816.218,1720.421,1876.028,1576.775,1913.286,1672.066,1339.939,1377.705,1339.966,1677.946,2290.931,3307.569,2760.991,3483.062,1075.416,1027.951,2658.746
5148,610.188,1909.990,1268.227,1992.834,1620.961,1260.169,1446.681,1497.351,1352.699,1081.989,2937.800,1522.226,1589.353,1805.048,2141.881,2218.070,2623.932,1801.465,1727.205,1882.422,1574.447,1906.347,1678.948,1337.819,1380.363,1337.377,1675.163,2302.925,3309.735,2757.703,3486.376,1068.456,1025.097,2657.852
5149,614.986,1911.516,1273.052,2003.689,1620.072,1262.953,1450.624,1492.251,1352.524,1076.810,2937.249,1518.295,1592.948,1796.612,2150.714,2216.258,2615.521,1809.220,1728.900,1892.422,1575.883,1898.380,1677.701,1340.695,1381.816,1333.557,1668.546,2292.119,3290.042,2746.461,3481.757,1069.222,1027.032,2663.205
5150,613.996,1906.331,1274.840,2014.741,1626.793,1265.703,1448.751,1497.101,1357.715,1080.394,2941.712,1525.904,1590.627,1799.752,2158.819,2234.127,2627.495,1821.243,1733.015,1893.198,1571.746,1901.150,1680.097,1336.294,1380.511,1334.745,1684.511,2290.101,3314.433,2763.967,3503.474,1071.352,1021.506,2675.928
5151,615.379,1907.707,1271.934,2009.569,1617.210,1269.548,1452.517,1492.145,1347.211,1079.268,2928.749,1517.024,1589.094,1791.848,2146.126,2214.233,2615.856,1803.142,1730.894,1891.686,1576.366,1909.463,1671.045,1331.355,1378.109,1332.769,1665.967,2278.044,3305.967,2746.201,3492.917,1070.136,1022.649,2659.464
5152,612.235,1906.972,1270.255,2020.262,1615.720,1262.966,1451.971,1490.733,1358.271,1076.862,2929.202,1520.837,1590.397,1791.156,2138.924,2222.411,2623.132,1812.656,1730.995,1889.265,1578.701,1907.049,1672.115,1328.898,1381.176,1329.925,1672.991,2294.195,3300.229,2748.400,3492.868,1069.241,1026.653,2645.316
5153,609.445,1908.401,1270.736,2013.676,1608.251,1262.225,1456.142,1492.342,1353.313,1086.825,2925.863,1524.388,1593.975,1799.478,2148.054,2221.548,2625.320,1816.302,1741.838,1886.040,1578.012,1906.663,1674.585,1327.527,1380.717,1330.516,1676.133,2284.263,3293.660,2760.944,3498.502,1067.533,1021.472,2671.634
5154,607.893,1908.075,1274.232,2009.197,1615.213,1262.204,1454.801,1493.614,1358.060,1084.822,2920.363,1525.340,1586.754,1795.978,2141.892,2224.056,2615.830,1815.175,1735.261,1886.928,1579.633,1905.372,1658.032,1329.974,1380.180,1325.675,1686.035,2281.333,3298.160,2746.417,3480.423,1075.494,1025.563,2652.452
