 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42
4940,662.489,1750.036,1587.793,1177.706,3472.534,2862.774,2314.105,1389.858,1927.727,1610.813,1290.152,1414.362,1105.462,1295.586,1470.886,2259.591,2781.269,2358.028,2072.969,1633.280,1416.027,1308.061,1693.725,3049.793,1698.444,1946.209,1913.547,1713.102,1465.507,1094.736,1151.780,1197.820,1095.693,1094.758,1309.534,1020.893,926.642,1077.934,912.604,1178.101,4443.614,1837.340
4941,670.625,1757.583,1591.660,1186.111,3478.485,2872.158,2324.071,1395.508,1939.800,1610.073,1293.322,1420.531,1109.320,1306.607,1475.469,2286.665,2767.123,2376.575,2072.482,1634.007,1422.636,1315.911,1694.285,3057.217,1694.327,1955.888,1928.246,1718.375,1479.949,1101.900,1158.577,1201.244,1106.576,1091.182,1313.838,1023.715,932.527,1088.908,914.432,1179.622,4441.646,1841.612
4942,667.226,1753.902,1585.717,1190.087,3462.979,2869.438,2322.935,1389.396,1922.628,1601.430,1287.997,1415.507,1104.852,1295.557,1464.859,2278.877,2763.903,2387.473,2070.209,1630.619,1423.642,1312.010,1689.486,3033.348,1689.866,1946.855,1923.717,1708.604,1472.008,1100.614,1151.098,1203.981,1098.057,1087.429,1311.347,1013.029,931.073,1080.857,911.704,1174.097,4451.746,1841.603
4943,670.351,1765.449,1588.375,1190.759,3489.706,2880.010,2332.483,1398.171,1933.032,1613.352,1296.153,1415.980,1108.583,1304.755,1472.602,2299.665,2769.404,2383.022,2075.290,1641.271,1433.579,1313.475,1696.304,3049.728,1692.757,1953.328,1923.252,1719.360,1477.051,1105.951,1154.798,1206.439,1102.662,1098.775,1306.853,1027.554,934.386,1087.234,921.846,1178.711,4465.779,1850.401
4944,662.480,1753.624,1589.747,1187.239,3481.649,2878.547,2318.582,1399.628,1922.677,1605.892,1290.404,1418.179,1104.231,1297.880,1475.901,2285.596,2755.987,2371.514,2064.106,1627.861,1423.487,1307.625,1696.196,3055.623,1689.576,1950.255,1927.510,1708.952,1475.517,1100.367,1147.484,1205.412,1100.563,1094.364,1310.616,1022.716,929.731,1089.394,918.150,1178.120,4446.494,1845.011
4945,661.082,1757.404,1583.629,1185.774,3468.638,2866.389,2322.631,1392.283,1932.282,1611.338,1284.748,1417.564,1101.648,1306.325,1467.173,2308.134,2735.033,2373.078,2062.735,1631.638,1421.099,1308.193,1691.200,3020.333,1683.338,1949.228,1922.657,1700.596,1468.617,1101.244,1160.122,1200.711,1096.276,1098.458,1314.872,1015.687,927.719,1079.401,922.947,1174.652,4466.219,1840.873
4946,674.642,1767.712,1589.579,1182.419,3495.779,2870.984,2331.986,1402.060,1927.121,1615.130,1292.344,1415.124,1108.291,1303.401,1469.185,2317.037,2729.406,2372.271,2073.552,1639.822,1429.820,1316.573,1702.165,3027.493,1687.758,1959.653,1941.241,1721.359,1480.926,1103.750,1156.095,1200.896,1097.635,1092.515,1309.809,1018.759,927.493,1087.178,925.528,1182.147,4486.241,1850.620
4947,665.084,1774.137,1583.951,1187.583,3498.909,2882.698,2325.240,1399.901,1941.294,1606.125,1290.289,1420.286,1105.992,1298.423,1461.850,2346.363,2735.646,2387.643,2078.180,1636.776,1429.838,1309.568,1708.849,3040.846,1692.887,1964.069,1931.800,1695.165,1474.923,1105.786,1153.685,1202.685,1095.979,1106.894,1305.124,1026.958,932.057,1082.509,926.431,1182.806,4493.008,1853.751
4948,670.180,1767.447,1584.598,1184.967,3487.063,2880.472,2327.518,1397.505,1931.017,1602.818,1288.232,1421.008,1104.972,1303.571,1466.190,2328.507,2718.434,2375.441,2067.976,1637.391,1423.592,1309.994,1698.083,3015.821,1687.725,1959.244,1946.872,1709.474,1470.049,1105.921,1152.475,1194.821,1102.357,1100.631,1305.232,1022.052,928.958,1087.383,922.578,1182.619,4486.141,1854.652
4949,664.293,1773.489,1577.430,1182.732,3499.866,2888.641,2319.654,1398.268,1925.181,1604.485,1291.534,1413.058,1100.915,1299.243,1471.017,2328.144,2706.108,2391.238,2070.200,1637.869,1424.781,1312.423,1699.717,3035.640,1689.158,1956.203,1938.703,1710.708,1464.852,1108.526,1160.503,1198.525,1095.822,1112.218,1305.635,1013.347,920.447,1103.913,923.711,1188.140,4491.927,1852.526
4950,666.377,1762.564,1586.326,1176.813,3497.800,2879.968,2327.199,1399.144,1927.536,1605.264,1285.778,1413.599,1100.301,1295.960,1468.725,2317.725,2701.962,2381.090,2064.648,1638.484,1427.784,1313.332,1701.935,3017.810,1686.872,1964.442,1941.413,1704.473,1478.961,1111.133,1161.323,1205.662,1100.251,1108.032,1302.862,1016.914,929.459,1114.319,927.369,1177.598,4495.309,1854.784
4951,668.869,1762.598,1579.869,1178.047,3491.488,2873.274,2328.442,1391.092,1910.212,1607.115,1291.961,1414.501,1097.807,1296.683,1454.683,2322.912,2686.561,2376.300,2062.290,1631.612,1420.395,1312.771,1698.961,3005.269,1682.326,1960.639,1939.665,1706.953,1470.472,1108.888,1153.752,1198.295,1093.035,1103.345,1311.862,1024.341,927.845,1109.185,927.594,1180.683,4481.969,1856.547
4952,665.678,1777.683,1574.711,1179.825,3491.488,2871.866,2323.771,1392.550,1925.219,1589.510,1290.860,1420.054,1100.580,1297.556,1460.460,2332.032,2684.594,2379.366,2063.360,1638.318,1428.921,1315.428,1690.249,3013.039,1678.807,1966.740,1941.810,1706.169,1460.765,1111.508,1153.470,1201.718,1101.030,1105.995,1303.262,1021.328,921.168,1126.707,924.000,1178.075,4512.567,1861.444
4953,669.008,1773.166,1591.955,1191.101,3499.344,2882.616,2322.238,1398.020,1919.710,1600.248,1293.279,1419.256,1103.477,1300.250,1455.161,2341.200,2681.389,2405.847,2070.542,1640.319,1428.520,1323.516,1698.527,3011.467,1673.567,1979.216,1955.641,1717.100,1476.815,1120.933,1160.541,1196.361,1096.869,1109.452,1308.457,1028.528,927.462,1132.900,929.506,1182.833,4485.169,1860.893
4954,663.402,1765.529,1584.709,1179.551,3510.983,2881.536,2323.091,1394.319,1926.305,1600.119,1292.517,1416.043,1100.329,1302.847,1458.769,2331.722,2682.097,2401.976,2067.893,1636.879,1427.544,1313.231,1698.183,3011.586,1679.324,1967.164,1945.765,1713.668,1478.166,1123.055,1158.272,1204.925,1099.435,1108.239,1303.687,1022.887,922.929,1135.097,922.823,1179.083,4516.397,1866.477
4955,665.047,1766.114,1578.562,1178.244,3501.709,2872.554,2323.405,1391.661,1909.676,1591.036,1288.245,1409.799,1095.599,1300.213,1453.118,2324.203,2656.496,2402.198,2053.786,1627.834,1427.055,1311.870,1693.863,2988.453,1681.124,1958.717,1947.518,1701.971,1470.613,1122.938,1157.882,1207.166,1094.724,1109.906,1309.241,1017.690,920.044,1129.607,926.035,1176.971,4514.291,1857.588
4956,671.017,1780.886,1582.927,1184.864,3507.141,2883.241,2324.863,1396.526,1927.692,1601.448,1291.760,1418.953,1101.196,1301.389,1460.052,2300.834,2658.875,2415.107,2066.056,1635.072,1431.290,1313.777,1700.666,2989.326,1677.956,1975.375,1947.468,1711.662,1480.143,1125.786,1159.911,1204.434,1096.279,1111.464,1304.687,1023.169,926.252,1136.456,928.687,1186.281,4472.672,1864.522
4957,668.889,1779.960,1579.120,1177.858,3510.707,2886.045,2320.267,1393.593,1919.652,1586.135,1284.593,1418.068,1099.712,1300.374,1452.190,2324.333,2644.659,2412.624,2068.556,1634.170,1432.689,1312.703,1690.909,2983.538,1675.653,1972.259,1936.432,1709.174,1471.946,1122.373,1159.606,1205.922,1090.491,1102.851,1307.894,1022.132,923.091,1138.934,927.565,1183.443,4485.463,1862.113
4958,670.253,1768.466,1579.425,1182.101,3510.357,2879.384,2323.899,1392.753,1923.093,1587.700,1291.449,1413.971,1096.898,1302.614,1444.459,2314.086,2641.792,2416.655,2060.667,1633.157,1434.765,1314.182,1693.004,2974.248,1666.208,1977.147,1949.495,1707.037,1472.010,1127.308,1161.564,1193.440,1091.080,1107.979,1300.531,1017.867,918.740,1148.853,926.433,1180.272,4509.666,1857.865
4959,665.134,1772.825,1562.464,1172.413,3515.490,2883.382,2320.318,1392.107,1927.651,1581.328,1280.212,1410.842,1097.363,1298.236,1450.555,2319.868,2640.252,2411.372,2050.522,1624.422,1428.631,1317.860,1681.588,2979.076,1660.419,1974.662,1944.393,1707.427,1462.695,1129.374,1155.668,1200.792,1092.660,1101.996,1299.258,1026.623,920.075,1144.636,916.158,1171.551,4481.886,1859.814
4960,657.407,1772.393,1567.933,1178.300,3510.510,2880.589,2311.591,1391.515,1928.198,1575.717,1282.571,1407.631,1094.176,1296.916,1441.976,2306.098,2648.623,2429.332,2051.727,1623.204,1424.985,1310.688,1693.813,2977.825,1663.228,1978.121,1951.624,1700.771,1465.952,1123.909,1154.980,1194.649,1082.745,1092.116,1298.711,1017.251,915.978,1156.846,918.583,1173.522,4513.799,1860.061
4961,662.468,1773.698,1569.154,1179.977,3519.019,2882.258,2311.164,1393.696,1932.290,1580.221,1284.093,1410.340,1097.440,1305.139,1441.192,2306.290,2638.783,2421.529,2054.149,1624.998,1434.013,1321.751,1689.200,2976.488,1677.843,1988.033,1954.411,1711.205,1472.418,1139.381,1158.991,1205.239,1088.193,1105.982,1296.097,1027.009,921.372,1153.449,926.281,1182.901,4484.804,1865.295
4962,658.026,1774.936,1573.371,1174.018,3523.266,2888.443,2315.422,1397.012,1936.128,1584.368,1283.064,1414.836,1094.727,1307.241,1445.356,2313.605,2634.268,2420.557,2053.089,1622.398,1433.959,1319.365,1690.075,2965.322,1674.272,1970.084,1945.079,1704.462,1467.101,1140.888,1158.929,1199.826,1089.971,1097.000,1301.648,1017.689,921.089,1164.557,923.279,1183.155,4483.401,1860.651
4963,659.660,1765.197,1560.978,1172.625,3501.381,2877.687,2320.885,1389.474,1930.912,1580.591,1280.109,1401.964,1094.024,1295.887,1440.987,2288.991,2626.649,2417.041,2042.348,1605.491,1427.606,1310.850,1681.809,2961.606,1659.005,1973.796,1930.500,1694.496,1465.271,1134.959,1152.766,1198.659,1095.999,1091.312,1287.142,1019.834,908.690,1155.919,920.446,1176.797,4484.745,1853.833
4964,660.288,1762.524,1570.160,1171.463,3521.966,2882.371,2312.571,1389.897,1938.169,1581.188,1280.365,1405.402,1093.446,1298.897,1438.500,2291.091,2628.123,2407.038,2040.245,1616.175,1426.104,1320.020,1681.523,2956.277,1653.193,1985.192,1941.734,1713.024,1461.697,1141.714,1159.378,1202.337,1082.830,1103.694,1295.595,1020.637,917.720,1149.595,925.384,1176.218,4493.947,1859.630
4965,652.915,1767.650,1566.110,1178.371,3518.819,2885.037,2316.614,1391.660,1949.355,1568.848,1281.297,1409.579,1097.333,1307.802,1445.126,2283.120,2616.375,2409.399,2047.206,1618.771,1432.436,1321.078,1681.071,2961.846,1656.425,1969.277,1952.908,1715.272,1460.447,1137.477,1166.047,1200.781,1089.668,1110.072,1299.597,1025.006,909.056,1160.393,922.794,1179.286,4471.463,1856.786
4966,667.668,1773.665,1569.217,1184.914,3516.675,2885.110,2307.881,1399.107,1941.466,1572.709,1283.892,1410.999,1100.999,1307.609,1440.114,2283.068,2623.360,2421.391,2057.948,1619.816,1439.095,1327.656,1687.405,2965.966,1648.974,1993.980,1952.124,1721.483,1474.770,1140.393,1167.005,1202.247,1088.207,1105.570,1304.812,1029.045,919.392,1177.132,926.344,1182.227,4485.461,1869.027
4967,659.569,1765.163,1562.701,1178.657,3510.884,2876.823,2303.096,1390.253,1946.381,1565.283,1279.714,1407.043,1090.985,1302.292,1432.265,2242.857,2610.676,2398.626,2037.269,1610.947,1430.552,1322.038,1674.222,2949.715,1648.057,1972.316,1938.300,1711.920,1463.692,1140.107,1165.683,1193.435,1084.428,1097.512,1288.927,1025.331,917.788,1158.672,918.796,1177.557,4461.625,1858.143
4968,663.085,1771.825,1569.408,1178.689,3511.317,2878.952,2304.315,1389.577,1934.479,1565.128,1280.713,1402.919,1091.887,1303.393,1435.467,2253.215,2615.186,2410.772,2049.202,1605.641,1425.441,1317.271,1669.406,2941.678,1643.456,1993.266,1947.934,1713.874,1464.441,1140.655,1160.657,1198.794,1088.091,1101.398,1296.371,1030.090,912.901,1162.611,924.648,1182.470,4439.340,1857.104
4969,665.143,1780.925,1564.379,1181.147,3516.624,2886.935,2310.573,1391.407,1940.969,1571.195,1282.150,1409.870,1093.813,1310.123,1439.680,2259.201,2610.310,2418.626,2047.077,1611.702,1435.714,1329.991,1679.804,2942.886,1640.523,1991.064,1948.206,1712.123,1474.728,1142.897,1167.724,1207.586,1092.624,1097.101,1297.380,1027.495,919.929,1169.873,925.471,1180.222,4473.472,1857.753
4970,664.267,1776.961,1566.318,1178.421,3494.551,2882.611,2305.676,1390.495,1926.557,1565.977,1283.568,1410.516,1095.136,1311.416,1438.573,2260.129,2602.359,2412.770,2053.010,1601.984,1430.686,1327.792,1671.595,2924.116,1637.016,1977.976,1951.163,1727.603,1469.177,1144.965,1162.495,1202.294,1091.947,1102.781,1300.723,1032.106,921.060,1161.530,920.515,1183.453,4481.232,1856.471
