 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30
6133,1106.944,3576.642,2360.795,2920.927,2357.952,1951.539,3002.366,2414.704,1875.970,3024.036,1854.260,2231.992,1954.850,2328.113,1725.667,2135.916,1650.416,1886.061,2384.972,2807.097,2444.528,2391.890,2569.329,2015.491,2070.222,2921.636,2183.195,1828.083,1715.116,2939.075
6134,1126.667,3588.553,2378.174,2920.495,2357.485,1930.981,3007.291,2395.237,1858.950,2998.607,1856.354,2227.194,1948.439,2347.704,1722.442,2156.793,1646.866,1898.137,2402.832,2806.103,2434.990,2388.933,2568.582,2055.596,2074.464,2917.548,2179.803,1834.196,1712.640,2937.351
6135,1102.394,3583.400,2389.705,2929.510,2384.189,1933.863,3020.256,2411.227,1883.730,2996.084,1848.359,2230.504,1946.742,2333.220,1717.021,2132.973,1659.835,1893.461,2393.798,2816.147,2453.432,2379.054,2594.798,2041.983,2065.575,2931.214,2177.537,1833.457,1714.576,2961.445
6136,1106.375,3585.911,2400.958,2920.590,2369.500,1912.795,3015.479,2401.409,1878.402,2995.200,1853.560,2227.726,1953.738,2359.958,1721.234,2147.773,1650.623,1894.318,2401.457,2788.990,2428.073,2386.657,2586.075,2053.355,2076.965,2927.113,2175.090,1828.774,1709.260,2963.839
6137,1123.088,3579.357,2371.211,2909.130,2355.676,1880.730,3007.387,2412.679,1865.503,2992.441,1874.711,2225.844,1957.236,2342.906,1715.100,2124.706,1618.070,1837.262,2382.106,2782.847,2429.250,2387.027,2601.553,2041.150,2063.652,2906.193,2197.952,1839.829,1696.248,2998.749
6138,1122.134,3569.366,2385.371,2919.119,2357.725,1862.851,3016.202,2399.759,1885.811,2997.765,1872.372,2240.625,1940.673,2346.488,1734.278,2121.097,1630.887,1890.327,2398.096,2769.119,2442.992,2390.278,2590.676,2040.149,2052.335,2896.540,2188.537,1843.929,1691.782,2991.607
6139,1122.009,3567.001,2377.764,2901.637,2338.659,1853.732,3046.639,2395.640,1875.008,2973.907,1857.604,2236.191,1936.456,2347.469,1725.493,2140.667,1629.301,1912.743,2402.782,2770.371,2413.083,2381.079,2598.840,2039.627,2049.655,2906.469,2180.803,1833.674,1702.803,2993.805
6140,1115.861,3584.174,2399.557,2936.488,2346.041,1854.695,3058.256,2386.045,1890.827,3001.115,1871.604,2226.645,1948.421,2352.000,1728.023,2152.107,1635.868,1886.790,2464.479,2752.642,2416.250,2408.126,2614.146,2043.182,2074.501,2905.706,2185.249,1825.647,1701.401,3010.935
6141,1127.083,3570.422,2388.946,2921.233,2340.591,1840.969,3053.273,2394.853,1876.781,2990.517,1859.133,2236.835,1941.045,2371.254,1713.744,2133.748,1647.454,1859.055,2457.926,2765.581,2412.156,2390.947,2619.165,2057.927,2074.863,2905.508,2197.278,1839.141,1690.311,3054.554
6142,1119.218,3556.583,2383.452,2903.801,2355.891,1855.185,3022.509,2395.915,1883.624,2978.775,1845.789,2222.223,1938.948,2372.762,1713.843,2133.322,1616.750,1922.280,2452.016,2797.804,2416.524,2391.270,2632.347,2035.896,2078.536,2899.803,2193.042,1828.665,1714.531,3057.754
6143,1105.069,3546.184,2380.832,2903.680,2339.930,1801.068,2999.038,2366.751,1873.869,3023.944,1845.464,2207.254,1916.391,2371.887,1712.483,2123.707,1626.525,1901.114,2438.277,2753.821,2390.844,2391.482,2617.550,2030.563,2116.936,2871.181,2193.890,1821.623,1688.065,3085.352
6144,1119.347,3572.608,2385.562,2893.288,2335.815,1814.542,3032.129,2391.559,1860.918,3039.027,1850.706,2222.384,1934.276,2365.906,1719.010,2104.554,1644.125,1923.726,2406.643,2765.873,2401.708,2354.139,2630.457,2039.227,2138.858,2893.301,2181.113,1826.593,1695.267,3065.406
6145,1128.421,3572.041,2390.927,2904.492,2394.641,1812.871,3035.878,2375.170,1877.050,3036.637,1854.940,2238.820,1934.547,2387.210,1713.297,2145.770,1665.555,1914.321,2414.178,2783.676,2402.764,2421.854,2613.622,2059.904,2177.879,2891.241,2176.963,1837.982,1699.553,3024.602
6146,1117.690,3586.902,2416.206,2914.130,2390.443,1797.539,3038.213,2396.161,1865.300,3057.049,1857.781,2234.608,1924.340,2361.241,1739.263,2146.267,1669.273,1885.230,2454.433,2774.616,2410.326,2411.683,2637.246,2035.069,2198.031,2912.585,2187.041,1825.012,1699.813,3045.532
6147,1113.597,3581.871,2402.255,2892.171,2359.603,1800.119,3003.664,2363.316,1882.095,3029.905,1858.659,2229.815,1930.830,2351.890,1725.558,2129.237,1644.844,1920.484,2393.974,2776.795,2402.633,2408.745,2630.340,2031.020,2212.380,2905.402,2206.764,1824.721,1705.742,3056.650
6148,1121.394,3568.482,2399.472,2883.681,2355.432,1783.580,2995.918,2396.378,1867.078,3039.111,1857.560,2228.472,1927.235,2368.082,1715.390,2129.437,1663.628,1919.058,2397.749,2790.875,2438.015,2401.491,2627.942,2044.413,2245.477,2901.051,2203.687,1840.247,1714.350,3040.945
6149,1127.898,3580.594,2405.206,2905.256,2358.119,1784.946,2999.761,2376.959,1857.408,3022.693,1863.266,2229.767,1923.036,2361.830,1713.184,2118.993,1659.497,1929.921,2383.355,2805.593,2430.486,2386.049,2625.935,2023.530,2261.420,2888.512,2200.708,1843.878,1704.173,3037.101
6150,1119.463,3553.524,2412.439,2908.616,2401.785,1784.808,3029.483,2381.963,1866.823,3039.086,1872.836,2245.363,1919.248,2384.927,1719.596,2126.965,1684.136,1931.198,2390.563,2785.943,2402.618,2380.215,2627.222,2050.980,2272.251,2909.281,2188.893,1835.326,1701.236,3022.516
6151,1126.810,3569.980,2406.036,2908.592,2384.752,1799.290,3023.293,2395.573,1876.569,3058.037,1881.974,2247.205,1927.427,2390.908,1727.213,2134.103,1662.299,1934.598,2371.258,2818.670,2418.303,2394.772,2637.554,2045.931,2283.256,2922.177,2189.547,1849.367,1710.045,3024.007
6152,1125.954,3570.260,2395.813,2896.307,2354.191,1777.022,3006.343,2411.249,1851.314,3078.748,1861.615,2267.654,1925.848,2384.854,1727.497,2129.646,1642.690,1907.032,2383.611,2824.837,2440.923,2409.154,2630.771,2063.371,2266.908,2919.946,2197.469,1837.984,1705.055,2997.949
6153,1136.755,3582.039,2414.412,2909.189,2380.589,1781.110,3014.317,2417.781,1868.712,3064.361,1855.026,2258.047,1938.499,2369.368,1723.938,2115.955,1630.779,1927.353,2362.673,2828.075,2425.411,2382.517,2605.849,2054.389,2285.708,2907.040,2202.153,1857.854,1693.195,2986.673
6154,1137.065,3582.089,2418.592,2890.675,2365.791,1760.958,3015.941,2410.305,1873.461,3039.819,1891.617,2248.165,1927.306,2351.871,1727.366,2116.942,1623.405,1919.956,2360.998,2836.191,2407.764,2390.449,2593.558,2045.207,2294.565,2908.937,2194.656,1840.700,1708.171,2995.402
6155,1132.241,3592.135,2431.914,2900.967,2374.451,1794.451,3049.502,2421.963,1896.960,3051.694,1884.456,2241.034,1930.870,2373.183,1724.791,2135.666,1653.104,1927.659,2363.495,2833.603,2399.420,2410.267,2614.320,2045.908,2313.866,2918.167,2189.631,1834.464,1705.380,2983.621
6156,1125.111,3618.960,2429.621,2889.124,2382.252,1798.254,3032.681,2415.147,1870.489,3074.079,1876.742,2252.039,1936.602,2370.502,1733.527,2152.641,1619.527,1928.808,2463.138,2838.173,2409.526,2407.812,2626.410,2060.744,2327.308,2938.799,2179.962,1826.859,1693.655,2991.317
6157,1137.250,3583.520,2404.532,2872.920,2371.564,1754.234,3027.687,2383.149,1873.686,3126.180,1895.758,2261.537,1928.159,2347.167,1725.333,2125.469,1635.059,1911.163,2447.796,2841.533,2433.359,2427.941,2629.160,2055.904,2297.721,2907.669,2177.135,1819.457,1691.174,2965.781
6158,1128.042,3587.882,2429.382,2881.742,2364.981,1765.803,3033.681,2405.695,1878.223,3114.332,1909.359,2258.718,1923.579,2374.893,1740.373,2112.603,1616.977,1902.761,2504.627,2834.367,2412.121,2400.924,2624.259,2059.084,2297.721,2932.394,2182.119,1844.055,1714.354,2972.996
6159,1142.519,3575.062,2434.650,2883.670,2350.989,1750.100,3022.206,2400.996,1867.187,3120.251,1911.492,2253.917,1922.744,2369.414,1715.316,2123.081,1630.981,1932.006,2549.092,2822.475,2402.019,2422.719,2627.708,2055.824,2296.092,2913.342,2192.961,1850.691,1697.128,2938.523
6160,1142.069,3593.770,2438.629,2875.891,2389.168,1774.603,3065.423,2408.022,1884.173,3113.277,1876.622,2239.936,1919.824,2359.469,1717.774,2140.099,1638.530,1923.545,2592.669,2823.955,2390.724,2393.562,2627.917,2056.055,2287.504,2937.160,2180.560,1815.129,1700.440,2968.933
6161,1149.634,3579.627,2431.825,2864.892,2367.586,1773.141,3041.998,2404.149,1868.646,3119.751,1903.229,2234.917,1911.627,2360.538,1726.136,2120.604,1637.250,1917.050,2656.447,2812.848,2402.459,2428.646,2633.634,2080.447,2287.924,2917.780,2188.928,1830.940,1706.989,2968.971
6162,1149.162,3569.653,2417.442,2871.973,2347.489,1757.320,3022.469,2390.790,1871.751,3148.795,1883.018,2233.947,1929.533,2373.212,1703.040,2137.117,1623.009,1914.831,2671.569,2819.695,2405.831,2420.725,2626.253,2060.342,2253.710,2925.807,2197.147,1827.339,1701.369,2934.099
6163,1133.014,3568.005,2416.101,2876.230,2379.142,1766.027,3022.293,2377.870,1874.012,3166.713,1892.518,2232.468,1905.266,2376.459,1724.799,2113.120,1626.087,1920.624,2718.695,2804.302,2436.685,2433.390,2630.414,2067.478,2249.493,2907.149,2193.030,1821.877,1711.919,2968.425
6164,1137.542,3565.195,2466.819,2853.027,2382.372,1756.792,3028.310,2404.295,1874.742,3194.939,1913.297,2227.797,1930.692,2364.092,1726.123,2119.893,1642.793,1901.612,2733.178,2826.002,2401.117,2443.212,2625.461,2075.803,2248.163,2905.438,2192.958,1851.037,1709.223,2953.366
6165,1153.338,3566.812,2464.691,2892.887,2425.472,1786.232,3043.787,2403.272,1890.284,3220.115,1889.617,2244.745,1914.146,2388.144,1716.328,2146.005,1653.842,1907.598,2763.607,2792.756,2402.545,2437.871,2645.249,2072.582,2264.356,2928.983,2174.179,1825.824,1724.787,2970.033
6166,1111.713,3539.688,2447.668,2879.927,2396.378,1773.634,3029.014,2404.632,1887.320,3253.445,1890.862,2224.224,1925.875,2397.653,1710.268,2141.319,1610.167,1912.904,2813.421,2774.018,2420.407,2440.326,2627.176,2074.207,2264.155,2902.312,2181.706,1827.557,1703.143,2951.574
6167,1124.065,3551.488,2445.415,2890.389,2378.396,1755.547,3031.104,2404.749,1909.944,3269.564,1887.026,2225.713,1937.421,2379.029,1727.754,2145.758,1626.602,1886.542,2805.920,2810.585,2445.029,2452.882,2619.140,2075.288,2287.578,2904.363,2174.988,1832.704,1702.930,2946.263
6168,1141.315,3550.990,2453.533,2885.678,2390.090,1765.656,3026.918,2394.371,1895.583,3262.977,1880.388,2216.043,1929.577,2396.129,1717.527,2139.217,1638.466,1902.767,2898.116,2787.625,2410.048,2462.936,2620.990,2077.079,2250.523,2897.302,2188.135,1819.287,1714.725,2971.183
6169,1145.120,3519.958,2455.528,2888.347,2360.064,1735.129,3011.500,2393.780,1872.728,3274.435,1883.497,2241.340,1913.171,2362.013,1729.949,2131.694,1617.094,1882.420,2899.729,2773.654,2426.196,2443.303,2625.431,2083.224,2238.290,2896.435,2178.369,1813.781,1709.803,2946.343
6170,1141.213,3537.426,2471.941,2902.938,2433.936,1758.393,3020.798,2401.493,1878.431,3279.419,1876.409,2230.948,1932.207,2387.099,1700.787,2161.711,1645.231,1891.606,2910.615,2762.178,2389.468,2483.372,2626.165,2086.321,2230.612,2919.594,2170.597,1812.159,1713.559,2954.397
6171,1145.856,3539.051,2449.648,2902.297,2408.924,1752.414,3021.200,2402.338,1874.636,3348.787,1866.805,2239.589,1909.965,2404.299,1690.912,2158.349,1631.410,1868.950,2915.463,2776.676,2406.424,2476.375,2613.296,2067.745,2222.826,2904.534,2178.065,1818.198,1691.480,2939.619
6172,1125.995,3543.065,2450.486,2888.602,2408.586,1756.395,3032.235,2378.732,1863.018,3361.900,1855.625,2222.318,1912.798,2390.454,1708.304,2143.297,1615.348,1875.708,2879.794,2776.125,2429.687,2456.475,2602.953,2057.904,2208.607,2880.088,2177.108,1824.198,1690.559,2930.208
6173,1129.509,3538.384,2456.654,2879.265,2419.940,1757.673,3030.625,2404.237,1876.781,3349.486,1883.622,2253.363,1927.077,2387.351,1709.572,2146.934,1635.887,1840.289,2867.164,2762.450,2424.691,2459.172,2620.322,2077.664,2209.755,2912.023,2181.025,1839.677,1710.766,2942.206
6174,1138.981,3553.739,2466.573,2905.429,2415.735,1744.459,3034.859,2377.774,1842.406,3325.716,1874.026,2226.563,1936.049,2405.948,1724.992,2164.131,1639.083,1842.408,2856.776,2774.595,2444.988,2471.406,2647.350,2079.927,2187.741,2930.119,2174.767,1816.063,1703.649,2930.147
6175,1116.949,3552.483,2483.439,2902.967,2458.361,1772.298,3054.488,2401.554,1886.235,3287.534,1872.807,2224.282,1932.668,2379.375,1709.178,2156.441,1667.953,1897.980,2873.485,2771.128,2438.217,2440.053,2638.552,2083.660,2175.018,2912.716,2186.843,1821.792,1690.763,2923.788
6176,1143.713,3574.983,2490.111,2929.021,2471.678,1767.410,3053.112,2399.126,1883.636,3274.833,1901.109,2238.905,1937.462,2386.992,1698.427,2161.286,1651.511,1896.577,2821.894,2752.874,2443.603,2447.537,2637.911,2081.962,2186.510,2912.046,2201.361,1837.668,1711.548,2931.821
6177,1139.435,3549.090,2468.110,2900.630,2448.700,1757.102,3035.347,2394.421,1868.330,3258.020,1883.617,2243.811,1929.802,2382.469,1708.716,2159.545,1639.040,1862.595,2843.325,2777.090,2446.096,2428.132,2643.720,2072.207,2196.770,2902.463,2191.684,1812.628,1700.588,2917.126
6178,1119.111,3562.237,2492.809,2904.168,2467.280,1754.593,3044.719,2400.958,1886.095,3232.258,1891.362,2246.511,1938.100,2347.186,1712.795,2152.423,1638.271,1839.673,2830.040,2778.465,2432.301,2445.118,2658.858,2077.438,2181.926,2891.637,2197.293,1821.656,1711.530,2931.711
6179,1131.861,3559.093,2461.354,2906.145,2489.302,1750.936,3056.214,2406.472,1886.101,3242.660,1878.484,2248.072,1919.672,2387.777,1709.684,2171.593,1635.504,1872.653,2813.868,2753.768,2465.695,2410.123,2651.111,2069.048,2158.192,2878.448,2195.892,1817.630,1698.855,2912.035
6180,1138.157,3551.233,2487.189,2907.712,2517.071,1770.639,3036.091,2402.536,1882.099,3147.907,1908.201,2261.713,1949.250,2371.816,1704.750,2186.038,1650.054,1856.638,2819.339,2751.929,2417.186,2422.522,2686.473,2076.501,2174.583,2898.930,2181.240,1827.785,1694.841,2936.479
6181,1116.347,3565.794,2484.423,2913.710,2503.677,1764.685,3041.051,2422.893,1862.805,3137.969,1892.945,2251.157,1933.355,2397.515,1712.092,2183.714,1641.106,1872.286,2791.122,2766.780,2432.100,2419.409,2653.983,2061.517,2164.040,2878.102,2176.278,1812.065,1700.712,2933.456
6182,1142.722,3551.316,2480.784,2905.909,2510.334,1752.788,3046.577,2387.795,1854.026,3147.355,1906.984,2256.414,1930.978,2387.783,1710.120,2169.323,1620.134,1859.892,2734.263,2744.245,2460.593,2393.135,2633.560,2061.187,2175.958,2888.462,2187.080,1821.175,1690.421,2930.709
6183,1108.167,3554.317,2472.941,2900.542,2492.442,1755.668,3040.402,2380.077,1863.934,3099.588,1876.891,2247.201,1921.916,2382.984,1704.571,2169.942,1632.663,1854.149,2686.337,2740.067,2448.768,2400.890,2645.436,2070.921,2181.428,2885.502,2180.851,1816.016,1686.272,2953.227
6184,1111.620,3552.155,2483.083,2895.541,2509.106,1745.115,3006.604,2383.161,1864.284,3092.477,1876.573,2240.159,1927.795,2387.334,1700.027,2155.052,1622.437,1874.032,2669.824,2748.105,2459.503,2389.285,2653.069,2054.537,2186.316,2877.462,2177.418,1812.575,1699.618,2956.080
6185,1137.259,3562.546,2464.692,2907.199,2525.667,1769.678,3038.225,2395.111,1856.042,3087.344,1886.234,2251.699,1937.337,2381.029,1706.631,2177.697,1630.762,1876.519,2666.293,2720.458,2426.745,2408.333,2646.455,2071.707,2169.498,2919.093,2181.003,1823.767,1707.132,2976.014
6186,1110.120,3569.481,2466.820,2913.293,2550.704,1753.014,3048.239,2387.648,1869.845,3075.130,1876.302,2265.025,1938.569,2390.630,1710.992,2180.371,1637.066,1866.554,2626.567,2756.027,2446.192,2381.671,2651.586,2071.904,2154.898,2876.554,2186.293,1818.520,1688.647,2975.781
6187,1134.745,3561.409,2451.416,2901.173,2522.800,1751.751,3049.033,2384.070,1858.167,3059.284,1890.581,2251.678,1922.718,2372.407,1687.205,2173.697,1618.061,1855.580,2600.914,2748.763,2462.163,2384.290,2644.128,2073.012,2177.465,2891.771,2191.398,1808.684,1687.831,2980.340
6188,1139.000,3548.486,2465.327,2897.142,2520.133,1760.849,3096.503,2394.486,1858.982,3051.875,1905.018,2249.557,1924.879,2390.383,1711.685,2160.589,1641.344,1839.175,2598.158,2750.848,2460.520,2386.806,2646.274,2070.042,2178.182,2889.978,2185.701,1838.293,1682.716,2992.530
6189,1140.111,3569.947,2435.405,2905.997,2510.073,1756.727,3096.625,2403.911,1853.425,3073.969,1869.159,2262.277,1913.682,2390.812,1711.842,2152.787,1643.574,1842.257,2542.040,2743.443,2469.499,2384.013,2647.643,2084.496,2192.192,2900.862,2174.666,1818.820,1692.668,3007.883
6190,1109.384,3531.835,2454.042,2895.672,2517.799,1762.549,3134.289,2390.306,1843.497,3038.516,1887.008,2257.443,1934.306,2374.268,1693.263,2180.456,1660.826,1845.901,2532.202,2748.729,2440.605,2393.449,2640.037,2072.893,2186.314,2898.570,2173.627,1822.090,1696.142,3033.949
6191,1102.074,3541.022,2465.054,2877.738,2521.580,1760.719,3109.219,2370.490,1873.046,3016.243,1872.917,2255.596,1924.047,2402.113,1701.073,2164.453,1631.897,1852.676,2519.128,2742.527,2426.046,2388.482,2621.571,2075.645,2176.905,2900.085,2176.708,1804.506,1704.013,3036.141
6192,1110.532,3542.498,2423.031,2886.681,2505.823,1753.414,3110.213,2392.672,1871.356,3017.004,1869.812,2254.686,1892.863,2406.394,1716.065,2155.442,1639.064,1847.915,2484.349,2740.072,2465.221,2409.313,2634.059,2088.669,2169.667,2889.086,2187.819,1817.568,1695.352,3042.109
6193,1107.412,3535.261,2414.008,2891.865,2493.086,1753.898,3129.817,2375.830,1853.097,3008.439,1876.456,2237.720,1922.659,2380.762,1710.590,2163.418,1633.219,1825.277,2488.399,2727.542,2430.161,2396.485,2618.590,2103.280,2154.605,2876.199,2185.816,1822.905,1697.264,3053.112
6194,1121.491,3539.008,2404.864,2869.338,2502.719,1760.602,3096.486,2373.094,1874.813,2988.297,1872.953,2245.851,1901.278,2393.727,1703.425,2145.954,1641.522,1821.685,2462.509,2751.456,2457.428,2378.895,2624.303,2107.455,2155.448,2861.912,2171.347,1815.314,1707.784,3062.485
6195,1094.074,3523.638,2438.581,2882.413,2474.089,1771.573,3119.983,2363.646,1876.702,2977.305,1871.172,2268.385,1926.494,2399.724,1710.939,2164.335,1627.497,1843.015,2425.457,2728.046,2417.578,2387.898,2632.204,2106.643,2167.416,2862.975,2167.843,1819.467,1695.196,3060.084
6196,1128.361,3525.311,2417.435,2862.337,2466.302,1778.186,3121.533,2378.729,1878.801,2978.792,1885.583,2269.732,1905.709,2417.146,1711.597,2165.493,1639.621,1853.047,2434.260,2715.253,2441.557,2376.859,2635.744,2101.831,2165.879,2871.918,2165.769,1818.056,1697.640,3086.402
6197,1122.181,3522.277,2410.083,2820.611,2475.447,1752.759,3109.521,2370.901,1870.978,2971.915,1889.458,2250.101,1888.966,2391.086,1709.816,2166.377,1635.876,1857.656,2391.441,2752.605,2445.770,2394.915,2621.280,2106.026,2150.267,2840.181,2165.933,1805.889,1685.291,3077.582
6198,1123.866,3513.232,2410.662,2846.670,2456.943,1749.785,3103.636,2366.185,1856.726,2973.212,1911.789,2263.172,1914.301,2384.480,1707.527,2134.280,1632.092,1819.770,2379.950,2746.389,2435.562,2391.716,2616.466,2096.616,2136.670,2852.422,2181.315,1808.377,1708.595,3107.817
6199,1102.356,3514.644,2421.307,2829.019,2461.513,1748.583,3104.517,2383.675,1884.316,2953.836,1895.133,2270.809,1891.424,2400.478,1712.766,2155.619,1636.984,1833.816,2375.164,2733.216,2464.046,2390.805,2618.156,2091.441,2150.741,2842.208,2172.445,1815.548,1702.799,3107.349
6200,1116.537,3513.752,2425.566,2841.995,2474.845,1776.517,3128.737,2365.623,1879.817,2947.667,1919.096,2259.871,1914.363,2408.459,1701.410,2165.509,1636.212,1847.047,2403.663,2710.093,2442.388,2378.050,2616.182,2071.286,2141.436,2855.313,2171.405,1816.406,1709.765,3132.851
6201,1120.370,3515.193,2422.246,2840.330,2479.513,1750.051,3126.385,2373.187,1864.376,2944.687,1903.344,2244.201,1905.152,2390.336,1698.434,2161.270,1608.583,1846.475,2383.896,2725.357,2444.678,2389.630,2603.137,2092.856,2170.775,2847.312,2173.179,1796.741,1692.685,3121.827
6202,1110.792,3496.811,2411.652,2836.200,2471.687,1759.727,3112.085,2365.644,1879.312,2952.080,1913.682,2242.812,1899.271,2402.050,1717.154,2151.202,1611.668,1859.446,2349.078,2742.919,2439.413,2362.033,2605.822,2089.875,2168.295,2855.350,2171.408,1811.564,1696.366,3105.001
6203,1121.500,3521.217,2423.725,2825.989,2467.342,1742.954,3115.345,2365.231,1885.847,2943.755,1939.859,2236.071,1911.046,2392.144,1709.942,2143.127,1625.468,1846.895,2359.846,2742.886,2448.714,2375.125,2623.610,2083.243,2156.283,2854.975,2172.234,1796.522,1698.342,3116.867
6204,1121.856,3505.909,2414.875,2831.344,2488.238,1759.493,3113.756,2366.281,1887.819,2920.823,1925.240,2232.850,1901.286,2386.743,1716.952,2145.072,1623.897,1828.006,2328.150,2729.260,2431.975,2374.815,2610.312,2100.408,2115.232,2859.260,2172.811,1812.615,1692.947,3093.750
6205,1116.787,3510.688,2429.355,2839.508,2515.534,1768.824,3143.223,2383.527,1894.016,2932.328,1912.831,2260.478,1892.359,2403.436,1718.443,2150.705,1640.645,1863.216,2361.766,2738.324,2455.359,2400.258,2606.447,2085.947,2149.847,2853.654,2158.378,1811.561,1690.913,3065.912
6206,1115.755,3508.137,2445.988,2818.239,2504.257,1752.978,3130.293,2364.071,1890.664,2897.644,1910.492,2242.341,1914.122,2403.307,1704.561,2161.104,1648.202,1884.120,2382.457,2742.990,2432.098,2371.577,2623.727,2091.293,2123.601,2842.926,2167.287,1797.850,1692.717,3080.697
6207,1120.667,3505.938,2427.654,2832.264,2487.019,1757.264,3144.251,2366.331,1895.523,2925.832,1908.443,2243.794,1900.257,2404.531,1706.756,2141.136,1660.751,1884.854,2362.920,2736.402,2432.887,2401.119,2616.305,2080.294,2136.138,2849.340,2173.615,1795.275,1694.002,3078.235
6208,1114.759,3527.648,2405.161,2811.980,2466.332,1734.290,3135.239,2386.353,1906.942,2928.303,1868.943,2242.404,1909.906,2412.577,1699.376,2140.208,1665.210,1911.636,2322.539,2744.337,2418.015,2389.785,2629.763,2093.290,2131.921,2871.612,2170.347,1792.044,1687.362,3067.270
6209,1145.005,3530.435,2414.749,2837.953,2483.028,1746.903,3118.765,2373.808,1915.054,2959.746,1908.927,2234.235,1892.911,2404.397,1707.678,2121.153,1690.184,1914.262,2343.802,2755.443,2427.359,2409.320,2615.337,2099.588,2123.353,2855.915,2177.877,1833.698,1689.766,3096.946
6210,1116.338,3525.693,2438.330,2823.115,2480.910,1759.119,3153.155,2401.868,1918.801,2928.589,1886.188,2246.228,1906.609,2406.359,1705.041,2141.150,1679.682,1896.292,2362.397,2757.387,2414.812,2410.445,2617.389,2095.836,2121.179,2862.840,2180.756,1816.388,1694.311,3067.299
6211,1130.162,3530.223,2433.833,2818.896,2473.576,1749.327,3105.221,2402.239,1911.473,2927.458,1903.208,2271.244,1905.960,2392.247,1716.758,2155.705,1690.802,1908.160,2366.116,2721.243,2433.276,2397.405,2594.895,2110.872,2153.708,2862.130,2171.264,1802.790,1689.920,3060.837
6212,1121.222,3536.898,2439.024,2839.373,2483.134,1759.285,3106.139,2405.594,1885.237,2944.138,1923.924,2239.930,1916.079,2401.488,1704.000,2145.667,1679.028,1910.394,2370.643,2737.523,2450.877,2392.885,2603.571,2124.402,2155.349,2876.522,2182.760,1822.316,1685.597,3067.853
