 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58
6000,1301.667,3441.003,3388.891,2687.970,3633.589,4125.656,3680.086,4524.775,2814.516,2604.891,3573.397,3572.653,3086.795,2464.994,2256.501,2665.186,2650.219,2912.889,3812.708,2452.572,3238.974,3208.838,4619.687,2580.661,2561.756,3695.126,2998.051,4232.778,2494.477,4284.149,2258.895,2987.724,3079.519,4502.104,3149.586,2513.073,2822.412,2348.746,3162.420,2304.461,3073.737,2887.000,4622.021,2249.802,3174.015,3690.652,3238.973,2115.047,1436.884,2717.969,2745.630,3811.617,3946.386,4287.561,2100.983,4764.363,2723.555,1783.842
6001,1345.841,3443.388,3398.018,2674.065,3610.566,4179.688,3668.631,4530.005,2819.794,2622.934,3576.728,3536.736,3062.339,2478.357,2254.701,2676.661,2626.263,2952.956,3773.195,2452.831,3202.882,3234.822,4667.056,2582.234,2551.363,3714.495,3005.559,4247.418,2503.366,4273.080,2271.159,2966.915,3056.691,4493.652,3139.877,2528.239,2815.909,2366.861,3155.931,2287.154,3060.786,2877.179,4636.690,2247.790,3191.606,3693.279,3246.262,2098.011,1429.637,2759.570,2710.692,3776.263,3939.560,4354.449,2073.994,4816.697,2722.755,1784.142
6002,1340.905,3451.268,3389.244,2668.987,3585.954,4184.091,3673.808,4510.555,2826.594,2619.146,3572.151,3532.061,3057.571,2446.038,2253.687,2665.148,2610.712,2938.120,3759.580,2475.670,3233.856,3278.279,4672.874,2600.300,2530.774,3730.298,3012.874,4284.355,2492.624,4279.729,2259.667,2968.950,3031.914,4503.294,3151.456,2509.851,2820.777,2326.717,3166.114,2307.286,3045.810,2874.738,4630.209,2221.965,3213.173,3708.356,3243.156,2132.608,1417.794,2710.988,2701.569,3867.406,3991.118,4354.622,2092.375,4777.762,2726.871,1790.114
6003,1325.540,3477.872,3393.479,2686.166,3592.397,4216.312,3663.127,4514.519,2835.316,2625.676,3573.334,3563.604,3077.313,2460.874,2264.531,2661.160,2639.014,2931.609,3754.414,2463.910,3224.047,3313.131,4688.413,2601.578,2551.063,3729.893,2985.546,4262.098,2477.304,4280.425,2276.776,2988.926,2997.158,4485.256,3155.763,2517.158,2800.190,2341.512,3160.635,2290.114,3048.028,2862.406,4659.835,2208.735,3188.381,3726.348,3242.203,2151.204,1449.363,2732.753,2710.671,3883.060,3979.068,4377.676,2085.462,4822.000,2743.418,1774.059
6004,1335.175,3468.782,3405.233,2699.779,3609.010,4280.089,3635.040,4521.933,2832.773,2617.529,3577.030,3519.695,3062.785,2431.219,2266.229,2628.319,2637.880,2923.430,3716.770,2457.169,3244.755,3359.654,4677.952,2602.490,2560.156,3709.410,2986.771,4254.347,2482.672,4295.937,2259.716,2984.649,2980.546,4479.483,3119.910,2515.977,2820.562,2327.162,3147.903,2298.906,3048.789,2872.027,4673.624,2264.070,3210.439,3727.181,3189.789,2134.928,1429.160,2756.551,2710.418,3923.437,3969.027,4398.271,2096.501,4775.579,2723.505,1773.664
6005,1310.048,3454.708,3417.786,2676.753,3603.810,4306.624,3617.530,4496.519,2825.204,2620.552,3578.387,3518.780,3068.273,2443.736,2273.054,2664.849,2630.431,2912.125,3690.923,2438.170,3250.364,3421.190,4693.172,2599.234,2541.243,3723.611,2990.179,4248.254,2523.447,4285.057,2253.831,2991.207,2944.864,4515.214,3135.096,2510.968,2820.575,2339.629,3129.880,2280.342,3041.978,2862.638,4674.335,2256.401,3185.752,3764.682,3224.835,2125.715,1431.145,2751.590,2694.520,3971.480,3991.457,4409.666,2059.574,4791.924,2713.646,1795.325
6006,1354.984,3457.890,3416.015,2671.600,3586.467,4404.112,3606.929,4514.659,2835.340,2627.841,3580.009,3500.919,3049.928,2442.421,2261.428,2661.624,2625.652,2898.853,3610.358,2443.484,3256.786,3430.335,4633.116,2605.098,2535.365,3702.519,3003.986,4267.984,2513.076,4285.668,2243.876,2986.400,2913.871,4458.946,3131.230,2485.630,2791.894,2329.131,3139.156,2306.660,3031.851,2869.144,4647.820,2223.428,3172.757,3767.168,3192.150,2123.638,1441.831,2735.883,2727.155,4095.843,4016.021,4334.852,2081.737,4746.417,2724.008,1790.668
6007,1333.984,3440.597,3439.713,2663.595,3583.650,4404.296,3588.103,4483.873,2818.910,2628.951,3573.771,3540.463,3070.234,2429.529,2259.123,2658.327,2615.644,2901.264,3591.812,2446.672,3256.485,3475.012,4649.222,2602.673,2563.900,3702.683,3010.285,4239.108,2502.656,4277.375,2248.684,2979.888,2877.237,4479.252,3132.743,2487.405,2781.800,2344.677,3157.856,2313.618,3005.747,2881.914,4666.882,2255.669,3194.599,3728.721,3206.771,2127.064,1442.570,2729.492,2673.582,4151.074,3980.602,4361.834,2067.465,4761.030,2734.651,1782.014
6008,1339.127,3468.829,3438.765,2673.890,3576.187,4484.305,3567.105,4467.846,2821.384,2612.666,3562.718,3524.787,3071.569,2408.389,2254.314,2668.832,2605.297,2880.099,3579.932,2465.997,3249.751,3519.761,4622.034,2592.476,2542.433,3701.715,2983.549,4243.334,2497.864,4259.992,2237.089,2985.956,2829.222,4463.391,3140.344,2490.262,2772.466,2343.407,3159.185,2292.370,3010.220,2875.287,4662.194,2225.490,3177.765,3757.755,3179.950,2103.267,1432.395,2717.436,2645.893,4168.697,4004.948,4363.919,2070.667,4737.984,2714.848,1770.515
6009,1323.048,3452.866,3457.082,2665.272,3589.266,4553.264,3574.288,4497.542,2831.265,2605.369,3570.469,3488.939,3059.889,2417.769,2257.984,2687.679,2615.450,2908.898,3582.990,2450.296,3280.325,3543.763,4618.251,2613.532,2537.019,3701.621,2978.903,4233.104,2503.347,4266.433,2265.581,2984.231,2813.268,4450.387,3096.371,2486.635,2773.743,2306.510,3144.448,2301.363,3035.272,2888.298,4685.335,2225.152,3183.492,3759.682,3169.285,2122.067,1410.430,2724.448,2668.639,4207.200,3971.583,4304.064,2054.899,4729.409,2719.383,1788.620
6010,1307.413,3455.056,3460.236,2688.717,3602.057,4621.146,3561.284,4495.539,2826.365,2620.456,3579.948,3526.331,3052.787,2432.706,2248.993,2673.987,2631.632,2885.099,3499.799,2458.575,3292.345,3606.843,4642.534,2598.492,2556.638,3696.126,3001.219,4245.116,2498.624,4274.380,2251.041,2989.593,2774.246,4425.431,3124.716,2490.214,2781.060,2346.403,3171.785,2331.742,3031.443,2885.775,4675.014,2212.374,3184.018,3795.710,3162.077,2119.027,1440.657,2742.094,2645.489,4189.668,4022.745,4357.692,2106.294,4747.146,2702.085,1792.886
6011,1337.984,3473.578,3467.513,2692.012,3562.687,4588.004,3516.904,4474.714,2830.516,2614.133,3569.558,3498.056,3049.635,2397.216,2274.407,2683.597,2617.025,2906.537,3461.660,2449.071,3301.791,3637.736,4657.292,2598.165,2543.808,3705.599,2969.562,4242.969,2505.431,4263.240,2244.686,2991.608,2769.411,4409.443,3134.116,2514.473,2770.921,2339.470,3158.189,2308.927,2998.242,2872.187,4653.174,2229.074,3166.325,3751.356,3136.612,2110.544,1446.613,2738.506,2668.076,4201.706,4002.151,4345.676,2075.039,4697.084,2717.081,1776.897
6012,1355.905,3460.551,3507.198,2687.454,3579.266,4626.836,3553.801,4470.085,2827.354,2621.962,3556.243,3487.196,3067.913,2449.582,2280.043,2688.327,2627.247,3145.218,3438.561,2434.737,3308.190,3666.560,4667.566,2602.721,2553.535,3697.763,2982.396,4263.578,2504.141,4252.075,2239.121,2987.018,2735.651,4422.611,3119.125,2486.581,2766.130,2339.932,3138.310,2301.124,3030.902,2885.937,4677.546,2256.580,3182.215,3749.497,3120.818,2115.034,1448.657,2739.305,2665.571,4216.723,3970.129,4308.794,2084.101,4695.635,2726.636,1785.206
6013,1301.857,3458.229,3486.163,2678.289,3592.983,4570.590,3545.970,4459.660,2838.831,2620.962,3558.546,3505.376,3056.479,2439.469,2263.919,2656.574,2591.884,3782.328,3447.930,2453.585,3319.669,3687.670,4626.735,2581.211,2541.555,3652.199,2981.281,4265.701,2486.547,4266.800,2233.224,3005.309,2677.196,4404.975,3143.515,2496.084,2767.646,2345.352,3146.075,2288.534,3007.946,2882.254,4658.262,2189.397,3192.082,3721.109,3129.500,2115.444,1422.718,2727.959,2644.561,4235.766,4030.820,4252.294,2057.258,4707.607,2707.578,1778.995
6014,1288.318,3450.522,3482.331,2675.875,3596.662,4566.387,3563.989,4446.810,2812.511,2637.400,3537.783,3469.196,3043.381,2434.809,2271.125,2675.751,2630.004,4560.453,3390.402,2464.360,3343.844,3730.410,4609.257,2593.744,2574.586,3679.552,2970.449,4244.520,2501.524,4257.599,2252.188,2990.686,2670.074,4381.183,3147.953,2485.570,2762.529,2326.647,3153.734,2306.737,2992.001,2884.255,4691.638,2261.424,3180.079,3716.657,3120.074,2126.994,1426.898,2740.379,2677.790,4257.497,4004.529,4286.628,2077.546,4720.130,2711.006,1762.675
6015,1351.508,3463.259,3526.199,2691.989,3593.590,4580.695,3572.079,4445.182,2841.237,2653.598,3550.086,3514.537,3045.716,2426.445,2280.632,2708.294,2634.675,5358.422,3379.373,2480.618,3346.365,3742.474,4608.865,2607.169,2544.932,3720.898,2989.647,4258.084,2511.505,4274.379,2260.191,3020.218,2623.498,4400.818,3121.790,2517.516,2766.702,2326.616,3169.124,2333.091,3020.509,2907.380,4702.926,2202.420,3182.111,3745.753,3113.454,2129.590,1440.160,2776.060,2786.550,4320.211,4029.021,4252.736,2090.924,4714.058,2720.297,1779.451
6016,1338.127,3464.630,3504.117,2679.205,3563.230,4537.955,3550.174,4455.138,2824.285,2650.406,3536.370,3486.257,3051.020,2436.329,2313.141,2709.472,2613.284,5870.915,3334.700,2535.129,3342.484,3752.864,4613.215,2580.072,2552.171,3716.298,2994.999,4261.854,2487.180,4268.984,2223.605,3025.544,2594.550,4401.256,3121.539,2535.999,2750.258,2328.050,3156.720,2285.033,3023.727,2896.365,4685.491,2263.082,3155.793,3668.448,3072.537,2127.132,1442.776,2727.885,2937.523,4299.494,4003.537,4255.584,2047.123,4701.719,2714.838,1789.348
6017,1299.302,3492.783,3533.957,2682.177,3582.095,4529.622,3555.825,4456.384,2825.633,2651.268,3526.084,3493.367,3048.837,2470.597,2285.645,2707.121,2644.294,6259.531,3311.251,2620.269,3342.739,3773.343,4632.266,2589.815,2560.774,3703.161,2981.437,4284.798,2506.932,4257.056,2225.215,3008.175,2567.048,4387.942,3106.087,2498.830,2755.658,2319.399,3145.353,2303.958,3004.159,2914.463,4722.777,2298.222,3147.573,3682.672,3098.428,2121.807,1445.785,2744.948,3053.939,4319.660,3953.766,4190.861,2083.171,4691.182,2727.464,1797.057
6018,1308.270,3480.494,3560.617,2679.165,3559.900,4508.643,3540.078,4433.085,2832.690,2646.703,3525.743,3481.473,3045.626,2487.398,2294.856,2662.618,2612.830,6453.962,3246.323,2783.702,3315.840,3812.777,4627.347,2589.541,2527.419,3722.704,2980.542,4258.937,2489.746,4254.501,2253.680,3017.565,2562.417,4416.455,3111.192,2528.883,2780.426,2318.061,3177.972,2303.613,2985.520,2928.913,4700.253,2365.128,3183.070,3675.510,3099.201,2115.441,1426.520,2750.397,3197.149,4325.894,3979.160,4242.023,2096.101,4738.795,2736.000,1799.661
6019,1393.111,3492.517,3586.554,2659.576,3557.463,4583.690,3559.456,4440.944,2823.322,2668.513,3522.301,3475.177,3040.566,2499.645,2287.757,2685.058,2636.636,6544.715,3264.640,2883.256,3318.489,3821.097,4640.191,2603.971,2547.387,3718.867,2947.861,4271.059,2481.215,4255.889,2254.097,3019.659,2536.749,4403.312,3120.192,2509.247,2777.576,2323.338,3175.969,2304.094,3003.512,2922.301,4691.160,2570.825,3188.560,3656.060,3113.033,2119.514,1429.163,2746.833,3333.069,4315.920,3977.392,4183.243,2087.835,4732.207,2716.251,1797.062
6020,1329.746,3491.503,3628.997,2681.207,3564.371,4521.704,3562.454,4437.725,2838.420,2690.377,3529.059,3519.644,3056.120,2519.033,2330.537,2698.322,2624.030,6635.865,3230.648,3008.496,3316.501,3869.295,4617.915,2599.984,2525.143,3705.408,2981.437,4249.697,2507.479,4259.647,2242.090,3021.556,2496.431,4386.894,3125.470,2540.286,2773.093,2330.460,3149.854,2318.136,2998.439,2935.116,4720.802,2754.187,3139.406,3663.942,3162.236,2131.583,1446.076,2761.552,3419.612,4293.377,3965.116,4124.267,2074.888,4745.573,2720.676,1786.117
6021,1288.937,3458.805,3651.920,2683.872,3579.493,4538.547,3566.721,4432.211,2838.132,2687.790,3527.540,3476.236,3042.832,2540.407,2314.499,2700.966,2642.220,6638.769,3200.408,3136.470,3289.824,3888.109,4570.497,2588.897,2539.487,3716.737,2960.560,4283.821,2463.681,4249.326,2213.687,3019.850,2489.424,4402.055,3103.206,2530.162,2767.311,2328.581,3193.365,2299.183,3003.266,2943.433,4687.174,3081.654,3167.024,3708.706,3177.195,2114.956,1435.038,2760.597,3510.786,4254.343,3983.759,4110.027,2081.669,4740.942,2705.092,1787.618
6022,1326.349,3471.625,3644.632,2693.477,3598.089,4511.194,3557.264,4453.604,2841.987,2701.133,3519.326,3493.346,3055.088,2537.776,2306.146,2691.854,2649.810,6662.292,3195.433,3192.309,3298.433,3877.442,4580.790,2609.432,2532.178,3750.467,2982.344,4294.155,2485.560,4248.758,2231.905,3033.057,2464.639,4406.310,3115.731,2545.635,2768.163,2337.981,3153.394,2296.674,3017.543,2923.343,4723.801,3214.202,3181.883,3747.966,3213.511,2116.282,1420.860,2789.482,3638.222,4251.354,3980.079,4125.814,2095.633,4753.914,2716.879,1796.188
6023,1298.921,3443.424,3653.305,2697.620,3598.395,4538.774,3538.072,4412.952,2812.345,2683.534,3508.097,3488.124,3056.581,2536.962,2338.613,2678.256,2634.135,6627.109,3201.631,3259.048,3283.923,3901.548,4547.254,2586.361,2541.076,3730.657,2970.908,4284.713,2475.353,4249.402,2228.774,3023.792,2379.972,4403.845,3136.250,2539.848,2758.721,2335.679,3175.278,2317.330,2996.397,2903.476,4708.277,3512.233,3152.072,3799.331,3217.973,2127.421,1440.116,2763.052,3676.053,4236.588,3971.842,4109.659,2083.583,4705.748,2666.811,1789.860
6024,1309.952,3466.344,3657.240,2678.747,3588.127,4468.706,3579.208,4406.928,2845.188,2692.029,3521.368,3493.404,3046.262,2546.656,2333.894,2699.025,2622.802,6652.833,3182.312,3341.675,3282.058,3888.425,4509.693,2574.592,2538.124,3706.434,2969.144,4302.728,2483.329,4237.265,2232.223,3035.328,2398.806,4378.740,3101.586,2521.221,2759.410,2331.179,3165.828,2303.194,2969.027,2925.319,4718.521,3749.938,3175.904,3866.390,3251.973,2132.886,1434.512,2738.677,3742.761,4258.120,3959.971,4081.946,2053.314,4734.148,2706.239,1782.531
6025,1293.857,3444.720,3670.791,2680.386,3596.326,4464.071,3534.926,4377.242,2855.874,2716.217,3504.860,3498.680,3059.210,2560.671,2365.983,2694.318,2632.719,6618.429,3140.302,3340.587,3283.578,3879.817,4540.684,2585.941,2527.070,3748.927,2992.843,4281.423,2490.705,4274.294,2220.945,3030.450,2400.594,4406.118,3118.027,2540.513,2752.061,2345.927,3176.213,2295.531,2991.669,2930.856,4725.422,3994.265,3141.562,3849.919,3269.649,2124.738,1434.570,2745.494,3726.639,4220.560,3961.782,4027.216,2089.969,4730.695,2715.805,1801.291
6026,1351.873,3447.271,3686.541,2688.390,3608.121,4435.339,3528.486,4416.128,2867.617,2716.919,3509.915,3515.735,3046.993,2559.864,2376.522,2655.139,2634.322,6622.070,3127.882,3374.137,3275.596,3896.969,4580.969,2563.564,2524.024,3764.035,2962.877,4311.698,2482.044,4333.705,2239.259,3037.396,2359.174,4384.005,3090.483,2537.036,2759.622,2338.979,3156.112,2319.927,2995.852,2932.573,4737.684,4233.634,3180.970,3850.448,3305.215,2111.023,1434.942,2759.887,3743.004,4185.586,3953.737,4014.078,2114.322,4686.012,2722.763,1794.503
6027,1285.873,3442.295,3662.574,2694.631,3603.799,4465.353,3537.731,4410.603,2855.302,2728.113,3501.757,3471.952,3055.822,2555.343,2384.028,2672.223,2627.524,6559.741,3095.491,3351.043,3274.184,3914.176,4518.479,2583.274,2546.306,3741.784,2959.653,4329.485,2473.496,4349.246,2216.962,3038.279,2312.368,4373.605,3099.761,2520.800,2753.303,2344.283,3187.749,2292.825,2988.077,2928.283,4712.529,4430.455,3148.662,3874.714,3301.953,2114.359,1423.195,2730.329,3736.895,4144.580,3917.782,4016.672,2074.888,4704.314,2721.896,1787.737
6028,1283.016,3440.110,3661.846,2716.075,3638.375,4464.542,3549.038,4382.209,2858.585,2749.021,3505.202,3490.938,3062.097,2559.452,2408.599,2680.732,2632.278,6494.467,3091.719,3380.919,3291.146,3924.164,4524.279,2570.158,2564.584,3750.740,2994.612,4315.821,2461.481,4388.529,2206.678,3075.266,2318.512,4404.128,3117.754,2543.275,2732.797,2342.491,3179.331,2312.010,2981.524,2910.584,4731.203,4592.696,3152.205,3861.154,3312.092,2128.442,1435.491,2740.802,3717.413,4146.023,3909.571,4002.169,2089.597,4716.527,2744.085,1771.975
6029,1329.016,3451.736,3644.707,2722.737,3648.636,4423.428,3568.189,4400.130,2846.510,2770.640,3506.394,3521.536,3074.913,2593.274,2414.996,2673.357,2664.041,6496.557,3066.145,3379.361,3300.486,3914.403,4528.080,2584.955,2554.677,3764.272,2986.171,4351.746,2477.270,4412.313,2233.510,3087.901,2319.234,4400.945,3121.146,2517.670,2735.806,2340.652,3182.418,2305.063,2988.406,2942.020,4738.701,4770.899,3151.380,3905.913,3308.831,2123.525,1440.250,2709.924,3703.680,4083.317,3936.813,3953.747,2087.868,4702.413,2759.320,1777.403
6030,1360.476,3434.622,3645.177,2730.893,3604.067,4461.738,3538.616,4388.429,2839.303,2772.925,3501.518,3538.176,3051.838,2586.881,2435.896,2655.847,2640.185,6437.453,3038.602,3372.374,3299.282,3885.020,4520.069,2562.011,2549.458,3790.168,2986.764,4358.766,2478.966,4454.113,2213.537,3100.352,2284.986,4417.061,3116.984,2523.696,2734.638,2341.675,3197.846,2303.209,2967.821,2883.647,4712.082,4834.949,3166.795,3873.416,3338.414,2131.312,1447.933,2759.043,3605.135,4049.546,3952.232,3921.260,2068.350,4689.319,2731.168,1776.341
6031,1380.095,3448.006,3681.541,2808.992,3602.845,4418.818,3520.360,4418.333,2872.743,2778.700,3503.886,3512.193,3054.814,2576.950,2455.315,2656.589,2644.429,6359.729,3012.698,3339.409,3278.790,3875.725,4517.290,2571.530,2556.900,3805.725,2959.417,4368.391,2498.950,4504.827,2239.751,3106.013,2260.417,4432.249,3111.284,2533.743,2724.550,2318.312,3173.744,2316.471,2978.003,2916.702,4730.174,4897.790,3178.754,3843.891,3307.001,2139.361,1443.616,2742.875,3602.212,4034.226,3937.274,3935.223,2060.244,4691.639,2730.730,1798.380
6032,1347.111,3465.082,3653.661,3018.931,3605.208,4438.565,3561.397,4403.051,2848.839,2771.040,3500.733,3529.905,3082.125,2573.327,2490.635,2670.378,2647.075,6285.425,2997.646,3355.793,3298.708,3884.862,4516.310,2584.399,2546.183,3921.723,2976.362,4351.109,2553.998,4556.853,2240.425,3135.395,2261.828,4408.549,3116.407,2583.065,2736.718,2337.042,3163.659,2325.632,2999.840,2930.280,4689.799,4973.903,3169.087,3876.213,3291.847,2146.688,1423.887,2741.366,3579.438,4011.517,3913.313,3928.882,2095.462,4684.609,2715.306,1802.682
6033,1365.746,3468.371,3671.758,3447.000,3623.349,4358.249,3531.255,4405.721,2880.223,2776.844,3521.423,3527.755,3091.691,2551.482,2475.555,2660.592,2626.632,6189.494,2994.373,3312.277,3284.747,3873.128,4512.156,2597.287,2555.852,3998.567,2969.356,4364.777,2611.515,4635.949,2239.929,3129.108,2252.971,4435.530,3135.902,2607.322,2736.718,2324.498,3218.432,2337.729,3004.399,2916.491,4722.928,4998.008,3158.406,3860.612,3288.563,2135.152,1455.762,2749.218,3530.993,4015.566,3930.448,3908.581,2154.428,4694.970,2731.416,1764.636
6034,1355.365,3462.919,3671.650,3956.281,3633.223,4393.421,3545.066,4406.489,2863.677,2790.881,3555.635,3525.647,3099.525,2575.707,2499.482,2675.892,2632.222,6111.587,2994.832,3273.275,3293.194,3882.776,4510.493,2567.762,2532.098,4313.690,2990.644,4327.945,2710.564,4706.500,2225.412,3127.910,2219.797,4438.605,3122.029,2691.469,2739.555,2336.592,3192.917,2337.084,3006.480,2923.182,4710.226,5058.226,3161.051,3825.021,3247.420,2125.521,1431.797,2773.778,3454.313,4014.371,3911.230,3880.990,2202.633,4746.866,2752.437,1806.881
6035,1391.063,3472.951,3674.929,4421.236,3651.495,4385.986,3517.640,4388.077,2863.825,2788.275,3568.539,3522.598,3100.130,2575.952,2493.207,2672.717,2624.005,5994.414,2986.538,3282.543,3280.514,3837.368,4508.304,2596.818,2563.778,4762.116,2992.303,4324.947,2862.202,4778.502,2215.691,3175.087,2230.283,4422.155,3150.852,2751.653,2744.238,2338.972,3195.866,2320.517,3003.105,2929.040,4708.826,5035.125,3202.451,3804.962,3247.265,2139.463,1460.901,2747.786,3391.849,3999.243,3910.388,3856.041,2345.459,4719.575,2737.938,1800.945
6036,1349.016,3467.814,3648.765,4779.752,3704.880,4393.667,3520.082,4374.354,2878.086,2810.200,3586.599,3537.932,3166.326,2590.746,2496.322,2686.889,2655.863,5895.537,2976.033,3247.916,3297.327,3854.001,4508.769,2583.527,2556.621,5423.976,2971.104,4362.216,3174.077,4848.963,2218.917,3180.536,2216.435,4411.051,3150.846,2787.138,2737.373,2345.589,3216.600,2337.223,3006.085,2932.265,4703.845,5019.366,3159.204,3787.898,3242.689,2149.577,1427.451,2794.027,3318.468,3956.691,3906.981,3825.253,2871.874,4751.669,2752.672,1787.755
6037,1409.540,3453.664,3628.741,5042.308,3676.506,4408.918,3529.832,4392.003,2876.716,2789.045,3599.393,3521.579,3170.251,2584.372,2505.485,2683.978,2634.677,5705.722,2960.398,3251.114,3289.876,3811.906,4477.568,2587.968,2544.085,5998.055,2980.484,4334.415,3544.620,4897.329,2215.461,3164.063,2205.352,4434.989,3161.792,2902.395,2723.495,2336.024,3190.180,2333.485,3002.541,2926.980,4702.122,4984.751,3203.760,3787.083,3243.094,2141.241,1439.145,2800.726,3242.436,3962.100,3925.701,3816.912,3771.179,4705.465,2745.279,1778.016
6038,1349.222,3473.305,3626.760,5207.251,3670.751,4415.167,3510.848,4382.220,2863.472,2822.643,3601.457,3545.929,3182.143,2591.441,2487.595,2666.952,2640.734,5576.373,2916.841,3188.280,3293.646,3794.859,4434.313,2590.921,2562.895,6603.893,2972.229,4308.817,4072.056,4980.325,2240.593,3178.452,2198.478,4403.033,3211.009,3109.664,2713.185,2345.537,3219.118,2360.358,3017.939,2929.730,4689.698,4953.482,3216.932,3836.849,3200.811,2134.297,1432.334,2818.848,3222.838,3950.560,3862.039,3834.652,4368.370,4706.471,2731.879,1792.799
6039,1403.286,3468.761,3616.207,5293.919,3699.246,4411.376,3476.819,4400.448,2856.117,2838.996,3598.969,3517.771,3194.458,2581.392,2495.310,2682.838,2617.952,5392.589,2899.083,3156.681,3265.355,3784.525,4490.042,2571.429,2517.757,7097.486,2970.747,4297.771,4558.377,5026.522,2220.514,3149.553,2190.046,4418.404,3225.264,3339.582,2708.493,2333.524,3217.191,2337.286,2991.043,2919.715,4699.767,4920.113,3198.629,3808.476,3215.802,2136.985,1433.869,2845.961,3148.320,3901.826,3872.820,3805.814,4690.771,4755.840,2708.089,1795.908
