 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34
5167,681.249,2575.929,2015.427,2227.894,2771.387,2126.700,1622.329,2068.836,1826.829,3198.974,2407.362,3149.406,1980.262,2645.956,2976.202,1501.056,2273.686,2819.669,2171.014,2515.955,1450.435,2585.871,1231.817,3964.120,2490.373,1968.099,2539.255,2686.029,2506.622,2539.187,2867.529,3363.870,2402.951,3448.725
5168,688.060,2563.582,2010.973,2222.549,2761.833,2133.953,1630.343,2064.585,1818.532,3220.425,2412.017,3148.774,1973.273,2635.788,2979.082,1506.970,2261.792,2826.367,2159.519,2517.893,1447.391,2587.749,1232.340,3974.582,2506.283,1967.005,2548.282,2690.918,2497.699,2528.488,2839.481,3356.337,2394.829,3454.208
5169,683.002,2569.350,2011.134,2223.178,2773.724,2129.867,1632.577,2057.183,1817.219,3211.897,2410.097,3152.789,1976.904,2643.160,2984.756,1509.816,2261.438,2828.683,2163.449,2517.665,1449.147,2587.864,1235.234,3985.294,2511.260,1970.404,2532.018,2699.062,2502.641,2551.606,2859.486,3379.337,2413.444,3452.354
5170,683.940,2563.959,2001.846,2222.395,2772.035,2141.947,1634.389,2080.284,1814.781,3214.423,2407.225,3141.376,1984.615,2639.257,2987.323,1506.954,2248.201,2844.959,2167.072,2513.399,1446.486,2585.374,1236.291,3990.739,2510.997,1973.673,2556.196,2676.660,2497.789,2532.694,2863.669,3362.236,2400.895,3445.316
5171,683.861,2577.168,2010.189,2224.307,2767.343,2147.128,1637.344,2061.628,1827.810,3204.307,2417.591,3158.033,1982.045,2644.597,2985.868,1512.824,2258.308,2844.680,2180.542,2517.722,1450.987,2589.194,1236.046,4007.281,2520.440,1965.734,2541.148,2712.879,2505.343,2559.771,2867.286,3378.109,2399.146,3464.371
5172,683.497,2584.497,2008.508,2240.564,2767.977,2156.426,1642.925,2076.992,1821.948,3219.127,2413.723,3149.122,1985.576,2636.319,2996.952,1513.572,2252.914,2846.795,2169.859,2514.054,1452.722,2590.804,1239.835,4003.657,2516.453,1969.636,2549.044,2700.508,2502.175,2547.527,2861.037,3394.165,2414.247,3437.877
5173,684.334,2587.556,2000.101,2229.733,2757.952,2147.833,1634.678,2065.579,1818.532,3193.326,2407.199,3148.508,1976.707,2646.571,2978.994,1496.245,2245.046,2837.383,2162.731,2521.374,1452.413,2592.754,1233.702,3986.395,2504.600,1959.676,2533.681,2685.219,2493.940,2541.794,2854.149,3373.896,2402.064,3462.058
5174,687.274,2585.292,1999.734,2235.885,2771.479,2148.929,1632.124,2079.256,1826.207,3209.483,2404.526,3141.702,1992.927,2651.185,2996.513,1509.598,2240.868,2848.761,2166.543,2524.244,1454.924,2597.123,1239.934,3991.045,2506.928,1977.999,2538.874,2691.986,2504.646,2551.481,2845.223,3371.933,2391.768,3463.151
5175,682.325,2587.010,1996.254,2224.354,2772.422,2142.841,1630.641,2073.806,1829.662,3194.180,2424.490,3146.399,1985.003,2648.440,2970.091,1503.005,2230.394,2851.059,2157.737,2520.591,1449.616,2596.832,1232.530,3985.981,2503.320,1964.786,2517.407,2696.303,2500.568,2545.040,2843.967,3364.814,2412.501,3428.560
5176,683.067,2576.719,1992.991,2223.901,2773.253,2155.402,1640.954,2082.035,1822.285,3215.510,2416.894,3151.080,1990.978,2626.608,2987.622,1501.248,2228.861,2874.677,2164.865,2521.835,1449.977,2596.170,1240.867,4007.675,2509.240,1973.178,2541.273,2693.580,2496.500,2535.852,2854.781,3385.737,2388.136,3452.393
5177,684.162,2580.174,1991.671,2223.128,2768.661,2144.751,1634.870,2078.472,1825.307,3181.445,2413.322,3147.103,1988.509,2637.842,2987.844,1507.621,2230.913,2882.035,2171.597,2509.166,1448.913,2588.128,1242.571,3979.053,2506.776,1972.220,2532.834,2681.566,2502.563,2548.256,2862.325,3359.623,2404.280,3440.487
5178,683.354,2577.577,1991.364,2220.364,2772.536,2156.598,1643.293,2070.606,1828.380,3212.687,2417.060,3153.028,1992.495,2652.417,2993.489,1501.124,2226.079,2881.945,2167.752,2512.967,1450.835,2593.845,1242.019,3986.959,2505.391,1966.167,2536.104,2687.005,2500.314,2539.014,2853.011,3380.456,2401.733,3444.390
5179,682.555,2570.757,1986.218,2227.908,2771.821,2136.865,1638.006,2052.739,1829.537,3191.705,2404.815,3141.493,1977.845,2632.048,2969.490,1500.420,2220.871,2861.325,2168.451,2516.526,1441.440,2586.673,1240.515,3973.655,2505.984,1954.779,2535.310,2688.305,2483.983,2545.225,2839.668,3371.192,2398.498,3427.675
5180,686.245,2576.044,1976.684,2220.127,2767.615,2149.330,1648.697,2077.126,1823.596,3197.134,2416.090,3152.466,1998.292,2634.211,2985.542,1500.381,2209.926,2879.788,2160.917,2533.350,1448.544,2595.898,1241.774,4002.153,2509.950,1967.899,2546.197,2685.671,2491.884,2536.437,2852.552,3379.433,2405.631,3454.500
5181,683.589,2588.073,1981.017,2233.807,2773.272,2149.562,1646.999,2076.739,1836.202,3192.164,2424.961,3159.268,1999.633,2641.528,2990.997,1504.731,2207.449,2903.992,2173.043,2526.778,1448.590,2596.449,1245.318,3993.131,2513.680,1971.604,2536.552,2687.782,2495.800,2554.408,2848.951,3392.986,2412.753,3444.101
5182,684.157,2581.597,1974.926,2221.006,2778.081,2151.615,1641.342,2086.290,1824.668,3210.591,2412.284,3164.182,1991.629,2635.164,2985.992,1498.312,2201.279,2890.482,2170.073,2530.831,1447.011,2595.451,1243.736,3997.890,2509.405,1965.308,2531.846,2675.944,2497.543,2536.713,2850.547,3377.693,2397.790,3429.670
5183,680.542,2560.686,1969.614,2208.987,2758.436,2137.946,1640.016,2071.870,1818.550,3217.066,2392.720,3151.481,1993.189,2620.465,2969.804,1499.473,2192.517,2892.911,2154.944,2524.325,1441.172,2585.880,1241.783,3986.806,2496.554,1963.339,2527.730,2692.179,2487.850,2533.909,2837.578,3386.402,2407.093,3430.151
5184,682.348,2563.084,1968.970,2226.919,2763.801,2155.339,1645.677,2068.680,1825.732,3195.910,2413.686,3131.707,2007.210,2613.563,2975.869,1510.576,2180.063,2914.383,2159.618,2513.678,1446.140,2587.624,1242.006,4013.415,2497.684,1971.401,2537.303,2702.425,2483.398,2537.890,2829.122,3396.720,2400.612,3456.115
5185,686.916,2573.579,1972.958,2228.621,2765.984,2150.771,1644.425,2083.537,1822.157,3207.373,2425.704,3161.687,1997.075,2621.641,2985.475,1498.771,2187.653,2903.398,2170.648,2519.720,1447.724,2607.061,1244.679,4005.404,2516.087,1980.183,2552.499,2682.047,2490.365,2543.032,2850.198,3407.372,2419.499,3433.889
5186,686.940,2591.170,1967.878,2233.915,2768.175,2167.387,1653.224,2100.966,1829.432,3207.264,2421.112,3147.704,2007.708,2614.553,2994.314,1506.853,2179.209,2918.842,2171.614,2538.475,1447.556,2616.590,1245.854,4022.959,2521.717,1979.004,2553.560,2691.425,2495.591,2550.351,2861.184,3389.709,2409.862,3462.486
5187,684.586,2576.148,1966.173,2232.475,2770.244,2163.782,1657.485,2076.063,1829.562,3200.984,2420.543,3140.968,2006.471,2608.019,2999.517,1499.273,2164.464,2916.463,2167.362,2526.049,1451.086,2601.766,1240.889,4007.369,2511.404,1983.163,2537.579,2686.542,2492.584,2539.804,2857.450,3393.232,2421.823,3472.485
5188,683.089,2584.034,1964.164,2236.203,2764.647,2167.296,1652.220,2073.357,1815.949,3211.880,2425.738,3134.083,2015.639,2619.108,2990.852,1500.461,2153.204,2912.302,2170.175,2528.808,1446.315,2598.732,1243.960,4022.391,2512.646,1976.312,2549.033,2691.042,2491.674,2551.839,2858.944,3386.161,2424.850,3449.886
5189,687.112,2581.468,1964.255,2222.267,2774.798,2149.072,1651.179,2102.116,1822.292,3192.677,2423.548,3148.113,2015.085,2618.133,2995.996,1503.250,2154.294,2935.936,2167.230,2530.710,1449.040,2605.665,1247.618,4015.806,2507.596,1981.464,2545.827,2676.717,2490.612,2526.657,2829.638,3400.649,2414.048,3479.933
5190,685.430,2569.186,1958.513,2232.294,2775.728,2149.397,1652.942,2087.438,1828.732,3199.584,2411.610,3146.295,2011.953,2624.235,2990.490,1493.840,2149.103,2943.321,2173.770,2529.317,1450.701,2614.072,1245.947,4006.114,2503.354,1976.142,2542.261,2680.492,2491.342,2545.250,2864.858,3408.030,2427.392,3437.171
5191,680.092,2570.529,1950.662,2227.364,2776.133,2146.970,1647.627,2076.332,1814.794,3187.687,2404.728,3138.210,2005.039,2611.133,2980.171,1492.262,2143.062,2924.552,2158.353,2520.213,1444.146,2595.493,1240.225,4000.189,2503.032,1977.934,2538.606,2667.593,2481.426,2539.748,2829.890,3399.390,2401.998,3461.506
5192,680.815,2573.289,1944.499,2223.398,2762.562,2137.436,1649.090,2075.827,1812.499,3185.655,2404.904,3133.817,2003.231,2599.906,2969.859,1500.824,2138.705,2932.128,2151.679,2522.722,1442.207,2604.963,1240.995,3998.728,2499.992,1965.066,2512.281,2671.907,2489.536,2550.262,2849.359,3396.123,2419.396,3455.620
5193,685.760,2575.593,1954.073,2217.266,2760.496,2143.200,1659.703,2062.350,1838.174,3198.640,2414.503,3155.030,2007.465,2622.615,2971.408,1509.124,2139.009,2927.080,2159.201,2530.536,1444.138,2608.945,1243.551,3991.781,2506.249,1964.479,2534.481,2670.051,2490.904,2561.501,2860.712,3405.064,2418.851,3448.693
5194,682.536,2569.064,1951.017,2229.241,2766.836,2145.810,1650.111,2070.651,1825.743,3199.268,2413.240,3142.096,2006.013,2623.514,2974.942,1503.835,2139.133,2944.772,2169.789,2539.657,1441.242,2604.036,1246.203,4004.588,2508.415,1962.583,2531.824,2679.491,2493.553,2541.137,2857.758,3394.063,2412.090,3457.021
5195,678.937,2568.334,1938.222,2224.013,2759.812,2118.783,1653.642,2012.738,1844.159,3183.803,2416.713,3131.502,1983.700,2618.041,2942.816,1490.223,2130.402,2917.229,2168.523,2526.689,1442.292,2585.257,1239.778,3957.358,2500.495,1954.274,2494.748,2673.839,2479.343,2570.053,2859.583,3372.932,2415.167,3454.067
5196,675.441,2566.859,1937.346,2216.330,2765.971,2133.522,1652.156,2055.770,1837.992,3180.555,2411.894,3148.344,1985.241,2606.669,2966.176,1493.364,2117.769,2927.294,2168.047,2524.742,1440.048,2589.541,1243.065,3969.697,2508.551,1962.732,2504.738,2684.682,2490.556,2572.422,2865.178,3372.360,2421.990,3448.444
5197,677.455,2565.158,1934.128,2214.184,2755.370,2130.089,1650.453,2028.547,1834.771,3161.961,2396.505,3119.347,1987.776,2624.313,2953.312,1489.864,2113.848,2930.832,2162.899,2523.656,1432.620,2584.307,1241.704,3962.487,2495.535,1950.986,2486.524,2671.197,2485.194,2571.591,2857.344,3369.239,2412.000,3447.870
5198,676.843,2553.341,1930.355,2198.571,2748.121,2131.546,1644.442,2035.488,1828.536,3175.530,2406.874,3127.952,1983.987,2593.796,2952.711,1485.099,2107.251,2933.099,2142.660,2502.935,1434.582,2577.150,1233.304,3953.531,2497.557,1944.865,2484.604,2668.624,2475.296,2549.089,2852.698,3360.264,2397.109,3443.658
5199,678.115,2559.943,1928.014,2210.727,2752.074,2112.984,1643.852,2036.811,1836.461,3161.708,2409.599,3129.510,1983.504,2611.897,2919.848,1497.517,2099.662,2935.911,2161.188,2523.839,1433.802,2567.153,1238.521,3939.867,2490.280,1935.216,2480.613,2674.649,2476.525,2574.000,2855.772,3358.982,2413.195,3417.146
5200,676.502,2564.658,1931.519,2205.309,2765.340,2132.352,1652.629,2052.122,1830.923,3166.773,2413.370,3115.817,1989.487,2614.946,2942.605,1486.864,2091.735,2947.723,2147.496,2523.356,1429.304,2577.813,1236.480,3945.758,2489.213,1945.602,2478.466,2682.824,2474.423,2567.217,2859.969,3358.845,2389.769,3461.503
5201,682.528,2561.750,1928.767,2211.340,2784.858,2137.395,1660.047,2057.702,1835.000,3183.844,2415.761,3149.526,2001.973,2604.858,2960.428,1492.206,2086.326,2958.595,2156.801,2527.100,1430.742,2582.353,1239.028,3974.711,2497.042,1955.504,2495.383,2680.156,2486.933,2566.923,2856.197,3373.134,2403.769,3449.156
5202,683.044,2563.649,1925.310,2216.558,2777.550,2139.674,1655.079,2065.586,1822.243,3179.523,2412.782,3136.932,2007.957,2606.462,2981.804,1499.580,2083.826,2939.110,2159.333,2513.039,1431.109,2594.228,1237.237,3965.433,2508.037,1950.755,2487.581,2668.650,2488.257,2556.804,2854.864,3357.573,2413.805,3446.675
5203,680.001,2576.516,1919.487,2209.732,2771.086,2141.911,1656.580,2050.946,1815.048,3171.828,2419.413,3133.122,2005.656,2615.733,2979.851,1497.897,2066.477,2949.086,2149.902,2519.459,1427.331,2584.607,1236.079,3981.576,2485.063,1951.551,2499.266,2669.979,2471.935,2554.999,2829.084,3367.933,2392.963,3460.330
5204,678.907,2569.618,1922.855,2213.421,2780.218,2149.647,1656.035,2061.538,1825.446,3168.104,2416.779,3125.821,2008.907,2607.459,2984.185,1498.947,2064.104,2959.843,2145.686,2520.378,1436.663,2590.451,1234.318,3979.215,2497.639,1956.392,2496.200,2681.960,2479.157,2571.039,2860.008,3363.792,2416.348,3439.225
5205,681.197,2557.327,1917.414,2202.367,2776.698,2151.327,1666.395,2054.708,1822.796,3167.114,2420.235,3123.891,2006.525,2607.587,2959.231,1499.974,2056.832,2942.357,2150.887,2517.565,1432.616,2588.692,1234.490,3956.537,2506.436,1944.570,2491.754,2686.032,2468.520,2556.411,2866.545,3363.606,2392.521,3435.639
5206,679.896,2552.292,1909.996,2213.059,2776.296,2163.994,1657.450,2068.762,1817.118,3159.038,2423.815,3130.436,2014.807,2615.953,2971.490,1503.059,2046.980,2950.586,2148.175,2502.129,1428.874,2580.094,1233.174,3976.349,2493.057,1949.796,2493.395,2672.677,2480.012,2550.952,2829.448,3350.121,2407.887,3447.566
5207,679.947,2573.475,1913.016,2210.554,2775.708,2182.645,1665.486,2058.887,1836.950,3175.700,2436.625,3133.446,2013.462,2607.927,2973.440,1502.238,2053.812,2940.066,2157.082,2521.762,1432.226,2595.359,1236.115,3968.783,2493.650,1960.240,2493.004,2680.076,2477.758,2559.328,2859.989,3370.007,2413.838,3457.587
5208,681.441,2566.493,1910.093,2216.404,2780.912,2185.603,1666.798,2064.479,1832.260,3185.834,2426.700,3116.902,2020.920,2609.679,2981.656,1504.283,2047.718,2950.549,2150.986,2521.727,1429.426,2594.187,1243.708,3975.986,2494.728,1959.267,2486.761,2680.070,2470.234,2562.234,2860.144,3354.806,2411.830,3438.123
5209,684.600,2574.970,1911.720,2215.158,2776.288,2193.242,1673.099,2067.459,1831.779,3162.038,2426.601,3128.027,2020.316,2606.526,2965.980,1502.701,2043.999,2966.133,2152.401,2524.681,1427.980,2587.577,1238.071,3978.556,2509.353,1960.135,2498.856,2695.078,2477.635,2567.266,2867.735,3374.072,2419.828,3447.848
5210,681.688,2557.012,1901.735,2216.197,2766.219,2198.433,1666.420,2056.369,1823.871,3164.416,2436.142,3119.599,2011.967,2604.855,2951.443,1497.774,2032.025,2952.827,2146.030,2516.819,1428.103,2581.104,1231.792,3963.478,2510.037,1959.471,2486.340,2682.408,2472.127,2562.792,2857.299,3362.395,2393.256,3443.800
5211,681.894,2568.240,1898.797,2217.613,2766.168,2205.041,1671.686,2070.496,1824.569,3180.011,2419.527,3120.805,2024.050,2602.058,2972.692,1514.683,2023.161,2955.481,2144.425,2530.519,1428.878,2591.886,1237.609,3966.981,2494.851,1955.724,2495.453,2682.780,2473.466,2561.975,2863.533,3349.313,2396.007,3438.871
5212,682.343,2559.798,1893.504,2206.523,2766.828,2200.961,1669.871,2060.506,1819.890,3178.736,2410.812,3112.654,2019.611,2607.236,2959.842,1506.412,2019.489,2967.335,2153.187,2518.947,1421.365,2586.924,1238.072,3975.997,2506.008,1957.653,2476.510,2670.756,2458.822,2555.023,2845.339,3365.410,2394.024,3466.955
5213,686.535,2553.711,1892.352,2219.538,2776.213,2200.564,1671.521,2072.380,1815.820,3188.027,2436.039,3120.182,2038.119,2614.531,2967.562,1511.758,2008.504,2975.392,2156.003,2526.830,1428.952,2583.662,1233.237,3964.578,2494.800,1962.049,2490.729,2679.479,2466.594,2554.974,2856.159,3354.156,2404.981,3468.221
5214,683.932,2575.045,1890.376,2218.668,2765.092,2209.658,1673.498,2077.920,1831.397,3182.518,2431.920,3120.582,2021.345,2616.096,2973.818,1503.495,1999.405,2967.145,2147.125,2520.801,1425.279,2582.069,1235.601,3975.546,2502.307,1961.212,2477.680,2671.537,2465.453,2568.481,2860.270,3355.065,2407.317,3447.135
5215,679.920,2547.664,1886.743,2223.373,2760.552,2204.836,1675.802,2076.574,1822.684,3180.483,2431.600,3130.394,2030.553,2612.487,2980.827,1506.325,1997.552,2979.172,2146.722,2523.343,1428.114,2587.897,1236.763,3966.580,2509.102,1969.140,2466.307,2666.362,2458.031,2572.740,2856.409,3363.167,2403.083,3459.557
5216,678.316,2552.228,1885.583,2225.206,2765.695,2211.888,1668.538,2079.124,1818.233,3166.528,2424.519,3127.002,2027.480,2605.167,2987.383,1504.573,1983.775,2967.264,2146.607,2526.650,1423.258,2589.435,1232.531,3998.442,2504.804,1965.848,2491.601,2663.914,2461.552,2546.148,2841.072,3355.322,2405.528,3452.416
5217,684.224,2538.798,1884.318,2221.594,2756.119,2200.036,1671.073,2070.785,1813.943,3180.218,2424.031,3116.157,2031.563,2617.609,2971.727,1505.821,1982.459,2987.079,2155.298,2524.898,1425.604,2583.479,1236.322,3981.181,2492.188,1964.910,2473.477,2678.157,2457.195,2565.878,2853.273,3357.653,2390.225,3469.308
5218,679.602,2551.427,1882.015,2218.906,2774.634,2211.887,1672.943,2078.057,1819.221,3191.964,2437.024,3136.795,2034.682,2616.429,2991.461,1508.832,1969.897,2975.701,2151.592,2527.319,1431.430,2597.647,1239.584,3981.383,2501.390,1972.130,2492.702,2673.666,2461.996,2563.925,2853.469,3362.515,2411.428,3452.679
5219,679.052,2544.313,1874.424,2222.723,2764.469,2206.059,1676.911,2084.933,1820.788,3168.717,2441.916,3127.109,2028.216,2623.378,2975.427,1515.357,1968.889,2974.716,2152.062,2510.534,1426.139,2576.488,1235.130,3980.743,2504.887,1960.768,2465.399,2657.667,2462.940,2562.320,2864.698,3352.811,2410.910,3447.553
5220,677.402,2549.743,1868.811,2225.718,2765.366,2207.521,1671.487,2082.529,1822.576,3178.127,2438.132,3131.931,2037.140,2625.245,2968.944,1519.758,1967.389,2972.953,2152.656,2524.760,1424.346,2590.313,1237.032,3981.547,2497.273,1965.941,2474.021,2664.642,2460.487,2571.989,2867.942,3352.867,2394.774,3451.652
5221,686.238,2553.539,1870.530,2219.721,2768.145,2232.550,1672.653,2088.472,1819.678,3206.613,2447.506,3126.974,2038.899,2627.192,2987.277,1530.526,1960.447,2974.328,2155.486,2511.191,1431.104,2590.653,1241.594,3989.459,2510.275,1976.843,2478.199,2681.420,2465.095,2561.777,2873.836,3355.125,2401.842,3454.272
5222,678.885,2557.799,1860.314,2216.261,2757.618,2207.953,1671.170,2064.140,1812.290,3175.095,2417.154,3114.032,2023.504,2612.952,2952.074,1519.714,1944.809,2974.894,2154.054,2515.688,1418.925,2574.689,1235.925,3963.779,2516.304,1964.980,2479.628,2669.924,2448.002,2566.706,2870.312,3360.402,2397.312,3446.020
5223,680.924,2546.021,1856.526,2218.801,2770.423,2212.382,1671.274,2079.689,1805.603,3181.065,2431.755,3116.775,2042.275,2600.972,2974.906,1520.225,1942.191,2970.071,2146.154,2516.931,1423.354,2581.869,1233.726,3976.472,2503.469,1969.961,2492.680,2661.427,2453.135,2558.459,2869.598,3355.314,2406.825,3476.055
5224,677.039,2559.640,1858.556,2203.120,2764.788,2216.339,1670.596,2083.612,1818.489,3175.021,2425.511,3133.379,2030.263,2614.680,2965.696,1512.762,1936.845,2970.399,2150.871,2527.993,1426.156,2583.048,1235.002,3968.715,2511.160,1966.979,2481.349,2672.478,2452.373,2569.519,2855.538,3341.218,2401.573,3471.424
5225,679.907,2561.378,1854.754,2223.435,2754.622,2220.307,1676.401,2093.382,1808.596,3178.569,2443.924,3130.627,2044.721,2620.203,2977.400,1522.923,1936.552,2975.666,2154.512,2522.747,1429.118,2589.126,1236.704,3979.152,2518.120,1971.471,2483.728,2671.134,2452.586,2556.316,2874.822,3369.184,2394.328,3492.688
5226,678.673,2555.013,1850.560,2215.814,2759.407,2221.570,1668.098,2091.835,1809.250,3167.494,2433.324,3127.286,2030.801,2625.137,2974.376,1530.435,1922.622,2988.201,2146.952,2528.789,1427.853,2589.337,1242.340,3975.606,2512.303,1962.773,2475.100,2660.087,2451.658,2578.526,2847.910,3367.766,2390.117,3474.238
5227,681.269,2561.456,1851.896,2212.333,2762.127,2229.635,1666.609,2081.040,1814.069,3177.352,2427.150,3116.690,2038.177,2612.561,2957.601,1528.584,1908.983,2987.032,2154.226,2521.939,1426.173,2588.692,1242.493,3977.880,2506.232,1965.582,2477.918,2670.327,2448.492,2566.541,2863.154,3361.474,2413.628,3452.393
5228,677.871,2549.598,1842.496,2206.875,2743.013,2218.348,1665.316,2076.336,1803.443,3170.829,2429.198,3126.403,2030.242,2606.662,2949.875,1536.245,1909.642,2977.661,2145.329,2504.585,1419.318,2577.044,1237.880,3961.955,2503.024,1963.578,2472.515,2672.052,2448.243,2568.318,2873.473,3347.009,2396.355,3457.592
5229,684.201,2556.142,1843.375,2208.281,2751.198,2235.085,1670.045,2093.920,1810.027,3188.372,2437.308,3117.523,2030.163,2617.918,2979.838,1537.935,1903.198,2992.174,2152.841,2522.107,1425.117,2580.093,1239.432,3967.564,2512.250,1959.373,2485.048,2669.981,2449.083,2557.446,2882.964,3378.996,2400.656,3472.169
5230,678.714,2558.654,1834.200,2209.903,2745.775,2234.226,1669.153,2104.974,1806.163,3160.442,2430.646,3122.901,2031.975,2600.031,2963.332,1536.088,1899.394,2992.995,2144.069,2517.195,1424.886,2583.720,1240.913,3976.617,2509.512,1963.034,2471.298,2669.386,2442.222,2558.867,2862.890,3352.940,2402.551,3443.631
5231,679.326,2550.177,1834.819,2206.804,2748.235,2245.452,1676.535,2098.396,1800.045,3160.404,2425.880,3111.479,2031.862,2600.859,2964.283,1545.734,1888.497,2979.592,2147.706,2516.264,1417.760,2588.417,1239.526,3973.214,2510.344,1956.614,2469.129,2666.352,2443.234,2556.802,2855.215,3362.428,2391.963,3459.569
5232,681.379,2561.644,1832.434,2207.628,2750.121,2241.730,1669.560,2102.368,1801.591,3180.555,2430.526,3115.938,2033.840,2616.341,2966.022,1552.201,1876.840,2970.708,2144.887,2520.513,1430.258,2582.660,1242.227,3961.166,2506.963,1963.264,2474.009,2671.545,2440.403,2563.019,2864.614,3358.241,2393.044,3452.637
5233,680.964,2551.120,1831.440,2201.284,2750.905,2250.167,1670.818,2109.600,1797.475,3181.058,2422.051,3132.287,2043.867,2599.690,2973.588,1547.201,1869.986,2972.436,2131.870,2505.946,1416.427,2583.963,1242.023,3982.433,2504.036,1958.855,2477.839,2667.564,2441.561,2551.685,2862.905,3364.925,2384.390,3468.633
5234,680.940,2543.769,1824.636,2192.899,2746.945,2244.299,1664.315,2095.734,1805.210,3182.923,2415.137,3101.626,2034.159,2611.075,2955.504,1551.333,1860.905,2981.805,2144.087,2517.006,1422.264,2588.007,1237.427,3961.581,2502.816,1956.095,2474.286,2660.839,2434.664,2559.057,2876.746,3356.892,2392.176,3466.995
5235,685.216,2575.654,1824.080,2207.003,2755.401,2256.344,1673.188,2118.992,1797.998,3169.808,2421.969,3112.943,2050.398,2603.808,2966.374,1570.365,1861.104,2977.350,2141.378,2523.116,1423.122,2589.018,1239.784,3968.598,2500.686,1965.051,2480.415,2678.960,2439.773,2567.929,2862.100,3362.291,2402.385,3463.459
5236,678.408,2557.535,1820.349,2195.854,2748.933,2250.020,1669.100,2095.168,1802.570,3179.218,2414.575,3112.562,2037.231,2604.196,2969.040,1573.657,1859.861,2983.198,2141.403,2521.268,1418.694,2582.121,1244.083,3963.791,2506.244,1956.482,2474.249,2669.194,2429.360,2563.972,2861.684,3343.265,2389.375,3453.950
5237,685.386,2550.500,1816.800,2200.670,2742.058,2262.041,1674.051,2120.702,1804.130,3166.467,2429.161,3112.427,2046.188,2601.631,2962.092,1568.331,1842.787,2977.610,2136.308,2517.176,1423.439,2589.520,1242.632,3977.411,2500.303,1963.844,2486.421,2671.833,2426.944,2557.750,2871.838,3356.063,2405.789,3461.564
5238,676.872,2557.244,1807.333,2210.277,2738.612,2251.531,1662.723,2103.520,1794.652,3151.442,2420.118,3119.550,2039.155,2608.669,2961.052,1566.430,1832.978,2990.871,2131.354,2501.542,1416.708,2573.270,1238.734,3961.807,2492.154,1954.236,2470.735,2660.245,2430.736,2559.167,2848.726,3346.568,2387.356,3455.816
5239,678.575,2555.619,1810.573,2199.962,2739.114,2259.766,1669.213,2108.661,1795.211,3166.261,2426.449,3132.609,2047.450,2610.184,2973.021,1573.701,1831.480,2984.354,2142.877,2520.700,1419.112,2597.613,1243.893,3986.156,2505.358,1956.429,2464.846,2660.615,2428.709,2572.127,2849.705,3353.573,2399.288,3466.974
5240,677.731,2545.528,1805.325,2192.189,2736.649,2256.588,1668.214,2104.573,1796.966,3156.847,2411.443,3124.864,2038.646,2610.543,2957.888,1576.225,1833.542,2980.163,2149.838,2501.045,1416.814,2581.361,1241.561,3952.412,2496.061,1946.796,2452.910,2661.657,2423.074,2577.418,2863.518,3347.693,2404.282,3468.362
5241,683.525,2557.764,1806.911,2207.868,2746.240,2251.179,1671.882,2119.207,1809.867,3172.473,2432.729,3123.067,2054.459,2614.317,2965.265,1583.572,1820.328,2961.314,2145.647,2515.646,1424.672,2574.738,1242.737,3955.756,2497.283,1966.491,2473.512,2661.087,2427.204,2549.133,2859.410,3353.263,2411.933,3454.034
5242,678.329,2556.866,1797.907,2197.820,2728.121,2243.657,1667.842,2103.804,1804.517,3146.054,2418.056,3124.290,2045.457,2614.314,2950.557,1582.302,1812.827,2973.077,2143.228,2503.207,1411.387,2571.814,1242.298,3959.419,2489.300,1946.262,2454.511,2658.926,2420.376,2577.944,2859.269,3357.856,2405.720,3461.841
5243,683.079,2554.697,1794.944,2196.234,2755.033,2259.628,1672.755,2122.296,1791.495,3172.782,2433.242,3109.845,2058.302,2595.997,2990.618,1580.527,1803.710,3000.305,2147.382,2504.945,1413.199,2600.271,1244.441,3969.005,2504.062,1965.522,2469.146,2668.665,2428.582,2555.948,2861.870,3368.961,2397.896,3445.768
5244,682.394,2578.937,1790.332,2201.933,2741.341,2259.740,1668.581,2131.848,1800.283,3172.519,2438.828,3144.048,2053.237,2595.502,2951.301,1589.438,1809.178,2980.695,2150.798,2517.191,1421.743,2590.598,1242.790,3979.160,2499.530,1957.826,2474.253,2676.495,2422.468,2565.045,2860.929,3362.167,2396.532,3473.711
5245,686.903,2559.912,1788.979,2203.294,2740.243,2261.663,1674.773,2127.257,1800.843,3177.086,2453.944,3125.321,2060.787,2603.811,2984.992,1588.256,1789.637,2992.074,2161.933,2516.771,1417.511,2581.449,1248.652,3982.177,2510.535,1960.301,2479.797,2671.533,2434.724,2560.856,2870.758,3366.006,2400.731,3458.111
5246,680.765,2558.796,1785.465,2193.830,2735.376,2263.116,1672.620,2113.460,1789.322,3152.982,2435.907,3126.929,2048.371,2623.024,2965.726,1584.564,1781.215,2976.245,2150.006,2504.954,1411.880,2587.208,1242.686,3962.547,2493.460,1957.790,2464.371,2674.958,2423.225,2573.118,2864.044,3348.762,2409.907,3485.292
