 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41
4291,727.014,2188.954,2256.237,3163.297,3274.131,2639.028,2664.863,2573.748,2722.758,2147.772,3729.788,2940.602,1541.389,2493.856,2033.692,2234.450,2038.795,2150.843,2420.518,1384.952,1866.712,1700.284,1440.600,2869.818,1696.256,2875.248,2565.572,2810.920,2031.454,2430.565,2566.229,2480.259,1694.834,2173.782,2182.961,2026.044,2287.494,2103.896,2376.776,3405.310,3818.830
4292,733.231,2181.480,2246.333,3154.620,3274.702,2641.532,2653.648,2573.175,2718.798,2146.171,3719.493,2949.030,1544.456,2486.809,2045.587,2223.266,2034.890,2145.303,2431.175,1383.665,1876.248,1703.985,1443.690,2866.762,1708.077,2862.254,2580.771,2813.664,2033.150,2466.077,2563.905,2478.628,1689.583,2178.318,2181.217,2019.242,2324.188,2082.013,2380.104,3399.214,3807.718
4293,723.065,2188.775,2250.193,3151.221,3289.181,2641.773,2664.083,2578.006,2712.527,2150.354,3733.471,2943.979,1550.914,2488.491,2035.635,2232.545,2049.320,2170.915,2424.152,1387.674,1864.084,1709.064,1453.344,2871.282,1701.587,2861.370,2576.670,2813.426,2035.758,2445.400,2566.198,2481.336,1706.154,2174.719,2174.050,2004.859,2304.748,2095.368,2373.605,3398.251,3832.382
4294,727.504,2185.069,2234.573,3154.867,3263.595,2646.948,2657.510,2565.810,2715.132,2144.121,3712.154,2934.928,1541.810,2491.603,2029.920,2225.596,2038.793,2153.393,2431.683,1384.670,1870.149,1707.703,1450.891,2865.912,1693.779,2856.792,2571.220,2803.509,2030.983,2444.919,2555.413,2467.598,1692.546,2173.847,2178.247,2005.216,2319.881,2088.135,2360.664,3394.251,3812.948
4295,729.022,2187.253,2245.588,3136.656,3280.146,2650.587,2675.270,2580.061,2724.186,2142.036,3714.782,2942.853,1554.005,2501.492,2026.729,2229.496,2049.555,2153.139,2441.433,1388.182,1866.844,1712.495,1446.691,2872.583,1702.201,2863.820,2568.441,2814.082,2041.892,2422.696,2586.136,2469.393,1691.267,2180.389,2174.597,2010.970,2295.948,2120.989,2388.527,3400.624,3816.212
4296,732.394,2181.882,2245.175,3126.572,3258.675,2657.256,2671.030,2571.284,2718.356,2143.495,3723.314,2930.725,1534.756,2483.474,2027.547,2220.522,2062.572,2142.732,2451.795,1377.103,1869.433,1703.417,1447.885,2885.258,1694.237,2871.898,2574.374,2824.540,2043.259,2457.510,2580.313,2475.989,1702.271,2184.475,2180.532,2019.940,2312.384,2094.061,2383.285,3397.847,3829.562
4297,731.932,2185.634,2246.077,3135.336,3277.406,2655.095,2670.594,2570.658,2718.148,2147.120,3723.722,2934.607,1537.582,2494.170,2041.020,2226.603,2044.780,2156.872,2462.666,1388.188,1879.445,1717.591,1446.223,2886.105,1698.989,2873.902,2576.689,2816.044,2044.221,2448.135,2569.973,2488.161,1700.008,2179.759,2180.124,2026.118,2307.575,2114.491,2395.937,3376.207,3809.491
4298,728.427,2195.831,2239.855,3135.269,3274.154,2662.222,2680.603,2588.710,2717.822,2146.708,3722.836,2938.235,1538.478,2503.605,2023.430,2227.302,2057.369,2151.800,2461.918,1392.107,1863.988,1710.446,1450.834,2874.866,1699.947,2860.081,2576.045,2814.065,2030.687,2448.372,2579.336,2488.099,1695.401,2178.235,2187.933,2015.868,2318.623,2103.879,2389.663,3402.438,3815.501
4299,737.319,2194.729,2241.492,3131.727,3289.949,2664.422,2681.552,2573.061,2722.301,2149.631,3709.901,2935.247,1541.025,2512.472,2023.268,2228.002,2043.263,2152.309,2460.843,1383.483,1868.776,1706.466,1453.356,2883.598,1700.010,2851.041,2577.360,2825.734,2037.133,2448.786,2576.680,2487.380,1687.668,2176.851,2172.917,2023.664,2312.038,2115.610,2394.739,3430.306,3798.111
4300,726.470,2191.104,2243.978,3118.223,3274.008,2662.087,2684.855,2585.183,2710.375,2149.743,3715.119,2936.540,1537.820,2511.276,2027.865,2231.854,2043.202,2157.235,2478.595,1386.586,1883.321,1712.605,1446.306,2890.755,1717.066,2851.080,2579.388,2832.262,2032.971,2443.176,2589.690,2493.951,1690.300,2179.139,2178.783,2011.486,2315.142,2097.405,2366.403,3427.422,3797.936
4301,727.785,2198.781,2239.511,3110.770,3276.945,2657.022,2672.639,2575.542,2714.324,2143.041,3698.336,2940.911,1542.662,2493.106,2026.363,2227.399,2040.098,2161.501,2478.331,1391.028,1864.825,1709.509,1448.709,2885.749,1708.120,2873.510,2573.302,2824.006,2045.387,2449.859,2584.347,2482.297,1695.458,2160.720,2175.514,2025.128,2293.422,2096.720,2391.998,3412.066,3787.851
4302,728.754,2193.977,2237.725,3114.388,3267.510,2661.474,2676.153,2594.669,2720.454,2146.059,3702.769,2942.581,1534.940,2500.136,2021.634,2230.795,2035.869,2161.318,2479.706,1395.993,1869.261,1707.717,1445.329,2898.916,1703.294,2861.382,2565.593,2827.644,2048.827,2441.253,2591.724,2488.655,1700.742,2177.066,2180.978,2025.814,2314.116,2107.669,2394.441,3417.417,3790.287
4303,732.925,2199.378,2247.630,3110.570,3270.697,2675.660,2675.003,2588.450,2727.101,2150.080,3701.541,2941.964,1535.229,2508.854,2025.618,2232.535,2054.958,2155.903,2483.812,1388.967,1872.359,1710.077,1446.639,2902.443,1711.347,2848.114,2572.262,2826.043,2044.088,2443.734,2591.173,2487.296,1700.626,2177.363,2172.655,2043.702,2306.519,2118.029,2394.710,3407.748,3775.934
4304,727.514,2209.034,2255.212,3120.675,3271.290,2671.610,2693.274,2597.819,2720.027,2155.973,3719.419,2945.306,1546.199,2506.248,2031.441,2236.838,2052.960,2152.795,2501.023,1400.647,1883.400,1711.441,1459.509,2908.276,1712.178,2850.818,2593.733,2841.352,2067.499,2441.762,2604.017,2494.953,1694.387,2181.018,2192.399,2023.278,2314.592,2113.260,2411.354,3422.629,3793.099
4305,730.721,2212.055,2250.099,3102.753,3277.094,2673.784,2678.496,2594.520,2722.895,2151.220,3701.363,2947.762,1544.679,2501.078,2023.450,2231.651,2043.279,2145.591,2503.921,1388.430,1877.203,1715.838,1456.664,2909.703,1722.793,2855.832,2582.363,2834.606,2048.295,2444.719,2605.439,2510.676,1705.367,2175.042,2177.855,2025.584,2305.655,2122.235,2404.578,3416.916,3774.101
4306,728.542,2202.930,2234.587,3107.389,3265.781,2668.729,2683.317,2582.114,2708.871,2147.146,3692.020,2936.514,1540.424,2495.616,2014.053,2224.033,2047.054,2159.708,2512.203,1393.551,1871.272,1711.377,1445.375,2914.403,1703.538,2851.397,2577.383,2826.389,2056.150,2434.011,2612.231,2498.783,1697.711,2169.958,2166.012,2042.201,2310.879,2116.815,2401.990,3395.045,3757.121
4307,720.774,2201.049,2233.291,3103.391,3268.369,2671.547,2684.687,2584.921,2718.894,2143.167,3710.315,2943.721,1540.628,2512.700,2033.980,2222.767,2050.165,2150.807,2520.325,1398.028,1876.912,1715.623,1448.445,2907.868,1708.111,2855.782,2594.808,2833.266,2040.274,2438.119,2610.136,2503.358,1694.335,2167.942,2176.100,2029.862,2309.454,2114.250,2411.104,3409.941,3776.640
4308,743.083,2209.503,2238.920,3085.085,3258.031,2672.087,2677.901,2585.306,2721.057,2139.614,3711.451,2935.747,1539.378,2511.550,2018.270,2216.548,2037.901,2153.864,2530.043,1392.188,1865.264,1705.426,1450.888,2904.585,1713.983,2830.448,2575.480,2831.461,2059.241,2435.109,2611.016,2491.771,1692.854,2161.226,2169.347,2045.903,2286.946,2100.844,2403.491,3409.315,3765.463
4309,729.894,2208.582,2246.220,3087.931,3268.635,2674.546,2687.401,2585.134,2717.992,2144.415,3717.820,2931.294,1536.579,2508.487,2011.519,2222.902,2042.329,2151.843,2539.661,1400.126,1860.054,1709.449,1449.499,2917.650,1721.513,2834.303,2601.158,2827.456,2046.873,2431.702,2612.506,2489.195,1688.439,2158.769,2188.300,2040.999,2302.411,2120.375,2407.690,3416.610,3759.793
4310,719.135,2197.109,2249.749,3071.396,3258.357,2670.982,2679.347,2584.959,2711.970,2147.690,3683.986,2942.119,1537.632,2496.681,2016.517,2214.416,2027.034,2135.601,2546.539,1375.130,1856.714,1705.970,1447.414,2925.494,1710.958,2840.602,2585.725,2820.830,2040.849,2441.633,2596.366,2497.310,1692.119,2156.735,2172.500,2046.114,2293.745,2115.671,2403.053,3397.788,3744.188
4311,725.370,2209.062,2256.374,3085.044,3268.009,2671.057,2694.941,2589.331,2713.564,2150.309,3683.899,2954.109,1536.264,2508.652,2010.258,2223.185,2040.228,2150.374,2549.353,1393.779,1865.501,1712.746,1458.405,2936.885,1708.159,2832.758,2587.204,2834.680,2065.884,2453.498,2605.875,2505.844,1694.288,2167.420,2181.587,2052.325,2292.234,2145.405,2419.635,3390.915,3776.724
4312,732.117,2211.405,2238.550,3097.495,3269.264,2666.489,2689.709,2589.953,2718.824,2148.373,3686.007,2945.793,1531.639,2514.183,2012.758,2217.521,2038.316,2154.768,2558.517,1388.408,1852.173,1716.437,1454.346,2923.438,1710.295,2832.604,2598.778,2830.843,2066.735,2435.404,2602.256,2492.525,1694.321,2158.087,2163.959,2032.057,2321.038,2129.144,2409.185,3388.775,3766.314
4313,729.458,2213.761,2237.313,3081.688,3261.982,2674.455,2679.280,2584.086,2718.136,2143.531,3683.548,2948.031,1533.757,2512.766,2007.334,2215.410,2034.253,2148.396,2565.574,1385.630,1858.627,1706.613,1456.757,2928.380,1708.674,2838.369,2586.976,2815.575,2039.644,2435.429,2614.534,2490.336,1691.176,2163.624,2175.753,2044.569,2316.006,2121.920,2399.742,3413.018,3722.033
4314,730.698,2218.208,2243.371,3084.475,3288.816,2677.081,2708.030,2589.448,2713.755,2149.473,3697.733,2949.949,1541.954,2515.857,2016.369,2228.714,2053.635,2148.620,2579.600,1399.829,1855.002,1714.582,1458.056,2926.189,1722.251,2836.220,2601.162,2847.316,2061.042,2444.605,2632.266,2504.157,1695.542,2164.674,2192.930,2045.840,2287.073,2115.200,2406.703,3425.006,3756.028
4315,733.031,2215.216,2244.499,3077.724,3280.234,2683.378,2696.796,2584.928,2711.234,2150.730,3681.542,2951.221,1536.536,2516.841,2020.534,2225.446,2046.489,2146.300,2589.406,1398.492,1866.678,1713.550,1462.783,2949.579,1730.361,2848.925,2599.574,2847.506,2053.028,2442.097,2631.547,2493.623,1698.637,2163.946,2192.919,2064.823,2291.156,2127.113,2391.218,3416.553,3748.346
4316,722.171,2207.733,2234.844,3060.515,3276.003,2673.311,2695.874,2574.416,2707.244,2146.794,3670.841,2935.440,1526.254,2508.377,2007.662,2221.930,2037.201,2146.326,2606.614,1398.365,1852.818,1705.821,1463.308,2930.357,1713.268,2828.517,2605.570,2831.721,2043.743,2435.542,2612.596,2490.682,1689.785,2167.135,2176.931,2047.491,2270.930,2135.292,2431.073,3401.091,3741.053
4317,732.954,2207.196,2237.684,3063.323,3260.403,2672.972,2688.034,2585.537,2699.990,2146.192,3681.333,2943.951,1532.082,2511.571,2017.697,2219.971,2037.669,2143.097,2608.437,1397.941,1854.943,1706.515,1452.063,2926.123,1721.526,2825.111,2594.202,2834.188,2039.945,2449.918,2631.799,2494.706,1703.505,2172.085,2164.864,2047.550,2278.189,2122.959,2416.982,3411.954,3738.958
4318,731.586,2209.280,2240.085,3051.337,3270.238,2674.681,2693.491,2579.799,2715.601,2146.339,3660.601,2947.335,1531.738,2526.296,2002.702,2213.128,2025.655,2157.449,2610.850,1399.680,1853.603,1709.731,1458.976,2935.183,1716.691,2823.482,2610.962,2830.393,2035.681,2442.765,2613.766,2498.512,1692.105,2170.527,2160.634,2041.699,2275.522,2111.994,2427.695,3420.311,3743.051
4319,731.474,2203.571,2235.967,3035.222,3261.803,2661.506,2681.663,2570.368,2697.048,2141.210,3657.756,2936.734,1525.506,2518.531,1997.241,2204.820,2026.695,2130.770,2629.485,1394.131,1848.392,1702.868,1454.176,2928.445,1707.920,2805.585,2606.423,2814.806,2043.709,2432.095,2606.006,2487.333,1692.643,2171.219,2186.846,2034.391,2274.126,2126.192,2405.919,3389.551,3708.368
4320,726.279,2212.875,2235.309,3046.469,3276.230,2690.800,2701.760,2577.364,2695.790,2153.659,3668.851,2954.729,1532.059,2513.958,2008.888,2217.818,2013.006,2130.081,2646.710,1406.439,1859.010,1703.962,1460.137,2947.684,1720.739,2811.044,2606.204,2826.963,2045.542,2438.748,2601.061,2504.400,1703.841,2185.418,2194.247,2055.120,2265.325,2101.049,2421.834,3374.209,3729.239
4321,724.466,2213.551,2248.903,3034.841,3263.017,2686.343,2698.757,2577.218,2709.129,2152.414,3661.735,2949.721,1524.597,2516.893,2013.377,2222.105,2040.769,2134.118,2659.977,1395.928,1857.096,1706.259,1464.760,2956.112,1711.943,2829.001,2618.274,2829.233,2052.580,2462.359,2616.684,2513.764,1718.287,2194.616,2176.423,2050.399,2307.277,2127.055,2424.739,3400.650,3748.869
4322,730.126,2211.038,2239.054,3038.983,3267.295,2686.669,2703.430,2584.332,2710.525,2155.947,3672.236,2952.990,1536.232,2515.033,2017.425,2217.231,2031.366,2140.318,2667.349,1408.807,1848.800,1709.299,1460.850,2953.682,1727.823,2825.747,2613.006,2832.771,2052.730,2451.968,2632.282,2504.650,1714.797,2185.479,2182.141,2055.190,2293.799,2117.639,2435.555,3400.603,3693.988
4323,728.630,2210.729,2240.993,3033.364,3269.612,2690.060,2696.212,2580.270,2707.920,2155.677,3682.040,2951.942,1529.800,2516.235,2006.382,2215.830,2029.673,2153.825,2674.454,1401.761,1852.230,1709.859,1463.449,2954.240,1716.303,2825.572,2630.409,2843.017,2050.482,2449.590,2606.615,2498.435,1714.804,2191.788,2180.735,2058.979,2296.357,2114.611,2446.336,3398.209,3740.630
4324,730.783,2215.949,2239.558,3015.753,3265.548,2682.945,2699.346,2582.252,2709.626,2150.351,3672.459,2949.045,1532.256,2508.543,2008.140,2214.366,2029.332,2145.552,2695.811,1406.486,1861.255,1705.636,1460.969,2963.472,1719.330,2828.730,2629.819,2828.512,2051.552,2458.964,2612.740,2512.698,1714.333,2182.449,2191.241,2052.212,2275.177,2125.145,2436.026,3396.261,3736.108
4325,732.345,2212.150,2246.953,3023.898,3272.205,2681.077,2705.457,2578.944,2706.945,2157.963,3660.779,2951.634,1530.287,2526.090,2007.436,2210.103,2023.970,2153.955,2689.734,1402.058,1850.850,1705.397,1462.587,2960.333,1717.919,2821.226,2629.452,2839.577,2046.691,2456.990,2603.880,2507.311,1717.523,2189.771,2189.021,2047.263,2276.325,2111.403,2425.012,3382.862,3710.457
4326,725.598,2217.746,2241.404,3002.978,3262.023,2679.450,2700.594,2572.764,2711.435,2151.985,3659.138,2951.921,1534.845,2514.938,2010.647,2214.179,2031.078,2140.349,2710.656,1401.843,1848.635,1709.617,1469.121,2968.333,1719.246,2824.247,2637.561,2820.419,2037.390,2466.249,2613.667,2508.087,1717.716,2189.169,2184.257,2044.024,2274.935,2119.784,2424.477,3399.958,3714.288
4327,733.822,2212.728,2237.188,3003.930,3269.470,2685.155,2695.672,2582.087,2714.696,2154.498,3651.151,2960.440,1532.366,2511.792,2017.865,2218.124,2031.371,2143.961,2724.436,1405.855,1850.922,1709.850,1464.355,2962.093,1728.352,2818.840,2630.331,2829.785,2054.869,2467.363,2595.548,2497.034,1716.494,2198.207,2185.799,2057.480,2288.710,2120.846,2451.078,3387.934,3703.145
4328,728.166,2216.940,2248.189,3015.344,3265.525,2687.833,2710.809,2576.610,2721.555,2154.516,3652.766,2984.979,1531.744,2518.446,2021.507,2208.329,2032.286,2132.915,2756.788,1396.378,1846.961,1710.066,1473.609,2964.472,1722.945,2823.235,2634.189,2832.047,2053.932,2453.289,2616.566,2507.094,1728.173,2198.917,2204.490,2055.626,2280.576,2115.916,2444.649,3399.413,3723.272
4329,726.230,2222.959,2241.750,3005.984,3271.791,2701.826,2713.928,2579.991,2721.914,2165.265,3667.510,2978.074,1538.634,2516.664,2018.693,2211.487,2038.850,2162.179,2746.889,1419.400,1858.816,1713.161,1478.387,2968.774,1729.695,2825.486,2671.935,2853.897,2048.401,2464.203,2613.409,2514.750,1728.220,2198.990,2194.637,2057.057,2294.900,2109.934,2448.604,3402.606,3730.681
4330,723.378,2215.714,2236.053,3003.608,3273.741,2684.553,2710.990,2575.091,2711.058,2148.593,3655.168,2956.350,1530.688,2513.789,2011.498,2220.830,2022.323,2128.192,2763.709,1409.140,1850.968,1712.435,1469.337,2962.603,1722.115,2820.570,2659.369,2843.620,2051.187,2476.244,2612.734,2518.823,1718.382,2189.409,2199.103,2053.887,2275.935,2121.996,2441.687,3379.073,3699.472
4331,732.341,2226.416,2235.390,2993.044,3270.952,2678.038,2725.170,2580.717,2724.499,2164.494,3666.046,2967.484,1528.089,2526.791,2009.338,2216.198,2021.251,2151.948,2766.386,1413.553,1847.588,1706.239,1477.384,2975.238,1734.473,2838.870,2671.199,2850.215,2055.906,2468.790,2624.838,2527.539,1724.719,2204.282,2191.906,2063.431,2276.602,2109.897,2443.430,3409.888,3721.008
4332,733.106,2222.682,2240.325,2988.432,3256.282,2678.600,2716.915,2570.219,2706.744,2153.587,3637.722,2967.090,1531.581,2516.801,2014.770,2203.892,2017.094,2146.527,2770.349,1416.618,1839.060,1704.180,1473.536,2967.501,1726.476,2827.800,2656.810,2847.470,2044.372,2459.464,2612.441,2514.197,1722.806,2185.949,2201.406,2047.872,2269.747,2117.040,2441.622,3383.955,3695.682
4333,734.164,2217.161,2233.426,2984.085,3272.157,2683.664,2718.833,2576.514,2714.015,2156.688,3644.647,2968.308,1524.959,2510.150,2005.446,2212.199,2016.917,2141.354,2802.914,1408.870,1839.249,1716.883,1470.089,2984.467,1731.869,2816.716,2668.571,2842.408,2045.560,2463.773,2594.843,2534.879,1723.080,2191.457,2200.925,2062.973,2260.588,2109.672,2455.813,3388.147,3675.802
4334,728.671,2220.966,2232.101,2986.523,3279.100,2671.300,2714.454,2558.584,2723.788,2141.373,3643.858,2967.143,1523.295,2505.943,2013.351,2200.812,2029.924,2121.537,2805.750,1419.998,1860.644,1702.947,1470.736,2966.620,1717.828,2818.592,2668.802,2829.611,2041.453,2457.045,2590.900,2519.865,1719.417,2180.396,2181.992,2053.581,2257.685,2100.244,2427.628,3372.850,3670.492
4335,727.447,2223.764,2239.356,2966.605,3290.132,2675.844,2725.437,2577.462,2720.946,2156.004,3658.314,2973.575,1535.377,2508.747,2017.566,2209.223,2039.779,2144.443,2832.862,1418.539,1850.959,1711.407,1469.010,2977.528,1731.138,2835.984,2669.918,2841.371,2050.543,2472.013,2602.609,2534.167,1729.345,2194.278,2200.465,2060.033,2269.301,2106.321,2442.797,3385.380,3687.203
4336,729.323,2216.577,2226.222,2971.596,3270.571,2680.347,2723.935,2565.580,2719.426,2148.795,3632.318,2985.084,1521.424,2499.573,2015.914,2202.235,2028.083,2135.013,2847.896,1418.586,1853.940,1702.109,1470.731,2971.699,1730.109,2816.777,2667.038,2842.297,2040.887,2455.863,2588.389,2522.636,1729.574,2183.136,2195.289,2056.296,2271.661,2103.531,2439.390,3371.716,3659.736
4337,731.704,2224.511,2239.179,2958.765,3277.699,2690.188,2719.996,2568.528,2719.228,2146.204,3629.747,2966.639,1528.595,2507.211,2016.998,2195.609,2031.007,2140.247,2854.221,1421.478,1848.969,1699.820,1468.543,2963.753,1735.367,2834.500,2679.005,2836.069,2047.592,2471.527,2593.176,2535.643,1720.881,2196.101,2195.190,2064.720,2270.967,2116.529,2428.377,3385.107,3657.122
4338,731.076,2223.752,2230.546,2962.970,3289.495,2678.197,2720.671,2561.973,2720.504,2155.016,3636.745,2988.618,1531.233,2499.469,2013.391,2209.265,2041.885,2135.878,2868.847,1417.447,1854.809,1711.275,1479.994,2977.385,1731.643,2830.870,2666.328,2846.840,2042.136,2466.909,2600.351,2545.908,1729.379,2196.252,2200.169,2063.950,2247.110,2112.374,2449.479,3365.260,3679.420
4339,727.217,2220.388,2234.748,2946.011,3278.962,2681.912,2724.160,2573.883,2733.364,2151.441,3617.517,2968.324,1530.573,2506.718,2009.550,2209.324,2032.749,2146.562,2867.723,1417.601,1838.826,1703.253,1482.029,2978.235,1730.410,2821.136,2687.100,2832.331,2038.764,2470.665,2585.583,2522.507,1718.618,2194.165,2191.549,2061.206,2253.769,2123.756,2435.654,3367.806,3668.764
4340,730.412,2225.560,2224.718,2952.844,3281.278,2686.868,2718.845,2559.839,2718.934,2151.818,3634.070,2970.022,1528.226,2504.781,2016.100,2208.259,2023.404,2128.609,2887.847,1422.098,1842.294,1704.361,1479.908,2978.266,1729.712,2847.193,2673.561,2844.270,2050.351,2469.398,2588.808,2540.227,1719.636,2186.620,2204.686,2050.527,2272.049,2115.575,2446.935,3384.949,3700.087
4341,734.079,2220.190,2230.186,2945.315,3283.193,2685.016,2731.379,2564.345,2722.921,2154.450,3621.799,2983.575,1531.749,2506.248,2013.134,2203.673,2023.870,2122.156,2907.894,1425.391,1840.747,1697.568,1469.855,2986.672,1737.171,2834.470,2693.504,2838.282,2045.837,2484.131,2566.706,2537.213,1722.418,2197.358,2201.994,2056.175,2270.373,2126.728,2430.990,3396.242,3672.216
4342,727.406,2221.874,2233.020,2937.451,3280.872,2682.768,2723.595,2566.771,2728.833,2156.604,3630.727,2981.069,1531.955,2482.861,2024.567,2194.419,2039.562,2137.523,2920.111,1415.015,1834.834,1697.310,1475.378,2982.813,1737.283,2839.194,2690.188,2841.940,2054.014,2475.225,2569.117,2552.098,1724.772,2189.361,2192.606,2058.138,2275.264,2117.202,2449.978,3380.596,3660.105
4343,728.902,2228.397,2236.533,2954.514,3302.427,2686.059,2729.595,2567.595,2724.439,2156.649,3633.493,2983.646,1535.555,2499.303,2034.016,2215.258,2032.008,2140.908,2924.894,1437.553,1835.115,1704.669,1486.246,2975.120,1739.410,2853.753,2694.250,2837.849,2048.058,2464.500,2580.531,2542.640,1734.170,2198.105,2200.237,2065.277,2274.400,2138.578,2451.619,3378.065,3672.236
4344,731.114,2246.078,2237.307,2966.408,3295.233,2691.284,2739.744,2577.709,2735.757,2163.641,3644.722,2987.470,1533.120,2505.844,2032.433,2208.258,2036.927,2143.980,2943.217,1435.342,1847.657,1705.364,1486.241,3000.668,1744.358,2853.930,2709.263,2844.364,2056.296,2467.982,2598.689,2554.624,1734.138,2201.001,2211.212,2055.663,2285.191,2126.344,2456.140,3396.244,3675.423
4345,732.908,2235.862,2246.846,2943.819,3303.188,2683.130,2740.475,2569.676,2739.658,2159.852,3631.841,2981.771,1534.446,2494.053,2031.542,2207.927,2037.430,2145.872,2935.748,1437.920,1840.473,1702.195,1486.595,2999.970,1752.156,2865.467,2699.743,2863.985,2048.182,2477.416,2592.006,2547.478,1728.510,2200.251,2203.814,2062.958,2287.823,2121.555,2459.941,3407.760,3686.247
