 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70
5255,796.158,2413.532,2399.185,3341.591,2620.811,3367.014,3576.905,5199.412,3076.222,4041.927,3144.000,3310.747,2857.325,2487.064,3093.338,2429.761,3334.423,3112.022,2701.868,3334.134,3237.768,3156.098,3441.348,3480.177,2973.320,2884.880,3100.422,3413.647,3534.645,3863.707,4158.360,3803.307,2131.720,4121.838,4272.352,4173.869,3630.723,4443.255,5092.200,3626.466,4304.520,4782.755,3051.932,3151.313,3246.260,2760.198,2934.836,3650.894,2854.413,1886.648,2098.733,2288.262,1903.483,3031.586,2388.458,3078.493,2473.099,2755.141,4335.766,3705.389,1565.465,1939.176,3533.433,3048.437,1855.571,1954.651,1655.147,1682.215,3098.136,2210.596
5256,790.474,2414.636,2397.879,3335.850,2624.144,3365.416,3569.353,5180.009,3089.857,4047.430,3180.118,3301.952,2861.258,2461.042,3084.007,2425.625,3321.724,3113.718,2684.561,3339.619,3227.111,3135.310,3425.198,3460.077,2972.139,2894.069,3092.000,3389.965,3560.271,3876.355,4152.949,3824.890,2139.812,4128.212,4256.149,4176.770,3626.307,4415.402,5075.707,3618.055,4287.788,4774.001,3047.116,3089.201,3242.535,2769.892,2934.016,3666.429,2842.518,1885.713,2109.547,2304.990,1877.926,3021.065,2417.360,3058.613,2465.816,2739.231,4338.705,3717.573,1580.582,1933.758,3516.958,3071.004,1848.922,1924.551,1655.478,1690.244,3094.646,2207.714
5257,790.797,2416.029,2398.153,3329.666,2624.594,3367.909,3575.232,5182.368,3089.212,4028.945,3145.704,3304.008,2881.526,2476.585,3078.572,2438.729,3331.530,3100.384,2691.287,3334.847,3246.551,3160.941,3433.900,3467.274,2971.547,2887.529,3095.925,3412.530,3545.621,3871.098,4156.958,3804.180,2114.316,4097.246,4277.496,4195.124,3610.734,4411.697,5115.252,3636.409,4277.335,4786.765,3054.148,3127.707,3242.414,2772.139,2930.992,3658.172,2859.943,1906.076,2115.318,2313.928,1887.476,3028.974,2394.479,3074.890,2482.370,2755.672,4356.203,3724.485,1584.249,1929.899,3556.710,3017.884,1858.902,1958.979,1665.013,1663.476,3093.011,2201.028
5258,785.823,2423.171,2402.661,3325.137,2628.434,3381.594,3566.794,5169.699,3057.364,4040.525,3146.060,3340.981,2855.083,2468.574,3082.286,2445.021,3346.894,3111.934,2694.012,3359.311,3227.273,3135.980,3442.870,3468.841,2974.327,2884.224,3103.800,3423.536,3552.087,3886.331,4165.122,3793.125,2191.067,4137.983,4279.500,4176.269,3645.426,4421.450,5139.536,3627.749,4281.440,4799.293,3052.970,3121.213,3252.591,2759.408,2929.687,3674.816,2841.002,1897.641,2102.452,2325.722,1888.346,3039.505,2415.652,3053.198,2465.401,2744.833,4369.423,3725.899,1580.811,1925.418,3519.185,3069.774,1858.276,1969.891,1671.199,1663.864,3090.537,2213.424
5259,785.062,2433.646,2397.895,3334.741,2631.181,3373.034,3565.511,5192.954,3082.555,4045.263,3184.202,3343.160,2878.268,2469.855,3069.579,2423.982,3347.347,3112.594,2704.250,3340.107,3230.798,3145.995,3433.451,3497.432,2987.220,2892.850,3105.540,3417.322,3536.670,3862.751,4159.686,3772.777,2140.882,4127.564,4272.507,4174.506,3639.942,4447.720,5076.741,3612.304,4299.603,4767.227,3072.409,3142.964,3238.750,2777.517,2930.989,3671.333,2856.717,1911.326,2118.213,2298.461,1894.762,3037.192,2417.930,3061.428,2464.466,2745.815,4358.957,3714.128,1578.428,1931.824,3555.094,3075.060,1848.067,1946.812,1658.594,1669.510,3094.390,2216.191
5260,788.187,2433.225,2400.442,3327.623,2621.941,3387.432,3591.958,5163.532,3073.695,4059.100,3155.518,3286.736,2894.319,2467.861,3085.760,2444.926,3357.706,3111.558,2709.431,3332.394,3235.172,3133.951,3442.678,3462.612,2972.690,2883.133,3085.998,3412.137,3557.099,3888.248,4163.382,3824.815,2145.111,4117.725,4270.108,4206.594,3653.728,4456.508,5115.121,3620.224,4276.841,4790.505,3057.844,3124.499,3259.574,2776.942,2932.848,3652.669,2839.883,1912.331,2124.559,2294.397,1881.879,3063.960,2411.964,3076.153,2476.447,2736.903,4357.481,3716.598,1569.195,1928.654,3522.201,3033.363,1848.053,1943.226,1678.049,1665.141,3108.916,2201.434
5261,789.347,2437.326,2398.269,3339.376,2629.496,3391.013,3590.716,5178.174,3077.902,4053.674,3146.547,3328.250,2891.577,2465.300,3076.782,2450.450,3363.323,3098.777,2694.913,3347.089,3221.936,3155.385,3439.568,3472.715,2966.977,2899.088,3125.994,3435.750,3555.219,3891.596,4149.902,3819.774,2157.108,4138.616,4280.206,4177.680,3637.127,4446.079,5123.440,3642.505,4249.989,4795.314,3081.874,3117.720,3250.828,2773.372,2958.028,3655.365,2876.096,1904.885,2108.904,2287.070,1898.883,3038.784,2417.110,3085.081,2482.640,2759.740,4366.363,3726.689,1577.763,1891.207,3530.773,3048.632,1834.317,1938.842,1642.217,1661.976,3098.337,2215.752
5262,785.610,2430.006,2400.082,3334.177,2632.691,3383.733,3576.870,5191.933,3080.667,4065.351,3126.505,3330.698,2881.015,2475.017,3090.426,2433.416,3355.936,3113.386,2698.562,3331.663,3234.798,3162.135,3444.297,3474.818,3000.206,2891.538,3083.246,3434.875,3582.006,3885.376,4150.449,3788.264,2146.276,4136.376,4274.690,4207.444,3635.507,4419.716,5118.889,3643.546,4328.275,4812.983,3038.844,3149.033,3262.429,2772.087,2950.678,3677.479,2855.570,1893.411,2105.969,2299.406,1881.318,3056.467,2407.248,3079.187,2470.556,2775.616,4373.306,3734.419,1599.655,1928.815,3545.738,3021.931,1858.376,1959.290,1662.760,1663.459,3109.482,2215.268
5263,791.275,2434.385,2409.644,3343.068,2642.150,3388.647,3585.402,5179.235,3082.210,4071.967,3157.456,3320.428,2881.489,2467.811,3086.189,2476.997,3370.361,3086.209,2702.007,3370.610,3209.074,3159.879,3442.586,3470.238,3008.968,2885.638,3088.807,3436.146,3561.961,3883.309,4149.607,3818.556,2184.566,4133.069,4267.086,4189.011,3632.365,4435.722,5117.493,3638.682,4331.942,4820.576,3059.425,3118.364,3269.125,2766.916,2949.963,3668.972,2863.438,1901.223,2108.344,2315.645,1874.615,3029.375,2380.781,3087.045,2492.131,2755.041,4357.515,3739.380,1605.150,1915.967,3563.000,3059.472,1863.609,1922.132,1660.140,1676.794,3093.587,2212.422
5264,789.888,2431.743,2400.867,3333.846,2637.248,3375.253,3582.143,5178.747,3087.865,4049.994,3159.482,3311.051,2849.060,2455.523,3087.794,2476.615,3378.989,3111.089,2699.064,3368.094,3236.573,3152.776,3440.111,3475.465,2987.920,2878.625,3095.394,3435.223,3553.503,3892.304,4149.350,3791.655,2169.855,4136.273,4240.254,4179.687,3662.797,4422.722,5099.464,3690.375,4296.447,4805.932,3049.975,3128.321,3255.566,2758.637,2951.500,3666.479,2853.849,1904.276,2101.796,2294.590,1860.703,3045.133,2407.324,3067.280,2481.420,2739.427,4370.280,3731.601,1592.260,1918.793,3551.843,3048.690,1866.245,1951.504,1648.910,1685.988,3102.162,2183.221
5265,799.220,2423.659,2405.933,3338.155,2628.308,3379.817,3577.414,5184.603,3090.299,4044.686,3145.568,3331.056,2875.715,2465.303,3095.649,2449.943,3370.384,3095.317,2704.465,3361.508,3206.263,3168.181,3447.010,3493.203,2980.927,2889.167,3105.352,3409.551,3549.298,3887.383,4158.965,3803.017,2143.364,4145.131,4297.833,4187.804,3653.605,4397.938,5129.738,3637.582,4272.314,4823.864,3064.393,3126.650,3273.688,2775.198,2948.817,3680.503,2846.841,1901.874,2107.929,2311.634,1885.450,3052.533,2413.131,3089.433,2494.499,2732.187,4369.375,3763.911,1591.761,1918.295,3538.876,3037.851,1854.354,1946.727,1659.561,1676.165,3106.101,2190.880
5266,796.187,2430.600,2404.657,3357.182,2639.854,3385.416,3582.521,5194.331,3084.514,4042.277,3163.743,3309.957,2893.762,2465.193,3088.062,2448.674,3365.772,3100.052,2688.894,3363.573,3211.351,3169.948,3448.456,3471.041,2990.987,2898.479,3109.688,3406.586,3553.459,3897.876,4187.982,3781.415,2159.680,4141.922,4271.314,4198.701,3658.817,4419.111,5111.616,3665.257,4256.788,4802.755,3070.123,3137.178,3273.283,2786.468,2957.435,3706.926,2847.792,1890.306,2107.710,2310.310,1865.712,3048.832,2386.822,3080.029,2469.386,2745.080,4363.254,3737.325,1604.164,1889.800,3514.260,3041.900,1850.282,1961.918,1638.674,1669.129,3106.337,2205.016
5267,782.462,2430.406,2390.735,3348.735,2631.047,3357.116,3576.919,5198.765,3092.062,4018.513,3151.130,3303.151,2860.719,2458.170,3091.805,2446.560,3356.568,3102.388,2689.281,3356.873,3228.547,3179.749,3450.692,3460.098,2999.625,2899.944,3105.068,3416.655,3552.176,3887.513,4162.507,3805.460,2151.993,4124.599,4285.132,4199.910,3627.785,4421.625,5109.133,3649.959,4306.275,4789.989,3054.925,3142.097,3260.334,2756.265,2952.918,3655.471,2869.010,1884.264,2111.771,2301.827,1863.565,3056.748,2361.105,3082.462,2475.683,2757.959,4356.399,3755.986,1586.824,1915.883,3538.899,3037.494,1854.470,1962.713,1639.419,1657.330,3102.130,2186.919
5268,790.517,2426.250,2407.737,3361.475,2640.188,3380.856,3589.822,5193.984,3092.721,4063.529,3169.171,3314.630,2903.849,2464.447,3087.326,2454.060,3366.292,3096.123,2709.170,3377.633,3217.562,3142.137,3446.611,3469.114,2983.937,2911.352,3097.016,3419.703,3564.550,3877.038,4201.848,3775.360,2147.084,4153.847,4270.940,4193.557,3649.690,4421.370,5128.033,3679.310,4327.143,4798.925,3080.658,3143.934,3274.220,2775.335,2971.494,3703.623,2856.485,1890.740,2118.301,2331.574,1862.786,3068.724,2371.076,3061.894,2477.485,2714.990,4378.021,3732.357,1595.742,1926.885,3540.129,3056.324,1862.652,1933.689,1660.323,1687.794,3109.480,2219.895
5269,785.526,2426.794,2406.336,3355.328,2629.159,3371.126,3577.282,5197.843,3065.854,4061.848,3158.870,3346.123,2885.330,2461.925,3090.004,2486.628,3378.526,3086.282,2711.218,3372.862,3262.699,3157.929,3442.600,3470.990,3019.051,2909.945,3099.810,3425.724,3568.979,3894.929,4194.811,3776.285,2162.316,4152.655,4248.875,4212.466,3658.129,4438.408,5115.022,3676.682,4303.507,4823.370,3037.274,3145.875,3270.078,2751.488,2926.737,3687.593,2857.544,1909.770,2118.145,2318.738,1865.877,3059.918,2378.874,3076.355,2486.735,2738.347,4373.542,3785.022,1598.400,1919.192,3546.735,3053.610,1847.863,1958.842,1662.351,1681.916,3113.222,2207.961
5270,792.902,2431.937,2395.142,3354.276,2629.597,3370.792,3580.402,5190.835,3080.531,4026.341,3157.586,3307.121,2875.181,2452.831,3082.136,2456.520,3353.587,3094.079,2706.060,3360.468,3219.820,3152.565,3440.813,3466.952,2990.804,2906.969,3083.505,3409.536,3547.469,3885.304,4189.891,3770.580,2141.074,4142.603,4252.822,4209.906,3649.321,4408.944,5080.286,3658.132,4303.371,4775.892,3038.825,3133.312,3276.316,2773.489,2952.645,3684.762,2852.425,1908.825,2111.944,2323.610,1870.219,3086.453,2369.379,3051.348,2466.816,2758.721,4362.872,3761.780,1595.028,1927.793,3541.724,3048.390,1848.454,1937.364,1638.253,1651.701,3086.602,2210.533
5271,788.335,2435.000,2409.851,3354.280,2631.252,3374.289,3576.577,5203.394,3078.287,4038.324,3184.225,3290.677,2875.730,2463.430,3093.779,2461.425,3365.770,3084.834,2710.530,3352.312,3254.517,3153.437,3445.757,3489.605,3009.479,2920.433,3084.496,3395.156,3571.904,3864.677,4185.071,3783.663,2176.609,4141.412,4282.055,4192.953,3623.439,4437.366,5117.208,3674.289,4312.832,4794.224,3052.102,3142.828,3268.908,2755.908,2960.175,3704.351,2847.348,1884.239,2099.410,2322.461,1867.506,3077.729,2380.020,3085.066,2458.606,2761.983,4350.623,3777.225,1587.623,1907.128,3529.866,3034.978,1856.006,1940.478,1648.695,1675.560,3111.396,2235.864
5272,784.689,2435.444,2397.162,3331.729,2627.298,3362.572,3569.809,5210.880,3092.765,4026.858,3136.495,3306.760,2878.491,2463.304,3099.191,2464.119,3370.711,3093.432,2704.439,3365.399,3244.543,3179.395,3436.121,3462.283,3009.495,2897.042,3101.801,3410.208,3570.230,3882.497,4178.059,3780.880,2162.603,4143.246,4265.173,4198.588,3669.106,4392.973,5137.543,3661.998,4296.989,4823.321,3050.088,3142.824,3277.683,2765.262,2941.782,3658.110,2840.562,1909.745,2107.365,2329.763,1851.948,3043.850,2382.760,3087.258,2453.001,2749.733,4368.531,3761.048,1606.260,1914.352,3507.147,3051.268,1857.434,1917.519,1653.922,1684.227,3091.972,2221.485
5273,795.471,2433.505,2404.645,3353.780,2634.279,3358.046,3581.142,5220.085,3082.666,4044.220,3157.832,3320.606,2871.438,2447.849,3099.141,2456.775,3369.033,3077.903,2698.250,3364.553,3212.363,3172.875,3441.899,3475.258,2978.181,2907.004,3100.876,3407.852,3547.951,3874.099,4144.809,3755.575,2127.219,4152.949,4290.388,4207.724,3665.472,4382.312,5088.227,3663.931,4338.350,4791.352,3050.400,3158.317,3283.514,2757.246,2950.937,3660.100,2852.573,1896.853,2114.481,2316.869,1846.030,3053.177,2351.845,3070.688,2461.136,2758.539,4339.701,3768.941,1603.081,1941.841,3536.061,3050.679,1857.000,1963.352,1660.731,1677.490,3100.934,2222.606
5274,790.167,2437.924,2401.647,3355.399,2632.475,3379.098,3578.646,5210.040,3074.053,4029.032,3162.296,3365.760,2869.034,2446.490,3100.339,2458.029,3376.453,3088.330,2705.564,3372.516,3220.918,3162.439,3457.387,3477.000,2998.542,2910.095,3082.549,3404.035,3592.477,3900.467,4167.647,3760.258,2164.098,4163.156,4260.025,4224.359,3655.608,4390.410,5134.689,3681.230,4282.099,4802.324,3025.400,3146.869,3282.466,2776.861,2966.144,3671.876,2865.954,1906.225,2117.228,2299.034,1848.387,3081.804,2360.863,3113.991,2484.993,2770.303,4366.574,3786.217,1611.653,1918.000,3522.595,3044.255,1853.519,1942.035,1646.695,1690.258,3101.185,2225.929
5275,790.529,2440.248,2400.387,3360.857,2635.398,3361.941,3590.745,5221.858,3113.444,4030.670,3157.699,3353.913,2881.936,2448.751,3098.240,2470.876,3356.308,3110.104,2709.828,3376.684,3227.999,3155.323,3447.908,3484.158,2995.771,2890.674,3099.250,3467.769,3573.048,3907.816,4191.278,3753.865,2169.980,4150.946,4275.903,4212.054,3678.502,4400.500,5096.921,3642.811,4337.756,4825.940,3053.935,3161.893,3310.546,2774.456,2966.389,3690.198,2863.289,1898.011,2114.247,2344.034,1846.710,3091.897,2361.939,3106.583,2491.357,2766.741,4349.107,3794.875,1616.535,1936.031,3486.040,3034.403,1847.990,1957.924,1667.028,1686.756,3109.580,2232.884
5276,804.177,2437.444,2402.551,3349.406,2636.492,3357.816,3588.918,5191.478,3069.871,4041.852,3153.520,3301.076,2856.349,2455.230,3102.106,2468.594,3393.858,3101.550,2697.880,3360.035,3242.447,3184.968,3443.255,3459.942,3003.745,2917.703,3122.190,3398.771,3574.416,3874.415,4171.398,3739.329,2141.034,4152.023,4233.733,4201.639,3645.812,4414.347,5104.497,3689.448,4308.387,4839.723,3041.314,3129.897,3291.772,2776.470,2958.100,3680.948,2856.179,1892.844,2118.892,2336.031,1873.071,3084.125,2354.866,3091.369,2471.736,2758.862,4361.583,3738.686,1623.247,1912.952,3529.190,3066.991,1876.247,1950.314,1658.579,1701.249,3108.812,2193.383
5277,798.084,2434.465,2405.940,3342.283,2636.226,3372.281,3583.399,5197.095,3056.723,4033.323,3130.767,3301.709,2844.092,2436.988,3103.491,2477.684,3365.352,3088.156,2703.961,3367.880,3249.157,3182.148,3427.739,3464.725,3001.226,2914.633,3082.369,3414.416,3574.798,3888.297,4183.945,3749.831,2137.822,4187.373,4277.706,4192.871,3640.075,4374.086,5082.064,3640.969,4301.583,4795.281,3025.732,3139.040,3312.429,2777.217,2952.205,3693.635,2846.906,1892.138,2106.408,2330.566,1828.816,3079.884,2366.671,3106.205,2472.730,2751.076,4360.929,3793.638,1612.322,1916.722,3512.855,3046.792,1874.131,1933.258,1661.251,1692.914,3109.661,2225.241
5278,788.600,2448.887,2407.142,3351.359,2627.286,3370.162,3598.090,5226.362,3079.005,4040.336,3149.486,3338.585,2850.547,2457.896,3111.235,2468.089,3380.680,3093.676,2703.782,3377.434,3243.236,3164.544,3440.451,3471.253,2982.174,2919.132,3093.841,3434.688,3576.258,3904.509,4200.841,3761.883,2169.620,4172.218,4276.633,4206.762,3648.283,4436.050,5100.335,3669.407,4290.812,4808.564,3051.342,3161.242,3312.441,2770.107,2962.612,3685.080,2865.971,1900.524,2106.200,2306.338,1848.835,3083.626,2355.808,3113.698,2468.892,2770.335,4365.696,3768.715,1615.229,1919.610,3514.143,3052.359,1843.313,1944.730,1661.320,1717.373,3107.428,2206.888
5279,791.395,2443.952,2398.145,3342.011,2627.761,3358.731,3600.421,5209.024,3065.594,4033.777,3117.796,3314.261,2868.083,2434.349,3108.951,2479.814,3370.753,3083.308,2702.610,3369.845,3254.126,3165.259,3444.542,3455.532,3011.314,2908.374,3103.108,3435.516,3538.101,3862.941,4215.733,3776.210,2158.057,4164.384,4266.591,4190.213,3634.767,4382.239,5099.465,3693.672,4270.809,4829.136,3075.458,3110.537,3317.944,2775.065,2970.012,3670.862,2853.922,1892.030,2108.332,2322.659,1816.630,3087.220,2341.297,3095.096,2472.170,2760.873,4378.383,3753.445,1615.132,1934.110,3542.047,3076.499,1862.810,1930.009,1648.739,1664.232,3101.048,2237.580
5280,791.022,2440.063,2400.383,3335.190,2624.831,3367.876,3584.828,5195.525,3068.334,4029.689,3119.409,3311.621,2824.428,2441.255,3107.636,2479.347,3365.137,3095.792,2698.611,3374.293,3240.449,3166.955,3445.833,3466.325,2990.330,2906.370,3088.619,3422.536,3575.354,3897.130,4196.477,3760.427,2161.650,4171.385,4263.060,4212.404,3663.765,4401.147,5091.405,3654.872,4271.896,4823.441,3031.271,3150.349,3299.123,2774.240,2962.801,3659.090,2860.565,1877.133,2099.900,2339.083,1831.994,3078.402,2362.976,3077.464,2469.317,2772.748,4364.056,3756.769,1613.177,1912.075,3510.529,3076.328,1861.110,1945.199,1631.556,1693.364,3115.545,2211.935
5281,798.904,2441.116,2399.186,3356.848,2627.793,3347.089,3567.653,5204.175,3081.265,4035.842,3127.514,3318.354,2848.472,2449.233,3109.354,2474.508,3368.785,3085.569,2714.969,3382.905,3239.503,3158.599,3435.868,3456.367,2997.082,2895.713,3119.710,3416.046,3580.449,3877.054,4213.880,3777.780,2145.963,4189.738,4248.412,4186.770,3661.777,4402.008,5093.097,3649.057,4282.443,4829.375,3047.986,3130.334,3292.079,2780.494,2973.305,3678.601,2860.736,1877.703,2115.969,2361.440,1838.145,3109.073,2322.647,3109.190,2457.885,2775.073,4376.881,3780.354,1616.256,1939.648,3540.550,3073.288,1871.503,1948.106,1672.075,1678.474,3093.630,2240.037
5282,783.902,2436.256,2400.739,3322.154,2618.533,3355.039,3572.981,5191.639,3051.758,4007.554,3132.301,3316.342,2835.617,2438.772,3107.694,2472.458,3387.841,3065.334,2708.775,3358.349,3239.945,3153.481,3431.636,3447.068,2966.073,2914.117,3095.412,3394.360,3589.347,3870.483,4183.787,3723.234,2147.219,4160.748,4268.803,4186.902,3643.044,4386.712,5103.798,3639.477,4279.959,4795.700,3035.645,3139.504,3268.214,2773.082,2963.115,3693.373,2860.371,1884.205,2087.750,2314.542,1851.032,3082.411,2355.009,3104.319,2461.370,2749.126,4375.134,3757.826,1616.057,1930.302,3507.302,3048.714,1873.671,1950.490,1647.597,1680.734,3087.805,2207.566
5283,800.775,2436.094,2384.459,3333.754,2628.194,3338.398,3577.649,5218.095,3072.885,4047.248,3128.780,3308.933,2878.751,2440.760,3096.564,2482.545,3379.092,3089.319,2710.451,3381.826,3236.317,3161.822,3430.937,3471.407,2976.955,2905.809,3082.571,3437.850,3585.632,3880.913,4199.049,3730.291,2143.707,4153.066,4244.388,4204.241,3652.720,4413.419,5092.062,3645.631,4308.016,4829.488,3059.338,3141.411,3280.209,2788.878,2950.357,3654.824,2866.943,1879.034,2111.150,2326.933,1824.671,3105.251,2329.409,3104.641,2480.010,2764.871,4382.370,3776.923,1642.503,1945.824,3508.726,3084.765,1861.661,1914.091,1658.481,1677.223,3105.216,2235.676
5284,786.885,2440.155,2387.931,3329.373,2624.500,3355.803,3570.659,5205.292,3081.645,4029.271,3136.399,3347.392,2871.426,2449.444,3097.209,2474.514,3389.706,3084.275,2712.401,3356.240,3242.985,3155.399,3431.668,3482.149,2997.182,2927.743,3103.761,3427.692,3597.003,3869.088,4175.289,3712.633,2121.347,4184.748,4267.045,4197.295,3668.180,4374.560,5076.091,3644.475,4293.959,4810.554,3047.345,3118.030,3300.624,2777.952,2962.146,3697.292,2871.135,1893.722,2103.504,2318.246,1826.961,3089.405,2365.210,3094.955,2485.245,2782.354,4351.011,3792.046,1648.860,1935.273,3533.049,3080.333,1866.939,1927.909,1641.269,1684.086,3100.647,2249.637
5285,799.785,2444.366,2391.106,3339.099,2624.913,3368.064,3562.789,5196.239,3071.893,4074.084,3136.227,3292.997,2853.585,2451.009,3101.288,2480.349,3404.992,3083.163,2717.329,3362.458,3260.976,3158.684,3442.846,3477.110,2966.415,2909.219,3088.216,3421.736,3567.198,3872.631,4221.518,3751.833,2139.603,4162.496,4245.751,4192.912,3660.398,4417.264,5084.384,3671.967,4288.408,4840.773,3045.844,3128.286,3281.311,2793.203,2940.141,3675.912,2851.406,1890.039,2104.250,2330.915,1836.574,3102.374,2336.589,3092.723,2479.653,2766.743,4348.318,3781.947,1618.805,1926.555,3545.773,3087.552,1872.793,1920.997,1660.388,1707.469,3109.539,2229.016
5286,801.282,2443.261,2400.482,3334.454,2620.777,3354.042,3568.803,5192.310,3074.063,4039.420,3112.554,3356.375,2850.281,2441.174,3114.498,2453.356,3411.850,3079.026,2710.984,3360.326,3257.725,3160.924,3444.483,3472.205,2982.969,2905.619,3079.530,3390.540,3586.302,3887.115,4188.625,3740.978,2098.283,4196.706,4233.480,4192.247,3673.594,4382.891,5108.246,3641.483,4313.376,4825.469,3049.164,3132.233,3322.029,2776.679,2974.242,3699.774,2851.369,1897.478,2102.732,2311.477,1828.996,3094.969,2358.756,3108.800,2463.855,2771.393,4356.259,3795.387,1609.710,1937.639,3508.098,3075.718,1879.798,1940.021,1635.217,1718.179,3114.389,2237.118
5287,789.132,2442.906,2399.241,3336.529,2622.428,3367.649,3558.899,5189.849,3073.791,4028.909,3144.187,3306.404,2840.806,2432.049,3112.472,2465.329,3411.647,3084.129,2691.470,3365.540,3262.146,3162.258,3448.082,3463.354,2981.520,2905.760,3087.439,3399.225,3589.793,3853.848,4200.530,3721.986,2155.340,4176.473,4238.007,4188.654,3635.220,4371.239,5096.648,3628.521,4296.254,4782.637,3070.793,3142.777,3283.168,2779.095,2955.944,3708.016,2854.105,1866.926,2109.134,2326.443,1812.366,3088.978,2345.803,3117.059,2473.729,2797.282,4368.850,3779.400,1629.791,1931.485,3473.269,3093.459,1882.444,1912.689,1650.080,1685.110,3092.995,2224.444
5288,799.175,2434.965,2392.869,3333.441,2617.521,3347.725,3556.468,5176.903,3095.407,4002.833,3159.311,3325.520,2887.532,2445.364,3110.859,2480.767,3416.260,3095.528,2701.477,3359.456,3255.392,3164.961,3452.142,3452.794,2964.971,2915.121,3084.991,3423.520,3579.774,3877.599,4215.781,3739.048,2146.845,4179.082,4257.426,4185.229,3654.195,4365.630,5096.038,3656.026,4302.113,4804.456,3049.693,3127.964,3286.274,2769.397,2959.429,3695.146,2866.638,1885.188,2105.308,2339.997,1815.117,3093.848,2354.637,3084.929,2488.465,2744.855,4368.842,3800.429,1641.633,1928.637,3523.803,3078.953,1890.575,1898.284,1646.132,1701.019,3113.959,2228.625
5289,788.045,2433.428,2393.854,3332.460,2617.841,3344.480,3562.689,5177.341,3087.190,4031.946,3156.192,3325.238,2845.070,2442.084,3095.071,2457.006,3407.310,3076.237,2708.111,3363.288,3251.593,3138.443,3452.157,3470.971,2968.378,2923.595,3113.683,3400.258,3584.662,3875.576,4195.351,3723.580,2129.609,4179.268,4239.506,4161.186,3657.891,4414.830,5079.259,3644.251,4286.728,4833.917,3021.167,3151.519,3288.833,2768.986,2961.608,3683.371,2836.275,1878.051,2115.897,2328.379,1826.223,3099.363,2325.297,3084.146,2483.581,2760.759,4370.428,3784.654,1625.933,1932.663,3522.337,3080.976,1901.110,1909.340,1642.160,1694.177,3090.769,2210.290
5290,785.610,2446.250,2400.661,3350.902,2628.412,3345.593,3558.467,5201.152,3087.989,4065.815,3175.458,3320.963,2837.613,2439.979,3108.752,2472.734,3419.854,3087.652,2713.740,3376.625,3261.936,3164.085,3463.156,3488.726,3001.904,2940.351,3111.014,3399.985,3608.624,3865.296,4197.369,3739.554,2126.842,4182.256,4265.385,4215.357,3631.197,4399.226,5093.694,3708.079,4280.790,4829.333,3039.936,3139.766,3289.449,2779.167,2964.940,3697.136,2867.590,1883.060,2116.150,2339.450,1810.537,3119.851,2345.986,3127.751,2491.973,2782.420,4389.320,3787.462,1645.045,1932.566,3511.122,3077.577,1879.440,1924.519,1658.359,1710.761,3094.291,2234.022
5291,792.579,2444.130,2403.301,3347.112,2632.725,3369.286,3580.075,5194.030,3079.740,4027.744,3167.485,3337.980,2842.087,2457.198,3116.810,2471.195,3423.887,3106.723,2713.914,3370.982,3263.858,3171.705,3450.495,3475.480,3001.193,2942.119,3112.238,3392.867,3603.031,3864.958,4211.671,3744.921,2146.205,4191.827,4291.250,4199.292,3658.599,4413.793,5106.853,3673.420,4326.650,4823.898,3070.104,3135.043,3323.793,2782.215,2979.883,3722.990,2858.310,1887.301,2107.121,2361.842,1817.087,3122.074,2328.810,3103.447,2494.344,2787.277,4406.806,3819.488,1636.992,1936.101,3541.241,3101.047,1881.354,1945.199,1638.062,1725.883,3097.756,2226.580
5292,779.017,2434.446,2399.390,3339.562,2612.772,3352.060,3564.147,5183.040,3064.546,4029.004,3127.974,3331.169,2842.723,2428.478,3113.738,2462.470,3401.386,3079.274,2697.683,3361.530,3268.236,3149.212,3447.549,3471.263,3002.518,2938.642,3097.346,3404.295,3549.558,3845.386,4186.380,3742.742,2150.498,4185.359,4214.445,4184.379,3646.504,4396.550,5065.506,3658.418,4281.226,4842.444,3046.850,3113.025,3307.669,2770.527,2939.407,3684.707,2855.180,1888.552,2085.850,2337.395,1806.091,3097.165,2328.655,3091.298,2474.639,2772.607,4370.949,3792.766,1634.671,1933.513,3491.585,3061.483,1906.538,1922.630,1639.021,1704.763,3090.948,2225.746
