 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67
41,696.666,2119.336,1449.027,1958.640,1785.186,1861.295,1809.087,1560.846,1903.226,1670.405,1860.308,1946.668,1364.150,1679.492,1737.915,2079.577,1670.655,1705.213,1426.240,1339.398,1490.528,1270.578,1262.391,1443.811,1612.971,1070.094,1137.983,1454.016,1486.158,1304.461,1550.141,1567.632,1593.265,1728.556,1821.179,1348.323,1715.305,1299.776,1475.607,1496.076,1505.801,1678.582,1770.243,1428.313,1914.876,1946.816,1495.179,1594.572,1272.883,1150.790,1353.002,1405.345,3571.139,1308.075,1285.474,1191.430,1481.927,1771.419,1697.288,1358.395,1793.469,1715.100,1737.702,1609.695,1652.839,1744.304,1160.805
42,708.653,2110.761,1446.079,1963.920,1777.380,1872.348,1797.238,1556.631,1905.629,1662.151,1846.292,1938.362,1356.963,1681.436,1744.798,2076.329,1668.581,1722.540,1409.647,1342.480,1488.797,1261.912,1257.223,1439.923,1603.075,1071.438,1142.156,1462.339,1490.984,1305.532,1537.233,1556.128,1591.316,1710.244,1830.247,1350.975,1719.884,1315.870,1497.090,1485.476,1494.314,1687.998,1774.397,1409.904,1906.295,1949.372,1481.836,1572.281,1279.704,1141.275,1354.061,1405.481,3565.531,1306.493,1292.179,1191.270,1461.428,1749.724,1693.052,1344.730,1802.438,1722.782,1721.263,1605.120,1664.589,1742.657,1158.310
43,712.483,2110.976,1441.302,1950.383,1770.347,1849.523,1796.725,1559.875,1905.216,1663.978,1840.042,1948.659,1364.473,1680.756,1745.365,2072.352,1671.695,1716.799,1409.299,1325.455,1491.885,1260.203,1259.480,1430.714,1622.408,1068.363,1131.170,1460.609,1483.314,1302.396,1546.256,1559.028,1591.548,1714.348,1828.442,1343.256,1703.641,1314.103,1508.855,1482.621,1483.105,1678.646,1779.332,1411.915,1909.564,1934.275,1479.745,1584.185,1279.661,1146.524,1350.950,1400.577,3560.292,1295.555,1281.099,1186.724,1480.199,1760.119,1689.136,1347.560,1799.724,1716.115,1723.653,1609.885,1651.383,1730.240,1160.111
44,704.811,2117.127,1446.861,1952.404,1775.850,1854.208,1802.884,1556.345,1909.808,1670.943,1844.347,1937.255,1360.334,1693.991,1739.369,2073.056,1683.677,1723.336,1414.954,1332.689,1488.546,1264.281,1273.316,1437.929,1617.983,1070.091,1136.724,1463.323,1484.709,1315.042,1551.128,1560.253,1594.069,1715.948,1852.378,1347.138,1720.419,1319.099,1506.538,1497.583,1496.270,1695.715,1784.110,1416.080,1912.585,1943.083,1484.053,1588.051,1283.903,1133.514,1352.567,1403.685,3582.479,1310.690,1282.120,1194.847,1474.882,1779.292,1688.892,1348.700,1798.038,1697.800,1717.508,1606.403,1651.162,1732.494,1153.584
45,703.588,2114.507,1448.588,1941.296,1776.664,1858.489,1796.499,1557.185,1898.028,1659.333,1844.362,1938.315,1361.139,1691.334,1739.041,2070.426,1683.099,1723.963,1417.512,1331.921,1487.501,1269.218,1255.978,1437.086,1621.677,1067.933,1135.160,1459.493,1492.772,1305.005,1542.941,1552.847,1578.692,1706.619,1834.761,1339.388,1715.993,1315.465,1501.895,1483.872,1484.268,1685.219,1794.507,1424.255,1916.959,1938.548,1482.742,1588.118,1285.004,1144.698,1351.746,1394.235,3543.839,1303.181,1286.724,1193.372,1468.572,1765.020,1687.572,1349.770,1791.353,1721.055,1734.017,1608.102,1658.179,1733.566,1152.275
46,712.570,2114.635,1443.934,1958.952,1769.104,1866.512,1801.173,1564.861,1912.366,1664.106,1858.919,1946.627,1370.652,1691.453,1754.392,2072.929,1673.973,1714.606,1417.963,1329.166,1490.432,1270.795,1273.632,1440.154,1610.182,1072.058,1137.435,1466.270,1490.616,1303.383,1557.010,1558.180,1581.357,1710.537,1834.298,1347.891,1730.649,1320.136,1519.045,1495.369,1504.079,1697.651,1802.796,1416.809,1917.655,1937.088,1489.138,1578.952,1288.641,1128.393,1349.913,1399.177,3563.656,1321.890,1294.743,1190.731,1475.578,1770.224,1691.898,1343.075,1796.485,1723.242,1716.780,1614.317,1664.892,1738.422,1154.312
47,704.161,2110.773,1435.722,1939.408,1771.818,1858.775,1796.950,1558.943,1894.822,1663.864,1848.640,1946.691,1361.241,1692.093,1742.257,2064.084,1672.284,1719.672,1417.740,1328.897,1479.096,1259.573,1263.281,1442.858,1608.586,1061.634,1126.399,1456.040,1494.725,1303.077,1555.282,1559.876,1577.175,1708.071,1845.533,1350.448,1721.699,1309.848,1507.843,1487.567,1512.466,1684.409,1798.319,1414.199,1919.941,1930.989,1488.523,1588.846,1277.693,1136.582,1348.493,1395.298,3553.285,1300.700,1288.290,1193.488,1471.960,1756.680,1693.530,1352.223,1789.650,1715.092,1745.215,1601.708,1676.286,1745.014,1159.938
48,696.016,2108.612,1434.152,1938.335,1766.370,1856.335,1801.550,1565.523,1892.799,1660.231,1845.532,1950.134,1371.149,1682.801,1754.000,2079.349,1675.233,1732.523,1418.136,1325.878,1488.456,1259.022,1263.580,1436.194,1611.065,1060.754,1138.474,1464.606,1483.000,1303.470,1550.192,1565.405,1606.585,1703.806,1844.864,1346.099,1721.814,1310.769,1498.426,1499.296,1498.282,1696.752,1814.373,1415.253,1936.791,1940.863,1483.841,1589.102,1285.336,1128.072,1356.613,1400.449,3531.430,1315.759,1287.128,1190.146,1480.772,1769.651,1689.768,1353.882,1799.062,1709.995,1720.354,1599.511,1662.171,1730.369,1151.868
49,694.548,2104.762,1443.409,1927.343,1779.671,1859.506,1801.553,1561.633,1906.916,1660.502,1842.447,1946.578,1367.126,1690.165,1738.708,2073.010,1680.422,1721.066,1412.665,1324.215,1497.157,1262.334,1260.155,1445.855,1608.319,1062.998,1133.201,1463.670,1483.686,1305.636,1552.135,1554.783,1589.004,1699.399,1848.016,1348.762,1718.445,1310.182,1513.544,1494.455,1511.923,1700.734,1807.421,1416.901,1922.009,1936.920,1487.323,1570.580,1275.121,1129.992,1351.857,1403.484,3567.072,1316.511,1287.962,1193.822,1472.860,1767.154,1704.096,1339.057,1798.577,1731.638,1729.549,1608.676,1680.803,1742.263,1158.625
50,704.796,2109.160,1434.885,1932.872,1777.763,1852.890,1805.935,1549.632,1916.426,1651.301,1836.668,1942.577,1365.848,1695.179,1747.672,2073.823,1666.061,1724.036,1420.800,1329.448,1485.962,1263.904,1257.851,1443.214,1619.328,1065.109,1135.364,1461.230,1486.880,1309.147,1560.529,1562.256,1601.615,1698.591,1831.890,1350.217,1731.766,1305.168,1516.544,1477.882,1519.663,1705.868,1813.340,1420.886,1927.668,1935.747,1484.226,1570.197,1287.511,1136.695,1355.374,1402.864,3561.176,1332.266,1287.076,1197.308,1478.139,1759.646,1688.330,1342.143,1784.235,1707.194,1728.652,1611.061,1668.730,1737.324,1150.984
51,704.074,2117.835,1445.937,1932.298,1779.491,1863.442,1802.693,1559.341,1899.181,1657.405,1839.491,1953.028,1365.409,1706.593,1758.653,2070.430,1675.566,1726.905,1417.747,1328.999,1489.189,1261.210,1255.584,1442.907,1611.416,1063.597,1134.354,1449.729,1493.833,1309.143,1560.418,1567.228,1595.087,1695.672,1843.976,1347.531,1743.221,1319.170,1523.948,1500.719,1513.572,1702.689,1818.682,1411.017,1922.983,1921.818,1484.328,1579.800,1274.693,1146.767,1352.995,1397.895,3556.618,1323.687,1281.312,1191.951,1469.136,1772.174,1684.045,1345.340,1780.718,1716.255,1743.028,1598.413,1685.407,1737.327,1156.108
52,700.786,2118.411,1450.149,1935.754,1782.903,1862.001,1808.477,1556.409,1907.881,1643.237,1841.409,1958.595,1375.949,1689.797,1758.356,2071.953,1676.130,1729.954,1421.552,1330.967,1480.444,1258.915,1262.131,1449.924,1616.134,1063.902,1136.911,1460.939,1488.293,1310.918,1556.412,1576.815,1601.304,1702.296,1833.456,1350.184,1722.687,1310.002,1506.713,1489.890,1510.141,1702.286,1824.011,1426.659,1928.261,1934.372,1485.601,1586.593,1289.426,1128.783,1350.578,1394.859,3565.000,1321.817,1294.750,1199.969,1464.847,1771.318,1690.815,1352.620,1775.552,1699.902,1733.243,1616.296,1677.573,1738.524,1160.036
53,714.050,2123.801,1444.947,1933.909,1787.452,1858.291,1801.724,1563.761,1904.097,1645.183,1849.163,1947.314,1375.788,1702.883,1749.500,2081.289,1683.698,1724.991,1418.918,1329.723,1498.762,1262.369,1273.984,1447.614,1611.250,1066.922,1136.677,1461.665,1489.017,1309.927,1562.228,1574.826,1602.410,1710.763,1841.499,1341.095,1730.058,1316.909,1512.985,1484.019,1528.718,1697.840,1827.026,1416.127,1923.107,1936.658,1478.230,1591.163,1286.505,1134.369,1349.073,1402.108,3554.331,1323.410,1290.963,1192.714,1467.867,1784.212,1692.974,1349.698,1784.777,1717.440,1750.513,1593.390,1677.252,1737.041,1159.376
54,703.576,2128.592,1448.717,1942.146,1795.551,1868.013,1804.911,1562.928,1919.255,1655.819,1833.960,1953.165,1378.160,1700.207,1751.470,2060.939,1679.372,1734.125,1421.648,1336.650,1488.333,1265.911,1270.160,1445.623,1618.758,1063.038,1130.706,1462.945,1497.332,1316.848,1570.955,1575.757,1601.460,1717.992,1847.410,1345.340,1725.784,1308.302,1526.286,1487.920,1517.446,1700.152,1833.679,1421.771,1931.834,1927.304,1490.570,1581.629,1276.648,1142.716,1354.369,1401.271,3552.438,1322.784,1287.750,1197.456,1467.751,1771.519,1681.894,1346.860,1784.149,1731.821,1754.331,1613.233,1689.422,1741.566,1155.125
55,703.613,2128.132,1445.518,1957.357,1783.219,1870.988,1810.223,1554.824,1923.006,1656.650,1836.272,1958.411,1386.356,1703.842,1760.680,2067.499,1684.352,1734.474,1417.400,1333.673,1491.581,1255.207,1271.299,1448.225,1620.932,1065.070,1140.487,1463.795,1488.930,1317.083,1569.363,1570.430,1600.916,1705.180,1851.485,1352.154,1740.193,1317.870,1524.364,1501.654,1508.384,1706.547,1831.312,1415.640,1923.624,1931.461,1483.298,1607.516,1281.558,1132.570,1351.644,1405.923,3574.712,1324.236,1298.046,1196.744,1465.307,1783.968,1691.545,1357.342,1783.958,1707.251,1744.019,1611.870,1685.132,1737.972,1161.973
56,700.975,2122.230,1452.243,1927.909,1784.498,1867.503,1808.096,1549.310,1901.101,1650.014,1835.781,1937.682,1383.247,1696.174,1744.287,2079.418,1673.972,1725.216,1424.636,1327.136,1481.438,1248.397,1270.268,1451.955,1606.779,1061.924,1131.338,1456.450,1487.050,1314.162,1564.070,1565.847,1598.826,1708.519,1852.702,1348.279,1722.421,1322.588,1515.888,1498.627,1523.422,1699.322,1845.662,1412.880,1918.417,1926.132,1481.734,1580.992,1285.733,1127.592,1352.125,1402.872,3554.754,1322.618,1289.728,1194.622,1468.943,1773.949,1686.731,1345.547,1777.920,1700.928,1729.227,1596.439,1666.803,1732.333,1150.757
57,698.545,2129.341,1450.779,1941.491,1787.108,1859.533,1813.466,1554.222,1906.792,1660.950,1832.447,1942.417,1371.397,1702.333,1743.761,2072.326,1679.253,1729.777,1423.114,1334.667,1487.930,1249.851,1257.794,1450.985,1607.990,1064.279,1131.297,1452.337,1475.981,1309.761,1567.969,1580.556,1597.932,1707.460,1853.067,1344.002,1732.610,1316.056,1517.563,1486.749,1523.514,1701.581,1857.576,1420.188,1928.460,1938.116,1491.164,1589.218,1278.065,1132.602,1353.925,1408.601,3559.895,1319.700,1296.092,1195.462,1463.895,1777.160,1676.117,1337.517,1770.007,1725.011,1723.778,1607.089,1670.308,1734.122,1162.792
58,701.697,2126.364,1454.813,1950.371,1786.983,1873.397,1812.051,1566.500,1925.124,1646.890,1830.065,1942.527,1383.664,1707.354,1747.181,2064.504,1673.189,1744.994,1420.848,1338.973,1504.055,1261.571,1262.893,1451.555,1613.814,1068.930,1135.148,1460.479,1486.568,1319.134,1557.896,1579.411,1600.741,1693.580,1871.242,1334.786,1741.517,1311.848,1516.947,1490.981,1519.078,1709.540,1859.830,1422.352,1925.839,1942.208,1494.089,1609.393,1275.672,1128.885,1353.565,1403.059,3555.301,1325.338,1296.053,1198.187,1466.443,1774.628,1682.934,1348.343,1774.993,1723.998,1741.255,1613.203,1673.422,1743.485,1152.989
59,690.502,2125.609,1451.586,1951.405,1783.130,1856.362,1811.254,1555.858,1904.864,1656.552,1827.301,1940.580,1377.955,1707.463,1749.729,2065.944,1686.394,1729.394,1423.256,1336.134,1480.407,1258.726,1266.450,1450.192,1619.121,1057.357,1136.168,1444.143,1488.573,1318.209,1563.629,1587.636,1594.493,1709.059,1848.756,1343.917,1737.489,1298.963,1521.998,1504.065,1532.722,1716.273,1851.871,1420.089,1925.609,1942.288,1478.347,1578.756,1277.686,1129.515,1353.941,1407.596,3560.261,1321.808,1298.084,1194.121,1463.305,1770.329,1685.434,1361.456,1778.023,1724.353,1739.194,1592.046,1681.342,1729.761,1151.693
60,704.997,2117.725,1458.132,1954.751,1786.000,1867.972,1803.688,1556.655,1906.422,1671.771,1815.192,1933.044,1379.893,1706.479,1755.467,2063.306,1672.241,1735.577,1427.338,1336.535,1480.645,1261.874,1256.325,1448.596,1622.693,1064.284,1133.635,1446.818,1479.546,1319.336,1561.799,1582.232,1599.929,1718.318,1843.013,1339.839,1730.538,1316.519,1513.995,1485.971,1532.573,1701.166,1854.209,1410.486,1912.800,1936.753,1484.707,1581.881,1293.089,1126.716,1350.074,1416.058,3557.191,1311.219,1302.012,1183.576,1464.062,1783.077,1688.750,1346.538,1761.607,1719.091,1751.175,1608.673,1678.547,1736.662,1151.534
61,704.672,2129.418,1464.487,1963.713,1782.288,1862.921,1818.731,1562.225,1913.971,1662.913,1821.702,1955.758,1391.670,1710.229,1744.370,2064.859,1682.329,1750.651,1431.241,1341.307,1492.607,1267.332,1255.913,1452.745,1621.906,1070.781,1132.932,1463.164,1492.834,1323.949,1561.330,1589.664,1607.548,1710.500,1871.173,1348.944,1752.832,1313.675,1512.585,1494.587,1544.313,1710.378,1866.292,1419.056,1925.966,1936.887,1486.194,1593.372,1273.751,1126.521,1355.798,1417.867,3586.092,1320.635,1309.125,1195.398,1471.147,1780.545,1688.168,1356.144,1776.351,1714.072,1735.416,1603.036,1685.893,1733.082,1160.768
62,706.006,2130.226,1459.940,1961.655,1790.849,1877.405,1810.567,1564.165,1917.703,1660.706,1821.995,1938.968,1384.840,1716.796,1752.616,2063.880,1676.619,1752.891,1423.486,1328.840,1482.817,1264.158,1271.392,1455.263,1629.522,1071.837,1137.005,1461.536,1488.686,1325.660,1565.067,1589.085,1595.487,1708.974,1855.741,1343.815,1743.679,1302.898,1509.174,1502.495,1551.789,1713.610,1856.386,1427.621,1932.142,1928.081,1489.677,1591.363,1282.143,1125.464,1359.364,1417.597,3578.082,1315.550,1308.423,1196.917,1458.874,1789.465,1692.822,1359.380,1762.902,1724.499,1738.588,1621.403,1674.885,1735.355,1154.597
63,700.622,2118.615,1460.220,1952.205,1788.582,1864.505,1809.509,1564.116,1910.817,1661.606,1808.709,1958.094,1379.192,1715.218,1751.183,2059.921,1683.562,1744.649,1414.751,1336.336,1489.143,1265.148,1266.945,1453.949,1620.525,1066.439,1135.583,1454.630,1490.088,1324.407,1572.608,1596.056,1594.160,1709.382,1850.902,1343.946,1729.927,1317.307,1512.872,1492.613,1541.462,1714.769,1860.647,1422.471,1928.357,1941.790,1488.068,1588.302,1276.690,1131.930,1352.235,1418.381,3542.266,1326.625,1306.000,1196.809,1462.725,1782.781,1684.570,1354.235,1756.251,1731.266,1730.619,1604.509,1682.734,1742.672,1156.060
64,701.517,2129.476,1465.480,1948.243,1786.429,1865.531,1813.974,1557.330,1921.093,1662.029,1815.943,1949.368,1381.989,1723.439,1756.008,2052.840,1682.284,1751.691,1423.889,1335.827,1490.973,1260.303,1263.027,1458.338,1620.176,1071.802,1138.353,1455.546,1487.471,1323.943,1573.855,1595.191,1605.747,1714.747,1858.921,1341.316,1748.791,1311.510,1512.017,1505.680,1537.297,1725.670,1879.848,1421.363,1910.797,1942.610,1478.430,1594.614,1277.321,1130.123,1349.708,1416.681,3570.548,1331.517,1311.767,1196.812,1471.335,1787.241,1694.514,1350.473,1758.540,1718.189,1743.977,1614.263,1683.856,1743.698,1160.605
65,708.533,2124.569,1465.902,1973.137,1780.387,1870.664,1820.877,1566.635,1905.440,1668.996,1809.442,1950.576,1390.131,1703.296,1750.728,2051.019,1677.288,1758.945,1421.440,1331.825,1490.572,1265.531,1279.518,1449.383,1626.406,1069.825,1129.409,1463.696,1492.341,1328.853,1573.616,1595.018,1609.048,1713.425,1863.139,1341.359,1744.110,1317.376,1507.346,1493.120,1538.174,1719.280,1866.287,1426.855,1915.371,1927.879,1486.168,1596.562,1262.617,1137.502,1359.369,1420.906,3551.358,1323.471,1312.643,1195.195,1475.400,1794.832,1704.259,1359.482,1752.788,1729.921,1760.853,1615.224,1679.788,1737.581,1158.811
66,704.752,2126.021,1461.862,1965.872,1782.734,1853.178,1815.543,1563.155,1917.114,1660.580,1816.713,1951.132,1380.614,1716.575,1753.238,2053.896,1686.770,1754.183,1431.600,1330.925,1496.256,1258.484,1257.450,1460.656,1619.631,1067.959,1135.424,1451.394,1487.643,1330.310,1576.193,1586.423,1586.078,1719.591,1875.457,1345.682,1734.947,1311.747,1509.140,1496.686,1549.509,1738.489,1859.533,1424.215,1919.252,1944.905,1489.729,1610.228,1271.040,1130.245,1362.425,1421.479,3548.958,1313.610,1303.303,1198.559,1472.603,1797.069,1685.333,1363.480,1757.348,1713.445,1740.137,1622.670,1690.135,1747.658,1158.795
67,714.353,2118.561,1469.001,1975.681,1795.652,1854.962,1808.235,1562.955,1927.228,1660.579,1812.091,1956.346,1385.789,1723.492,1744.493,2056.090,1679.013,1758.624,1418.951,1327.053,1487.244,1264.494,1272.660,1456.385,1616.745,1065.636,1139.547,1447.510,1488.434,1330.879,1570.902,1582.244,1600.717,1719.104,1863.239,1342.232,1747.849,1314.107,1522.455,1514.608,1541.517,1729.430,1882.284,1431.635,1907.523,1943.776,1485.094,1608.228,1270.004,1125.345,1343.862,1420.356,3565.302,1320.721,1301.291,1188.883,1462.503,1794.756,1698.600,1360.783,1730.658,1735.196,1747.324,1609.542,1698.002,1733.768,1156.386
68,702.650,2120.925,1459.459,1969.765,1778.095,1855.448,1818.968,1553.824,1919.288,1666.284,1801.327,1963.409,1378.790,1732.405,1757.037,2051.880,1674.608,1751.887,1424.768,1330.931,1486.927,1266.572,1262.762,1457.551,1623.571,1067.140,1138.027,1448.464,1489.292,1321.655,1572.645,1576.756,1591.950,1719.108,1865.412,1341.409,1737.026,1312.776,1497.730,1511.463,1550.719,1732.336,1878.245,1423.389,1919.539,1946.200,1486.979,1602.109,1263.339,1114.898,1358.565,1425.293,3560.682,1316.075,1309.902,1191.680,1481.350,1813.934,1688.515,1350.829,1740.410,1728.871,1750.941,1619.534,1693.808,1737.800,1161.331
69,705.963,2122.789,1463.191,1998.740,1795.086,1867.095,1808.993,1561.367,1908.653,1661.944,1789.897,1963.605,1383.161,1720.993,1748.794,2049.827,1681.101,1751.765,1419.561,1327.767,1492.904,1269.040,1263.196,1460.447,1629.326,1070.834,1137.280,1449.514,1485.075,1330.052,1566.500,1583.004,1615.218,1721.485,1853.565,1344.509,1743.046,1311.998,1518.176,1508.834,1556.352,1745.998,1883.671,1423.147,1906.569,1934.494,1489.619,1593.708,1275.493,1128.298,1365.581,1422.931,3541.102,1317.479,1305.617,1196.799,1470.879,1782.062,1692.675,1369.540,1747.351,1725.009,1757.901,1634.090,1703.831,1745.561,1166.689
70,699.393,2124.043,1476.327,1975.830,1796.425,1861.292,1807.999,1560.980,1919.019,1663.173,1795.705,1970.651,1383.231,1736.225,1750.604,2057.741,1685.115,1758.003,1420.686,1339.544,1482.828,1263.366,1268.582,1452.616,1628.339,1070.074,1133.796,1456.495,1482.734,1336.880,1571.342,1577.904,1600.107,1736.046,1861.009,1347.904,1732.707,1313.383,1493.238,1509.846,1550.388,1737.896,1890.074,1432.291,1915.420,1948.672,1488.705,1604.339,1275.058,1126.305,1351.685,1423.291,3557.210,1320.651,1319.694,1200.972,1467.845,1793.770,1683.781,1360.091,1738.719,1702.018,1749.010,1608.499,1697.341,1738.877,1159.758
71,707.192,2123.137,1465.580,1979.110,1796.755,1856.655,1817.864,1564.699,1925.243,1659.907,1796.256,1957.363,1384.173,1745.455,1755.539,2044.005,1685.842,1757.981,1424.190,1330.036,1491.738,1266.592,1260.040,1452.740,1619.041,1068.906,1134.363,1444.541,1492.015,1331.444,1574.022,1580.386,1600.143,1731.935,1870.036,1347.700,1749.828,1312.698,1513.201,1505.684,1543.301,1734.234,1889.872,1435.034,1913.897,1935.017,1488.895,1602.083,1270.899,1122.460,1359.238,1428.058,3577.920,1307.647,1310.309,1195.085,1474.964,1791.465,1701.777,1362.244,1749.980,1713.582,1783.036,1609.177,1696.517,1735.867,1162.023
72,703.402,2122.318,1460.353,1989.721,1798.579,1850.653,1800.690,1561.582,1922.721,1664.343,1786.021,1966.988,1388.365,1729.446,1756.999,2035.165,1684.440,1750.717,1422.908,1324.167,1487.035,1267.208,1272.849,1461.708,1608.869,1072.996,1134.695,1453.628,1481.371,1335.462,1570.640,1573.467,1601.126,1733.360,1866.001,1340.432,1733.035,1321.689,1506.619,1487.970,1551.231,1752.619,1867.021,1423.834,1910.290,1943.361,1495.360,1616.289,1257.047,1124.110,1354.849,1423.148,3551.981,1320.672,1300.562,1188.037,1475.407,1807.766,1691.055,1361.104,1747.414,1726.246,1775.120,1605.633,1691.593,1744.943,1157.609
73,692.734,2129.557,1470.277,1993.579,1786.370,1845.762,1804.800,1551.566,1923.488,1668.217,1799.754,1959.273,1381.379,1731.578,1755.124,2044.304,1684.778,1767.967,1425.904,1320.286,1486.550,1266.266,1262.853,1462.236,1625.808,1069.267,1130.739,1453.969,1486.477,1334.658,1578.983,1580.221,1605.985,1726.464,1870.440,1347.229,1743.541,1326.115,1496.993,1503.472,1540.929,1742.941,1874.770,1435.921,1924.724,1939.812,1486.225,1592.446,1274.738,1129.250,1359.882,1421.052,3565.703,1314.161,1311.680,1189.817,1469.222,1797.657,1706.812,1361.920,1744.389,1715.795,1742.069,1613.205,1704.092,1737.839,1159.786
74,697.873,2112.351,1466.854,1994.277,1791.111,1849.117,1808.686,1555.244,1918.658,1660.767,1784.069,1964.778,1384.635,1729.283,1745.050,2050.900,1668.202,1753.325,1418.730,1324.150,1481.720,1263.244,1260.797,1458.564,1624.347,1070.763,1135.375,1449.315,1489.774,1336.456,1583.188,1576.163,1594.328,1739.147,1859.259,1342.344,1745.905,1315.515,1499.063,1505.320,1539.541,1757.635,1893.056,1420.109,1917.556,1938.657,1490.284,1609.402,1275.106,1130.655,1360.093,1423.198,3569.168,1313.542,1299.460,1191.027,1469.058,1796.827,1702.818,1355.190,1736.663,1720.848,1755.707,1608.309,1699.082,1732.902,1162.132
