 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23
120,705.694,1617.779,1307.793,1388.269,1323.869,1499.510,1453.219,1410.535,1406.534,1231.993,1024.636,1204.774,1035.246,1452.629,1842.460,1350.578,1297.322,1402.041,1470.010,1379.920,1191.666,1954.311,1156.178
121,704.081,1618.183,1312.689,1385.950,1327.913,1499.602,1462.001,1409.000,1405.540,1232.818,1021.840,1205.716,1037.953,1449.853,1830.206,1349.027,1294.589,1403.635,1474.248,1378.671,1185.634,1958.191,1151.629
122,706.327,1616.435,1314.425,1391.018,1328.278,1497.424,1457.610,1413.667,1405.907,1231.073,1022.378,1202.576,1037.523,1464.025,1842.276,1348.432,1296.016,1401.372,1463.102,1385.128,1189.429,1957.806,1152.830
123,707.822,1602.651,1305.299,1381.850,1318.481,1499.784,1453.620,1401.963,1395.612,1228.319,1019.345,1201.520,1028.897,1452.673,1828.759,1345.891,1289.935,1403.473,1461.962,1377.932,1182.197,1950.194,1153.343
124,702.172,1606.085,1309.960,1383.422,1322.414,1500.565,1454.146,1400.986,1401.277,1233.178,1018.235,1202.226,1034.837,1453.664,1836.136,1346.339,1292.556,1405.785,1466.867,1380.189,1186.672,1956.945,1150.353
125,703.036,1609.381,1308.200,1380.128,1316.219,1500.776,1458.353,1406.181,1405.790,1230.679,1020.266,1198.492,1031.704,1456.015,1834.268,1342.832,1289.954,1402.789,1462.145,1376.427,1184.064,1959.232,1150.324
126,699.388,1615.509,1311.635,1383.341,1318.360,1496.133,1457.448,1412.248,1404.651,1230.153,1020.025,1204.209,1034.326,1456.056,1841.966,1347.984,1288.940,1403.649,1466.584,1382.033,1187.409,1950.831,1147.589
127,705.479,1615.197,1308.926,1378.888,1321.043,1499.350,1458.254,1404.262,1407.016,1233.804,1019.185,1200.471,1033.852,1460.105,1831.694,1348.964,1293.527,1404.666,1459.626,1382.239,1192.536,1955.290,1153.617
128,707.993,1616.144,1312.040,1387.356,1320.653,1501.754,1455.727,1410.363,1407.473,1234.790,1023.549,1204.671,1036.409,1457.393,1839.292,1352.939,1297.993,1411.807,1461.123,1386.502,1194.226,1960.670,1153.767
129,700.340,1610.457,1308.895,1382.483,1317.212,1499.384,1457.234,1403.927,1406.502,1228.195,1018.622,1197.355,1034.192,1463.967,1836.984,1345.935,1289.310,1405.586,1465.288,1380.455,1192.026,1960.306,1147.804
130,699.576,1612.918,1310.253,1379.093,1321.656,1496.607,1463.811,1404.602,1406.551,1231.369,1022.038,1202.844,1033.391,1454.724,1836.460,1351.796,1293.611,1408.346,1466.349,1384.967,1194.653,1964.714,1155.639
131,704.043,1619.458,1311.313,1382.913,1317.029,1502.985,1463.109,1406.368,1405.984,1230.349,1023.869,1203.023,1036.057,1462.412,1833.636,1350.946,1296.353,1410.254,1461.152,1382.983,1196.991,1959.463,1155.144
132,707.255,1622.814,1316.506,1390.861,1325.834,1511.757,1467.676,1412.157,1413.075,1239.960,1028.546,1209.260,1041.128,1471.988,1839.139,1358.750,1300.892,1413.473,1469.656,1392.217,1201.334,1967.342,1159.259
133,699.635,1611.900,1308.552,1381.997,1317.802,1497.221,1463.148,1401.786,1398.756,1230.610,1019.195,1198.032,1033.445,1464.415,1830.084,1352.020,1292.419,1410.192,1451.588,1386.245,1200.174,1956.702,1150.094
134,701.430,1619.961,1310.697,1382.528,1319.816,1499.064,1467.578,1410.627,1405.128,1235.643,1020.741,1204.472,1035.346,1466.071,1826.875,1352.429,1294.770,1411.383,1455.834,1380.717,1200.778,1967.835,1154.409
135,709.640,1624.481,1316.086,1387.217,1324.114,1506.087,1473.486,1413.325,1411.424,1237.922,1023.486,1208.560,1033.331,1477.212,1834.829,1356.415,1300.639,1415.323,1466.016,1387.372,1204.395,1975.339,1155.771
136,702.713,1617.158,1311.026,1385.798,1323.435,1504.321,1473.130,1414.341,1408.130,1239.598,1025.925,1203.330,1034.918,1471.503,1834.571,1359.485,1298.418,1411.672,1470.544,1384.751,1201.321,1977.119,1154.029
137,701.963,1619.259,1310.349,1384.621,1316.550,1497.168,1465.993,1406.433,1403.998,1234.981,1020.482,1200.756,1032.959,1458.626,1832.277,1350.481,1295.767,1405.719,1461.500,1382.777,1195.593,1965.417,1150.516
138,703.831,1619.870,1307.536,1384.504,1319.591,1494.053,1473.324,1409.428,1407.598,1239.053,1021.583,1201.202,1036.362,1465.415,1830.721,1356.288,1293.789,1411.439,1461.680,1379.515,1201.654,1968.503,1151.133
139,705.567,1619.302,1315.321,1385.926,1323.056,1500.436,1473.484,1409.748,1402.390,1238.095,1021.686,1204.167,1034.720,1469.468,1835.292,1355.731,1290.924,1411.745,1456.613,1384.026,1198.063,1966.655,1146.543
140,702.875,1619.525,1311.523,1382.286,1319.186,1499.379,1468.693,1411.326,1403.335,1239.981,1022.132,1202.598,1031.247,1469.177,1832.469,1356.471,1293.936,1412.305,1454.221,1380.242,1205.111,1973.620,1152.808
141,707.590,1623.667,1309.846,1383.478,1323.542,1498.254,1475.795,1405.924,1404.154,1241.687,1021.908,1199.420,1030.403,1469.291,1833.099,1356.402,1295.042,1411.006,1459.705,1380.092,1199.096,1972.717,1157.737
142,706.042,1623.416,1318.154,1385.362,1322.393,1501.395,1476.567,1414.391,1410.798,1242.318,1026.232,1202.882,1033.079,1466.516,1837.437,1361.363,1297.217,1413.327,1463.717,1384.274,1203.447,1971.973,1154.264
143,707.204,1622.237,1311.543,1382.285,1322.729,1504.158,1470.193,1407.597,1405.203,1242.289,1020.514,1206.114,1032.430,1467.009,1832.443,1357.008,1295.510,1415.917,1456.421,1383.280,1206.602,1971.864,1157.284
144,704.940,1618.546,1310.635,1387.079,1327.243,1510.189,1470.976,1411.629,1415.151,1247.455,1026.407,1204.616,1034.459,1467.217,1833.126,1358.920,1295.522,1412.596,1463.603,1385.077,1207.663,1972.838,1158.362
145,705.978,1618.952,1311.889,1387.370,1328.081,1498.191,1475.016,1410.321,1411.363,1241.514,1021.733,1200.751,1033.816,1471.683,1828.282,1357.314,1298.604,1414.454,1460.043,1380.539,1203.207,1968.690,1157.655
146,705.687,1622.884,1309.809,1384.281,1320.623,1499.505,1470.185,1402.787,1407.034,1244.340,1022.056,1200.932,1033.454,1475.142,1830.232,1361.688,1296.269,1408.996,1462.457,1384.092,1208.561,1975.986,1156.722
147,703.183,1621.123,1313.267,1380.536,1322.011,1494.930,1469.919,1400.105,1409.369,1243.459,1021.822,1200.515,1033.008,1470.393,1825.673,1358.158,1292.227,1408.224,1455.750,1383.445,1196.578,1970.400,1158.199
148,705.012,1616.059,1313.561,1384.907,1327.433,1497.318,1472.573,1408.629,1404.645,1244.796,1021.103,1203.295,1029.990,1465.712,1836.048,1353.096,1295.570,1404.787,1458.109,1383.608,1203.485,1977.224,1156.467
149,703.431,1619.719,1312.653,1378.894,1318.253,1496.531,1474.242,1402.789,1404.862,1242.317,1022.610,1197.957,1035.508,1469.412,1827.061,1356.854,1291.533,1407.976,1456.412,1388.217,1204.301,1969.239,1155.297
150,705.213,1619.555,1316.039,1384.071,1324.180,1501.709,1478.856,1407.855,1408.635,1244.639,1021.708,1199.600,1036.609,1475.433,1827.393,1358.028,1293.936,1405.625,1452.559,1382.195,1209.684,1977.606,1154.578
151,701.355,1619.642,1310.574,1382.768,1319.264,1494.900,1473.150,1406.250,1406.313,1239.541,1017.959,1198.232,1029.101,1471.284,1833.959,1356.025,1292.988,1405.953,1452.587,1379.287,1211.511,1967.552,1149.511
152,704.598,1623.934,1306.836,1383.026,1323.368,1496.860,1478.547,1408.326,1417.264,1243.919,1021.841,1200.727,1036.105,1475.491,1839.841,1362.833,1295.252,1410.016,1453.052,1384.013,1215.886,1971.401,1153.592
153,704.367,1625.149,1306.438,1379.594,1325.765,1495.859,1477.318,1407.977,1410.823,1238.940,1019.103,1198.281,1029.769,1467.117,1829.210,1358.757,1291.224,1403.813,1454.646,1378.883,1208.494,1966.707,1146.927
154,707.618,1626.951,1314.586,1385.082,1327.960,1500.043,1480.796,1409.678,1418.326,1245.620,1024.336,1200.556,1036.271,1481.391,1837.280,1363.429,1300.087,1407.713,1457.402,1385.318,1218.169,1970.578,1153.599
155,702.623,1623.051,1308.149,1379.203,1327.488,1494.393,1477.603,1411.535,1416.321,1243.500,1018.422,1198.835,1030.922,1477.696,1833.995,1366.359,1291.367,1405.277,1464.156,1383.189,1213.852,1971.844,1156.011
156,709.399,1637.347,1311.517,1384.984,1325.028,1505.340,1479.714,1414.680,1422.703,1248.657,1023.309,1199.564,1033.564,1490.051,1844.432,1363.312,1294.712,1413.881,1462.227,1385.676,1222.002,1976.351,1159.496
157,702.247,1623.764,1305.202,1377.422,1322.364,1498.343,1476.776,1409.457,1418.013,1246.137,1023.029,1196.386,1029.616,1477.939,1842.129,1363.891,1289.836,1405.800,1454.152,1380.056,1221.523,1970.138,1149.654
158,702.958,1629.663,1307.596,1380.339,1323.393,1498.111,1474.292,1408.331,1419.887,1246.777,1021.945,1196.328,1029.992,1489.009,1838.731,1362.957,1292.493,1407.412,1460.338,1379.917,1217.678,1974.956,1155.123
159,702.062,1629.520,1307.186,1375.016,1321.223,1495.451,1469.730,1409.214,1414.589,1246.659,1018.376,1199.084,1027.073,1480.167,1846.654,1363.596,1290.051,1401.160,1456.793,1381.774,1220.967,1969.540,1145.580
160,702.196,1628.829,1313.441,1383.411,1325.533,1501.878,1479.437,1414.051,1424.915,1249.078,1026.945,1199.465,1033.643,1487.754,1844.671,1367.768,1296.794,1403.299,1466.001,1384.180,1225.013,1974.886,1152.782
161,707.418,1629.032,1309.641,1379.438,1326.877,1499.894,1476.416,1416.328,1420.649,1244.944,1024.322,1200.763,1029.238,1485.960,1845.346,1367.072,1292.901,1405.061,1456.821,1380.057,1223.713,1964.333,1149.504
162,701.871,1625.349,1307.359,1372.446,1321.075,1492.555,1470.949,1412.654,1419.698,1244.296,1025.575,1197.005,1029.878,1479.922,1845.280,1364.298,1292.638,1405.656,1465.190,1378.897,1225.902,1963.316,1154.052
163,706.359,1632.295,1307.133,1377.687,1323.265,1492.959,1474.260,1410.215,1419.578,1246.430,1022.626,1197.276,1028.095,1477.327,1843.583,1374.549,1289.477,1402.085,1463.616,1381.741,1229.629,1968.722,1150.580
164,704.681,1628.921,1311.099,1385.394,1328.210,1500.165,1483.175,1416.706,1424.099,1246.513,1027.797,1193.012,1028.787,1484.622,1843.843,1371.625,1293.950,1404.743,1458.680,1378.031,1229.039,1971.570,1151.362
165,703.245,1631.004,1304.366,1379.840,1321.454,1495.524,1471.125,1415.073,1429.906,1244.742,1022.868,1196.311,1023.835,1487.611,1836.839,1365.862,1287.565,1400.599,1456.212,1375.327,1221.986,1961.931,1147.983
166,704.852,1634.960,1309.338,1383.574,1327.874,1497.573,1478.744,1418.867,1426.031,1246.314,1025.377,1194.753,1025.337,1488.370,1843.265,1366.264,1292.198,1409.886,1453.011,1376.434,1234.590,1960.553,1152.721
167,705.572,1638.080,1309.320,1381.441,1324.867,1500.681,1471.763,1417.102,1427.920,1248.873,1031.670,1196.018,1029.904,1490.609,1850.553,1375.763,1296.051,1406.252,1454.669,1380.325,1227.553,1963.088,1154.906
168,703.015,1630.543,1305.084,1374.303,1321.616,1494.780,1474.573,1413.555,1425.916,1245.879,1023.836,1192.000,1024.035,1492.969,1847.336,1372.245,1286.346,1402.587,1453.880,1373.243,1229.662,1962.536,1149.327
169,702.492,1630.875,1305.709,1380.818,1326.532,1489.064,1474.784,1411.947,1422.965,1245.797,1023.935,1194.243,1026.372,1486.802,1852.167,1376.657,1291.911,1401.977,1455.935,1375.289,1233.355,1967.362,1153.310
170,709.647,1636.240,1308.928,1378.295,1323.573,1498.777,1477.257,1410.148,1421.580,1250.305,1026.851,1194.922,1029.137,1496.260,1846.849,1373.594,1291.365,1402.066,1461.210,1375.275,1232.575,1971.912,1153.992
171,705.967,1640.745,1310.223,1385.660,1325.119,1493.442,1476.164,1414.373,1427.267,1250.088,1025.458,1193.333,1026.625,1487.195,1846.210,1378.600,1293.883,1400.476,1461.507,1376.558,1236.205,1970.039,1156.596
172,709.483,1633.047,1301.503,1378.420,1329.237,1501.547,1471.569,1408.114,1424.533,1246.221,1025.789,1190.795,1023.832,1486.555,1842.217,1374.139,1289.097,1403.240,1457.422,1376.096,1234.234,1965.997,1152.810
173,702.890,1637.098,1304.866,1379.586,1325.645,1496.854,1477.540,1413.432,1424.283,1249.489,1025.423,1191.175,1025.349,1485.874,1848.514,1378.609,1294.760,1404.322,1463.455,1379.558,1233.489,1968.974,1159.277
174,703.324,1638.447,1305.843,1387.442,1326.985,1500.882,1475.637,1411.976,1423.441,1246.077,1027.963,1194.482,1025.358,1487.847,1849.911,1377.769,1292.360,1404.433,1461.796,1378.249,1233.737,1967.621,1154.620
175,703.394,1639.645,1303.191,1380.324,1322.926,1498.584,1477.069,1410.352,1418.867,1249.070,1026.193,1190.400,1023.585,1485.764,1849.117,1374.423,1293.000,1402.474,1453.858,1369.109,1233.644,1969.386,1152.969
176,699.596,1635.576,1306.005,1381.546,1325.974,1494.476,1477.012,1412.181,1423.824,1244.669,1026.777,1190.649,1025.097,1491.067,1847.172,1378.339,1294.658,1406.546,1459.221,1376.076,1232.245,1976.677,1154.111
177,706.511,1646.422,1311.367,1386.289,1328.679,1503.413,1484.099,1413.010,1434.188,1252.791,1029.601,1198.218,1027.500,1492.066,1857.271,1381.177,1295.851,1410.568,1460.243,1379.274,1233.885,1971.964,1156.605
178,704.485,1640.926,1307.495,1386.115,1319.639,1499.409,1480.075,1407.455,1423.837,1248.047,1025.721,1191.549,1022.188,1488.338,1853.390,1377.022,1293.639,1409.932,1457.161,1374.606,1233.042,1964.433,1153.458
179,703.877,1640.086,1302.802,1381.045,1317.881,1491.513,1473.471,1408.003,1419.121,1246.356,1024.755,1193.430,1021.390,1489.891,1847.067,1375.491,1285.422,1411.523,1456.350,1369.895,1232.929,1972.934,1151.650
180,705.640,1640.585,1305.258,1386.979,1321.018,1497.628,1478.173,1410.756,1425.580,1245.941,1026.563,1192.436,1024.784,1485.985,1846.989,1381.895,1293.151,1409.988,1455.206,1369.486,1239.908,1974.332,1152.883
181,704.706,1636.242,1308.203,1385.137,1322.189,1502.655,1482.320,1409.793,1421.901,1246.017,1023.843,1197.268,1022.834,1491.947,1844.721,1378.317,1292.982,1407.419,1455.148,1375.839,1238.895,1976.055,1156.197
182,703.875,1644.917,1304.991,1388.660,1323.025,1502.180,1476.175,1414.569,1423.244,1250.792,1028.540,1195.661,1021.146,1490.586,1863.414,1379.727,1292.378,1416.309,1452.963,1380.550,1236.731,1973.815,1162.932
183,703.996,1655.187,1310.859,1387.037,1323.596,1499.380,1480.128,1409.875,1430.985,1249.553,1030.842,1199.778,1022.348,1493.389,1857.664,1382.592,1296.960,1413.721,1463.202,1374.646,1239.148,1978.373,1157.293
184,702.037,1648.728,1311.162,1385.577,1316.604,1493.721,1477.556,1411.115,1425.764,1250.939,1027.657,1200.051,1021.288,1496.204,1853.485,1379.062,1294.463,1412.733,1466.150,1378.394,1241.468,1984.818,1161.452
185,704.305,1639.698,1305.879,1384.923,1316.902,1500.516,1476.340,1408.710,1424.894,1248.741,1028.625,1194.276,1023.265,1486.289,1857.740,1376.211,1294.137,1411.528,1459.426,1372.433,1235.548,1980.548,1159.005
186,706.537,1640.287,1309.545,1386.281,1320.949,1497.687,1476.738,1409.703,1426.273,1249.306,1027.240,1199.530,1022.779,1493.943,1856.692,1378.333,1293.389,1409.632,1459.991,1373.329,1241.998,1977.971,1159.253
187,706.662,1638.021,1306.951,1391.687,1319.486,1496.846,1479.616,1407.733,1424.429,1248.556,1028.661,1193.516,1022.134,1486.423,1848.574,1378.746,1291.983,1416.323,1455.757,1373.253,1237.589,1976.941,1155.759
188,700.419,1643.092,1305.419,1389.582,1316.871,1492.361,1468.956,1404.568,1423.018,1251.442,1025.179,1191.658,1022.831,1489.348,1844.531,1375.525,1289.223,1410.633,1458.922,1372.421,1240.276,1976.198,1151.904
189,704.353,1646.792,1308.417,1390.375,1316.468,1494.720,1472.489,1411.999,1425.016,1248.171,1030.743,1194.077,1021.312,1490.842,1854.550,1375.962,1295.750,1412.424,1457.277,1371.743,1236.164,1980.029,1150.970
190,702.794,1643.315,1309.482,1391.259,1321.036,1497.797,1473.922,1410.386,1424.034,1247.715,1028.731,1198.171,1023.168,1490.472,1855.990,1380.047,1294.889,1414.905,1457.384,1374.896,1237.420,1979.800,1158.604
191,702.174,1644.054,1305.251,1395.558,1316.203,1502.155,1472.213,1410.694,1426.902,1247.832,1027.953,1194.389,1023.023,1491.485,1856.719,1377.309,1296.129,1413.136,1454.098,1372.164,1236.838,1981.659,1160.651
192,709.089,1644.914,1309.784,1401.301,1319.954,1497.482,1475.897,1414.547,1429.889,1250.614,1030.464,1201.707,1026.619,1499.780,1862.228,1380.130,1297.695,1420.394,1464.003,1375.005,1241.651,1988.696,1158.439
193,701.797,1652.983,1309.312,1404.490,1318.826,1504.049,1477.889,1409.225,1429.737,1250.320,1033.565,1198.305,1024.983,1500.370,1859.495,1382.993,1294.641,1413.997,1462.141,1375.039,1240.248,1981.050,1158.528
194,702.366,1645.268,1309.100,1405.796,1317.390,1497.991,1474.071,1404.632,1425.197,1250.377,1034.902,1195.201,1021.315,1500.953,1858.158,1382.389,1295.781,1415.499,1464.541,1375.119,1239.137,1983.498,1162.498
195,707.097,1646.156,1311.691,1410.575,1320.741,1499.632,1476.454,1412.587,1431.616,1254.140,1032.550,1202.371,1028.504,1498.704,1856.045,1379.111,1298.155,1420.646,1465.304,1375.452,1242.041,1982.990,1158.172
196,704.117,1644.717,1308.793,1409.106,1315.769,1498.960,1469.834,1402.381,1423.211,1245.978,1027.526,1194.500,1025.052,1499.429,1855.627,1385.093,1293.314,1409.060,1458.732,1369.837,1241.060,1984.274,1158.289
197,707.611,1646.441,1307.415,1411.824,1317.767,1491.210,1471.258,1407.467,1429.436,1248.293,1034.115,1195.629,1025.886,1500.588,1856.079,1382.795,1295.178,1423.077,1468.196,1372.034,1240.588,1981.587,1158.743
198,706.979,1655.494,1307.236,1418.182,1316.350,1505.662,1475.002,1412.592,1430.555,1252.193,1036.026,1194.907,1024.277,1506.268,1863.476,1387.187,1297.291,1426.922,1469.875,1373.119,1241.663,1986.010,1165.185
199,706.770,1646.753,1309.198,1412.189,1315.977,1494.995,1471.814,1404.070,1424.604,1250.207,1032.839,1197.391,1025.833,1502.021,1863.561,1381.839,1300.504,1424.555,1468.087,1375.484,1237.834,1981.445,1158.255
200,704.899,1654.815,1310.345,1419.514,1321.284,1502.131,1472.906,1408.433,1428.810,1252.138,1036.367,1200.490,1031.156,1511.087,1867.423,1387.059,1301.305,1429.158,1468.037,1375.649,1243.777,1989.974,1167.182
201,708.994,1644.283,1314.520,1421.919,1318.439,1499.396,1466.241,1404.795,1428.781,1255.062,1035.662,1196.896,1031.379,1502.293,1853.627,1382.957,1302.348,1424.556,1466.144,1375.435,1244.714,1985.598,1160.532
202,712.907,1651.890,1317.111,1425.005,1318.500,1504.383,1476.438,1405.480,1423.849,1256.891,1035.499,1201.067,1029.926,1510.186,1859.388,1387.261,1307.351,1431.152,1471.161,1378.302,1248.269,1984.015,1164.481
203,707.268,1651.580,1308.647,1420.921,1314.766,1494.527,1467.195,1406.218,1426.747,1251.647,1031.981,1201.233,1026.982,1503.346,1863.794,1383.647,1299.317,1425.502,1466.621,1373.476,1238.742,1986.909,1157.220
204,711.092,1654.583,1311.902,1427.164,1315.550,1495.703,1475.722,1402.454,1424.474,1253.710,1032.024,1199.522,1027.653,1505.307,1859.012,1388.917,1301.404,1427.922,1463.145,1372.411,1247.495,1980.460,1162.205
205,705.615,1649.349,1312.432,1432.623,1315.583,1496.838,1477.596,1405.942,1421.497,1254.855,1033.405,1198.872,1029.187,1509.781,1867.159,1384.164,1300.235,1436.631,1468.670,1375.897,1243.250,1985.972,1160.677
206,708.123,1648.332,1313.787,1433.021,1317.159,1498.517,1477.966,1405.499,1423.516,1252.279,1031.941,1198.963,1029.135,1512.081,1869.550,1385.480,1298.987,1429.737,1470.420,1374.423,1243.064,1979.038,1161.493
207,714.342,1655.949,1318.473,1436.936,1320.172,1505.463,1480.212,1409.285,1428.709,1257.109,1032.232,1204.701,1032.433,1516.903,1877.102,1389.461,1308.178,1441.458,1469.973,1385.287,1246.388,1987.907,1163.210
208,712.730,1652.728,1314.987,1442.193,1319.185,1502.736,1473.992,1411.927,1422.790,1256.181,1032.614,1206.867,1032.653,1519.913,1881.564,1391.523,1302.035,1438.535,1472.985,1380.144,1245.149,1987.461,1168.225
209,709.298,1653.714,1321.782,1442.760,1315.365,1500.634,1479.037,1410.309,1428.388,1254.204,1032.556,1210.369,1035.257,1513.928,1872.964,1389.445,1306.478,1431.940,1468.977,1382.762,1247.804,1986.183,1169.013
210,713.525,1650.744,1318.509,1443.260,1318.190,1498.552,1478.750,1411.152,1423.029,1253.923,1033.303,1207.522,1032.152,1519.114,1880.707,1390.387,1305.957,1435.737,1478.811,1380.681,1248.262,1989.440,1168.525
211,709.596,1659.023,1318.032,1448.311,1318.328,1507.031,1476.003,1406.555,1431.168,1253.239,1033.024,1209.732,1035.789,1517.522,1879.797,1386.259,1308.612,1437.414,1474.294,1376.257,1251.688,1989.538,1166.287
212,718.352,1653.581,1316.387,1446.312,1319.952,1504.036,1473.381,1413.959,1426.892,1254.742,1031.388,1212.416,1033.005,1516.610,1879.010,1390.904,1310.205,1432.398,1468.509,1380.149,1251.250,1984.286,1168.878
213,710.403,1654.386,1315.095,1444.233,1317.035,1502.089,1469.110,1411.285,1424.889,1254.314,1028.483,1205.281,1032.291,1515.999,1866.149,1386.332,1308.943,1432.173,1467.018,1375.674,1245.009,1982.069,1163.291
214,715.374,1656.026,1321.395,1449.148,1319.467,1502.316,1477.810,1415.394,1432.891,1255.493,1035.576,1210.053,1038.595,1518.354,1870.651,1391.208,1311.966,1434.956,1466.327,1384.819,1252.307,1992.685,1167.280
