Cell 2,Cell 4,Cell 9,Cell 15,Cell 20,Cell 28,Cell 31,Cell 39,Cell 40,Cell 41,Cell 58,Cell 59
9.870922,33.054245,22.168243,-1.5450401,-1.4980965,-195.22885,53.9431,157.40646,36.777763,-9.083195,30.829971,36.925312
9.735688,33.048477,22.168243,-1.5450563,-1.4980965,-195.22885,52.082897,139.8642,36.77479,-9.083195,30.829971,36.92526
9.607504,33.043106,22.168243,-1.5450715,-1.4980965,-195.22885,50.363342,123.348755,36.771996,-9.083195,30.829971,36.925205
9.486,33.0381,22.168243,-1.5450855,-1.4980965,-195.22885,48.773796,114.963165,36.76936,-9.083195,30.829971,36.925156
9.37083,33.03344,22.168242,-1.5450985,-1.4980965,-195.22885,47.30444,99.90526,36.76688,-9.083195,30.829971,36.92511
9.261662,33.029095,22.168242,-1.5451107,-1.4980965,-195.22885,45.946175,85.728745,36.76454,-9.083195,30.829971,36.925064
9.158183,33.025043,22.168242,-1.5451219,-1.4980965,-195.22885,44.690613,72.382034,36.76234,-9.083195,30.829971,36.92502
9.060099,33.021275,22.168242,-1.5451323,-1.4980965,-195.22885,43.529976,59.81656,36.76027,-9.083195,30.829971,36.924976
8.967127,33.017757,22.168242,-1.545142,-1.4980965,-195.22885,42.4571,156.13016,36.75832,-9.083195,30.829971,36.92494
8.879,33.014484,22.168242,-1.545151,-1.4980965,-195.22885,41.46534,138.6626,36.75648,-9.083195,30.829971,36.9249
8.795467,33.011436,22.168242,-1.5451593,-1.4980965,-195.22885,40.548565,122.21747,36.75475,-9.083195,30.829971,36.924862
8.716288,33.00859,22.168242,-1.5451671,-1.4980965,-195.22885,39.701107,106.73494,36.75312,-9.083195,30.829971,36.924828
8.641235,33.005943,22.168242,-1.5451742,-1.4980965,-195.22885,38.917725,184.11078,36.751587,-9.083195,30.829971,36.924793
8.570095,33.00348,22.16824,-1.5451809,-1.4980965,-195.22885,38.193573,165.0054,36.75014,-9.083195,30.829971,36.92476
8.502663,33.00118,22.16824,-1.5451871,-1.4980965,-195.22885,37.524174,147.01834,36.74878,-9.083195,30.829971,36.92473
8.438745,32.999035,22.16824,-1.545193,-1.4980965,-195.22885,36.905388,130.08414,36.747498,-9.083195,30.829971,36.924698
8.378158,32.99704,22.16824,-1.5451982,-1.4980965,-195.22885,36.333385,114.14114,36.74629,-9.083195,30.829971,36.92467
8.320729,32.995182,22.16824,-1.5452032,-1.4980965,-195.22885,35.804634,99.13135,36.74515,-9.083195,30.829971,36.924644
8.2662945,32.99345,22.16824,-1.5452079,-1.4980965,-195.22885,35.31586,85.00014,36.744083,-9.083195,30.829971,36.924618
8.214696,32.991837,22.16824,-1.545212,-1.4980965,-195.22885,34.86404,71.696075,36.743073,-9.083195,30.829971,36.92459
8.165788,32.990334,22.16824,-1.5452161,-1.4980965,-195.22885,70.65376,59.170746,36.742123,-9.083195,30.829971,36.92457
8.119428,32.98893,22.16824,-1.5452198,-1.4980965,-195.22885,67.530075,47.37857,36.74123,-9.083195,30.829971,36.924545
8.075484,32.987625,22.16824,-1.5452231,-1.4980965,-195.22885,64.64258,36.276627,36.740387,-9.083195,30.829971,36.924522
8.033832,32.98641,22.16824,-1.5452263,-1.4980965,-195.22885,61.973396,25.824524,36.739594,-9.083195,30.829971,36.9245
7.99435,32.985275,22.16824,-1.5452293,-1.4980965,-195.22885,59.506027,15.984222,36.73885,-9.083195,30.829971,36.92448
39.869144,32.984222,22.16824,-1.545232,-1.4980965,-195.22885,57.22522,6.7199097,36.738144,-9.083195,30.829971,36.92446
38.170364,32.98324,22.16824,-1.5452346,-1.4980965,-195.22885,55.116856,-2.0021362,36.737484,-9.083195,30.829971,36.924442
36.560123,32.982323,22.16824,-1.545237,-1.4980965,-195.22885,53.167904,-10.213638,36.73686,-9.083195,30.829971,36.924423
35.033813,32.98147,22.16824,-1.5452391,-1.4980965,-195.22885,51.36631,-17.944496,36.73627,-9.083195,30.829971,36.924408
51.743114,32.98067,22.16824,-1.5452411,-1.4980965,-195.22885,49.700935,75.05844,36.735718,-9.083195,30.829971,36.92439
49.425446,32.97993,22.16824,-1.545243,-1.4980965,-195.22885,48.161476,62.336304,36.7352,60.167698,30.829971,36.924374
47.228577,32.97924,22.16824,-1.5452448,-1.4980965,-195.22885,46.73841,164.74438,36.734707,56.10422,30.829971,36.92436
45.146214,32.978596,22.16824,-1.5452464,-1.4980965,-195.22885,45.422947,146.77261,36.734245,52.27918,30.829971,36.924343
43.172386,32.977997,22.16824,-1.5452479,-1.4980965,-195.22885,44.206944,129.85278,36.73381,48.67858,30.829971,36.92433
41.301437,32.97744,22.168238,-1.5452493,-1.4980965,-195.22885,43.08288,113.92334,36.7334,45.289257,30.829971,36.924316
39.528004,32.976917,22.168238,-1.5452507,-1.4980965,-195.22885,42.043804,98.9263,36.733013,42.098812,30.829971,36.924305
37.847004,32.976433,22.168238,-1.5452518,-1.4980965,-195.22885,41.083294,84.80708,36.73265,79.2863,30.829971,36.924294
36.25362,32.975983,22.168238,-1.5452529,-1.4980965,-195.22885,40.195404,71.51431,36.732307,89.71826,30.829971,36.924282
34.743286,32.97556,22.168238,-1.545254,-1.4980965,-195.22885,39.37465,58.99962,36.731987,83.92084,30.829971,36.92427
33.311672,32.975166,22.168238,-1.545255,-1.4980965,-195.22885,38.61595,47.217453,36.73168,78.46358,30.829971,36.92426
120.118225,32.974804,22.168238,-1.5452558,-1.4980965,-195.22885,37.914616,43.08162,36.731396,73.32654,30.829971,36.924248
114.236755,32.97446,22.168238,-1.5452566,-1.4980965,-195.22885,37.266308,32.2312,36.73113,68.49094,30.829971,36.92424
566.05176,32.974144,22.168238,-1.5452574,-1.4980965,-195.22885,36.66702,22.0159,36.730873,63.939068,30.829971,36.92423
1462.8644,32.97385,22.168238,-1.5452582,-1.4980965,-195.22885,36.11304,12.398529,36.730637,59.654293,30.829971,36.92422
2385.0515,32.973576,22.168238,-1.5452589,-1.4980965,-195.22885,35.60095,134.02814,36.73041,55.620945,45.800858,36.92421
2307.5835,32.973316,22.168238,-1.5452595,-1.4980965,-195.22885,35.127575,140.04718,36.730198,51.82426,44.799034,36.924202
2591.701,32.97308,22.168238,-1.5452601,-1.4980965,-195.22885,34.68999,134.75464,36.73,48.250355,43.864246,36.924194
2456.9973,32.972855,22.168238,-1.5452605,-1.4980965,-195.22885,34.285496,118.53827,36.729813,44.886158,42.992016,36.924187
2823.1294,32.97265,22.168238,-1.545261,-1.4980965,-195.22885,33.911583,103.2711,36.729633,41.719364,42.178154,36.92418
2694.458,32.972454,22.168238,-1.5452615,-1.4980965,-195.22885,33.56594,88.89757,36.72947,38.73839,41.41875,36.92417
2761.6548,32.972275,22.168238,-1.545262,-1.4980965,-195.22885,33.24643,75.36537,36.729313,35.932335,40.710167,36.924164
2652.9614,32.972107,22.168238,-1.5452623,-1.4980965,-195.22885,32.95108,62.62526,36.729164,33.29093,40.049004,36.92416
2777.3203,32.97195,22.168238,-1.5452627,-1.4980965,-195.22885,32.678062,50.630875,36.729023,30.80452,39.43208,36.924152
2751.6775,32.971806,22.168238,-1.545263,-1.4980965,-195.22885,32.425682,213.13855,36.728893,28.464005,38.85644,36.924145
2608.6357,32.97167,22.168238,-1.5452634,-1.4980965,-193.26604,32.19239,192.33408,36.72877,26.260826,38.31932,36.92414
2473.0493,32.971542,22.168238,-1.5452636,-1.4980965,-193.35526,31.976732,172.74738,36.728653,24.186924,37.818146,36.924137
2355.2349,32.971424,22.168238,-1.5452639,-1.4980965,-193.44041,31.777382,154.30716,36.728546,22.234713,37.35051,36.92413
2232.8562,32.971317,22.168238,-1.5452641,-1.4980965,-193.52171,31.593105,136.94632,36.728443,20.397053,36.914165,36.924126
2313.115,32.971214,22.168238,-1.5452644,-1.4980965,-193.5993,98.02237,120.601654,36.728344,18.667223,36.507023,36.92412
2341.1133,32.97112,22.168238,-1.5452646,-1.4980965,-193.67337,92.82938,143.58649,36.728252,17.038895,36.127125,36.924114
2450.9124,32.971027,22.168238,-1.5452648,-1.4980965,-193.74406,88.02902,126.85315,36.72817,15.506113,35.772648,36.92411
2620.61,32.970947,22.168238,-1.5452651,-1.4980965,-193.81155,83.59161,111.09927,36.728085,14.063271,35.44189,36.924107
2506.5923,32.97087,22.168238,-1.5452652,-1.4980965,-193.87598,79.489716,96.26753,36.72801,20.289028,35.13327,36.924103
2376.3247,32.9708,22.168238,-1.5452653,-1.4980965,-193.93747,75.69795,82.30394,36.72794,18.565536,34.8453,36.9241
2265.8333,32.97073,22.168238,-1.5452656,-1.4980965,-193.99617,72.19289,69.1577,36.72787,16.943174,34.576603,36.924095
2148.1143,32.97067,22.168238,-1.5452657,-1.4980965,-194.0522,68.952835,146.20926,36.727806,15.41601,34.325882,36.92409
2519.204,32.97061,22.168238,-1.5452658,-1.4980965,-194.10568,65.95776,129.32242,36.727745,13.978455,34.09194,36.924088
2388.279,32.97056,22.168238,-1.5452659,-1.4980965,-194.15674,63.189144,113.42401,36.72769,12.625252,33.873657,36.924084
2264.178,32.970505,22.168238,-1.545266,-1.4980965,-194.20546,60.629856,98.45619,36.72764,17.768265,33.66998,36.92408
2146.5452,32.97046,22.168238,-1.5452662,-1.4980965,-194.25198,58.264072,84.3645,36.727585,16.192686,33.47993,36.92408
2072.8394,32.970417,22.168238,-1.5452663,-1.4980965,-194.29639,56.077164,71.09764,36.72754,14.7095585,33.3026,36.924076
1972.8805,32.970375,22.168238,-1.5452663,-1.4980965,-194.33876,54.055603,58.607346,36.727493,77.689575,33.137135,36.924072
2037.6842,32.970337,22.168238,-1.5452664,-1.4980965,-194.37923,52.186893,46.848145,36.72745,72.597946,32.982742,36.92407
1931.8566,32.970303,22.168238,-1.5452665,-1.4980965,-194.41785,50.459473,35.777252,36.727413,67.8051,32.838684,36.92407
1908.9067,32.97027,22.168238,-1.5452665,-1.4980965,-194.4547,48.862663,25.354385,36.727375,63.293476,32.704266,36.924065
1809.7913,32.970238,22.168238,-1.5452666,-1.4980965,-123.78159,47.386585,15.541595,36.72734,59.04659,32.57884,36.92406
1715.8418,32.970207,22.168238,-1.5452666,-1.4980965,-127.02909,46.02211,6.303192,36.72731,55.048893,32.461807,36.92406
1626.7891,32.97018,22.168238,-1.5452667,-1.4980965,-130.12898,44.760803,-2.394455,36.727276,51.285774,32.352608,36.924057
1702.561,32.970158,22.168238,-1.5452667,-1.4980965,-133.08797,43.594864,-10.582993,36.72725,47.743465,32.250717,36.924057
1614.2006,32.970135,22.168238,-1.5452669,-1.4980965,-135.91246,42.51708,84.52051,36.727222,44.40901,32.155643,36.924053
1530.4456,32.97011,22.168238,-1.5452669,-1.4980965,-85.99315,41.520782,71.24452,36.727196,41.270218,32.066933,36.924053
1451.0559,32.970093,22.168238,-1.5452669,-1.4980965,-90.958244,40.599815,58.74562,36.72717,38.3156,31.984156,36.92405
1375.8042,32.970074,22.168238,-1.545267,-1.4980965,-95.69766,39.748486,46.978333,36.727146,140.88327,31.90692,36.92405
1304.4747,32.970055,22.168238,-1.545267,-1.4980965,-100.22166,38.96152,35.899826,36.727127,132.0836,31.834852,36.924046
1236.863,32.97004,22.168238,-1.545267,-1.4980965,-89.50999,38.23406,25.469788,36.727104,123.80028,31.767607,36.924046
1172.7754,32.970024,22.168238,29.772184,-1.4980965,-94.31523,37.561596,15.650253,36.727085,116.00299,31.704863,36.92404
1112.0281,32.97001,22.168238,27.528833,-1.4980965,-98.90207,36.93998,6.405487,36.72707,108.66322,31.646317,36.92404
1054.4469,32.969997,22.168238,25.446178,-1.4980965,-103.28042,36.365364,-2.2981415,36.72705,101.75415,31.591688,36.92404
999.8669,32.969986,22.168238,23.51271,-1.4980965,-107.459755,35.834194,-10.492325,36.727036,95.25047,31.540714,36.924038
948.1317,32.969975,22.168238,21.717741,-1.4980965,-111.44913,35.343185,7.2036285,36.72702,89.12843,31.493153,36.924038
899.0931,32.969963,22.168238,20.051352,-1.4980965,-115.25717,34.8893,-1.5467224,36.727005,83.3656,31.448774,36.924038
852.6104,32.96995,22.168238,18.50433,-1.4980965,-118.89213,34.469734,-9.784882,36.726994,77.94093,31.407364,36.924034
808.5505,32.969944,22.168238,17.068125,-1.4980965,-122.36187,34.08189,-17.54084,36.72698,72.834564,31.368727,36.924034
766.787,32.969936,22.168238,15.734798,-1.4980965,-125.6739,33.723373,-24.842812,36.726967,68.02782,31.332674,36.924034
727.20026,32.96993,22.168238,14.496983,-1.4980965,20.28366,33.39196,61.37857,36.726955,63.50313,31.299034,36.92403
689.6769,32.96992,22.168238,13.347835,-1.4980965,10.487961,33.085606,49.45717,36.726948,59.24394,31.267645,36.92403
654.10925,32.969913,22.168238,12.281003,-1.4980965,1.137497,32.802414,57.358505,36.726936,55.23467,31.238358,36.92403
620.39545,32.969906,22.168238,11.290591,37.49588,-7.787964,32.540634,45.67241,36.72693,51.46065,31.21103,36.92403
588.43884,32.969902,22.168238,10.371125,34.346184,-16.307724,32.29865,34.670334,36.726917,47.908085,31.185528,36.924026
558.1479,32.969894,22.168238,9.517523,31.450901,-24.440231,32.07496,24.312256,36.72691,44.563972,31.161736,36.924026
529.4357,32.96989,22.168238,8.725066,28.78948,87.585175,31.868183,14.560471,36.726902,41.416084,31.139534,36.924026
502.22012,32.969883,22.168238,7.9893746,26.343033,74.73041,31.67704,5.3795013,36.726894,38.452908,31.118818,36.924026
476.423,32.96988,22.168238,7.3063836,24.094194,62.45993,31.500349,-3.2640839,36.726887,35.6636,31.09949,36.924026
451.97046,32.969875,22.168238,6.672317,22.027004,103.4953,31.337017,-3.471405,36.726883,77.572495,31.081453,36.924023
428.79242,32.96987,22.168238,6.0836697,20.12679,89.91736,31.186035,-11.596909,36.726875,72.48775,31.064625,36.924023
406.82245,32.969868,22.168238,5.537189,18.380062,76.95657,31.046469,-19.246796,36.726868,67.701355,31.048922,36.924023
385.99756,32.969864,22.168238,5.0298543,16.774426,64.5849,30.917456,-26.448914,36.726864,63.195827,31.034271,36.924023
366.2581,32.96986,22.168238,4.5588613,15.298481,52.775574,30.798195,-33.22946,36.72686,58.95467,31.0206,36.924023
347.5475,32.96986,22.168238,4.1216063,13.941755,72.64743,68.02721,-21.78183,36.726852,54.962368,31.007843,36.924023
329.8121,32.969856,22.168238,3.7156734,12.694617,60.471634,65.10211,-28.835564,36.72685,51.204327,30.99594,36.92402
313.0011,32.969852,22.168238,3.3388186,11.548216,48.84926,62.398186,-35.47641,36.726845,47.666798,30.984833,36.92402
297.0663,32.969852,22.168238,2.9889588,10.494413,37.755157,59.8987,-41.728546,36.72684,44.336845,30.97447,36.92402
281.96207,32.96985,22.168238,2.6641603,9.525731,27.165314,57.5882,-47.614723,36.726837,41.202286,30.9648,36.92402
267.64508,32.969845,22.168238,2.362628,8.635293,17.056808,55.452393,-53.156364,36.726833,38.251656,30.955778,36.92402
254.07431,32.969845,22.168238,2.0826955,7.816779,97.55948,53.478073,-58.373627,36.72683,35.47416,30.94736,36.92402
241.21088,32.96984,22.168238,1.8228148,7.0643797,84.25134,51.653027,32.53914,36.726826,32.85964,30.939505,36.92402
229.0179,32.96984,22.168238,1.5815502,6.3727546,71.548096,49.965973,22.305801,36.726826,30.398533,30.932175,36.92402
217.46043,32.96984,22.168238,1.3575681,5.7369947,59.422256,48.406475,12.671463,36.72682,28.08184,30.925335,36.924015
206.50536,32.969837,22.168238,1.1496304,5.152588,90.63916,46.96489,146.7472,36.726818,25.901085,30.918953,36.924015
196.12128,32.969837,22.168238,0.9565879,4.615386,77.64557,132.64827,129.82886,36.726818,23.84829,30.912998,36.924015
186.27843,32.969837,22.168238,0.77737343,4.121576,65.242584,124.83725,113.90082,36.726814,21.915949,30.907442,36.924015
176.9486,32.969833,22.168238,0.6109966,3.6676526,53.40335,117.616806,98.90509,36.72681,20.096992,30.902258,36.924015
168.10504,32.969833,22.168238,0.45653784,3.2503948,88.91843,110.94231,84.787125,36.72681,18.38477,30.89742,36.924015
159.72243,32.969833,22.168238,0.31314325,2.8668404,76.00305,104.772446,71.49553,36.726807,16.773014,30.892908,36.924015
151.77673,32.96983,22.168238,0.18002045,2.514267,63.674744,99.06909,58.981934,36.726807,15.255833,30.888697,36.924015
144.24518,32.96983,22.168238,0.05643356,2.1901724,51.906784,93.79695,47.200806,36.726803,13.827677,30.884766,36.924015
137.10619,32.96983,22.168238,-0.058300495,1.8922565,40.673706,88.92345,36.10927,36.726803,12.483322,30.8811,36.924015
130.33928,32.96983,22.168238,-0.16481578,1.6184044,29.951218,84.41841,25.666962,36.726803,11.21785,30.877678,36.924015
123.92507,32.96983,22.168238,-0.2637012,1.3666723,19.716095,80.254,15.835876,36.7268,10.026632,30.874485,36.924015
117.845184,32.969826,22.168238,-0.3555032,1.1352737,9.946182,76.40446,40.28087,36.7268,8.9053135,30.871508,36.92401
112.08219,32.969826,22.168238,-0.44072914,0.92256594,0.62034607,72.84598,197.19678,36.726795,7.8497906,30.868727,36.92401
106.61957,32.969826,22.168238,-0.51985013,0.7270396,59.445953,69.55654,177.32544,36.726795,6.856203,30.866135,36.92401
101.441666,32.969826,22.168238,-0.59330344,0.54730654,47.87021,66.51582,233.61243,36.726795,5.9209175,30.863714,36.92401
96.533646,32.969826,22.168238,-0.66149515,0.38209128,125.56174,63.705006,211.60956,36.726795,5.040512,30.861456,36.92401
91.88143,32.969826,22.168238,-0.7248021,0.23022115,119.78381,61.106712,190.89459,36.72679,4.2117662,30.859348,36.92401
87.4717,32.969826,22.168238,-0.78357416,0.09061813,164.1979,58.704876,171.39215,36.72679,3.4316492,30.857384,36.92401
83.29181,32.969822,22.168238,-0.83813626,-0.03770864,219.7424,56.48464,183.19073,36.72679,2.6973076,30.855549,36.92401
79.32978,32.969822,22.168238,-0.8887899,-0.15566993,200.88068,54.43227,164.13922,36.72679,2.0060558,30.853838,36.92401
75.57426,32.969822,22.168238,-0.9358151,-0.26410306,182.87628,52.53508,146.20285,36.726788,1.3553648,30.85224,36.92401
72.01448,32.969822,22.168238,-0.97947174,-0.36377752,165.69025,50.781334,129.31638,36.726788,0.7428551,30.85075,36.92401
68.64024,32.969822,22.168238,-1.0200012,-0.45540094,149.28537,49.160187,113.41832,36.726788,0.16628551,30.84936,36.92401
65.44187,32.969822,22.168238,-1.0576274,-0.53962356,273.57672,47.661613,98.450836,36.726788,-0.3764515,30.848063,36.92401
62.410206,32.969822,22.168238,36.438927,-0.6170432,252.26807,46.276344,84.35945,36.726788,-0.88734245,30.846851,36.92401
59.536556,32.969822,22.168238,33.718018,-0.68820935,231.92795,44.99582,71.092896,36.726788,76.56087,30.845722,36.92401
56.812683,32.969822,22.168238,31.192019,-0.7536271,212.51236,43.812107,58.602875,36.726784,71.53548,30.844667,36.92401
54.23078,32.969822,22.168238,28.84696,65.17087,193.97928,42.717896,488.96637,36.726784,66.80496,30.843685,36.92401
51.78345,32.969822,22.168238,26.669886,59.785755,176.28857,41.706417,452.01672,36.726784,62.35203,30.842766,36.92401
49.46368,32.969822,22.168238,24.64876,54.835617,159.40198,40.771416,417.22986,36.726784,58.16038,30.841911,36.92401
47.26482,32.969822,22.168238,22.772413,50.28532,177.9477,39.90711,384.4792,36.726784,54.214687,30.841112,36.92401
45.180565,32.969822,22.168238,21.030474,46.10257,160.98569,39.10815,353.64554,36.726784,50.50052,30.840366,36.92401
43.204945,32.969822,22.168238,19.413315,42.257675,144.79465,38.369602,324.6167,36.726784,47.004288,30.83967,36.92401
41.3323,32.969822,22.168238,17.911997,38.72335,129.33954,37.686893,297.28702,36.726784,43.713207,30.839022,36.92401
39.557255,32.96982,22.168238,16.518223,35.474506,114.586914,37.055805,271.55704,36.72678,40.615242,30.838415,36.92401
37.87473,32.96982,22.168238,15.224287,32.488083,100.50482,36.47243,247.33313,36.72678,37.699055,30.83785,36.92401
36.2799,32.96982,22.168238,14.02304,29.742886,213.92606,35.933167,224.52713,36.72678,34.953983,30.837324,36.92401
34.768196,32.96982,22.168238,12.907841,27.219429,195.3287,35.434673,203.05606,36.72678,38.074997,30.836832,36.924007
33.33528,32.96982,22.168238,11.872527,24.899801,230.965,34.97387,182.84177,36.72678,35.307865,30.836372,36.924007
31.977055,32.96982,22.168238,10.911375,22.767538,211.59317,34.54791,163.81067,36.72678,70.502045,30.835943,36.924007
30.689621,32.96982,22.168238,10.0190735,20.807507,193.10187,34.154156,145.89355,36.72678,65.83217,30.835545,36.924007
29.469288,32.96982,22.168238,9.190689,19.005795,175.45105,33.790173,129.02518,36.72678,61.436314,30.83517,36.924007
28.312561,32.96982,22.168238,8.421644,17.349615,300.33664,33.45371,113.144165,36.72678,57.298397,30.834824,36.924007
27.216125,32.96982,22.168238,7.707688,15.827211,310.59308,33.14269,98.19273,36.72678,53.403282,30.8345,469.9926
