Cell 0,Cell 10,Cell 11,Cell 32,Cell 37,Cell 41,Cell 44,Cell 54
81.67073,56.32161,68.24983,67.2381,80.94932,-76.21157,37.127544,54.06408
81.67059,56.32161,68.24983,67.2381,80.931145,44.640934,37.127285,54.06408
81.670456,56.32161,68.24983,67.2381,80.914246,35.38918,37.12704,54.06408
81.670334,56.32161,68.24983,67.23809,80.89853,26.75147,37.12681,54.06408
81.67021,56.32161,68.24983,67.23809,80.88391,18.68704,37.126587,54.06408
81.6701,56.32161,68.24983,67.23808,80.870316,11.157844,37.12638,54.06408
81.66999,56.32161,68.24983,67.23808,80.85767,4.128349,37.126186,54.06408
81.66989,56.32161,68.24983,67.23808,80.84591,-2.4346006,37.126003,54.06408
81.66979,56.32161,68.24983,67.23808,80.83498,-8.561965,37.125828,54.06408
81.6697,56.32161,68.24983,67.238075,80.8248,-14.2826605,37.125664,54.06408
81.66962,56.32161,68.24983,67.238075,80.81534,-19.623678,37.12551,54.06408
81.66953,56.32161,68.24983,67.238075,80.80654,-24.61022,37.125362,54.06408
81.66946,56.32161,68.24983,67.23807,80.79836,-29.265806,37.125225,54.06408
81.66938,56.32161,68.24983,67.23807,80.79075,-33.6124,37.125095,54.06408
81.66931,56.32161,68.24983,67.23807,80.78367,-37.670513,37.124973,54.06408
81.66924,56.32161,68.24983,67.23807,80.77709,-41.459293,37.124855,54.06408
81.66918,56.32161,68.24983,67.23807,80.770966,-44.996613,37.124744,54.06408
81.66912,56.32161,68.24983,67.23806,80.765274,-48.299164,37.12464,54.06408
81.66907,56.32161,68.24983,67.23806,80.75998,-51.382526,37.124546,54.06408
81.669014,56.32161,68.24983,67.23806,80.75505,-24.863203,37.124454,54.06408
81.66896,56.32161,68.24983,67.23806,80.75047,70.77803,37.124367,54.06408
81.668915,56.32161,68.24983,67.23806,80.746216,59.791584,37.124283,54.06408
81.66887,56.32161,68.24983,67.23806,80.74225,49.53429,37.124207,54.06408
81.66882,56.32161,68.24983,67.23806,80.73856,39.957767,37.124134,54.06408
81.66878,56.32161,68.24983,67.23805,80.73514,31.016844,37.124065,54.06408
81.66874,56.32161,68.24983,67.23805,80.73195,22.669317,37.124,54.06408
81.6687,56.32161,68.24983,67.23805,80.72899,14.875815,37.123936,54.06408
81.66867,56.32161,68.24983,67.23805,80.72623,7.599563,37.12388,54.06408
81.66864,56.32161,68.24983,67.23805,80.72366,0.8062362,37.123825,54.06408
81.6686,56.32161,68.24983,67.23805,80.72128,-5.536224,37.12377,54.06408
81.66857,56.32161,68.24983,67.23805,80.71906,-11.45774,37.123722,54.06408
81.66855,56.32161,68.24983,67.23805,80.717,-16.98625,37.123676,54.06408
81.66852,56.32161,68.24983,67.23805,80.71508,-22.147833,37.123634,54.06408
81.668495,56.32161,68.24983,67.23805,80.7133,-26.96684,37.123592,54.06408
81.66847,56.32161,68.24983,67.238045,80.71164,-31.466017,37.123554,54.06408
81.66845,56.32161,68.24983,67.238045,80.7101,-35.666584,37.123516,54.06408
81.66843,56.32161,68.24983,67.238045,80.708664,-39.588364,37.12348,54.06408
81.6684,56.32161,68.24983,67.238045,80.70733,-26.415365,37.12345,54.06408
81.66839,56.32161,68.24983,67.238045,80.706085,-30.951143,37.12342,54.06408
81.668365,56.32161,68.24983,67.238045,80.70493,-35.185883,37.12339,54.06408
81.66835,56.32161,68.24983,67.238045,80.70386,-39.139565,37.123363,54.06408
81.668335,56.32161,68.24983,67.238045,80.70286,-42.830845,37.123337,54.06408
81.66832,56.32161,68.24983,67.238045,80.70193,-46.277134,37.123314,54.06408
81.668304,56.32161,68.24983,67.238045,80.701065,-49.494698,37.12329,54.06408
81.66829,56.32161,68.24983,67.238045,80.700264,-52.49871,37.12327,54.06408
81.668274,56.32161,68.24983,67.238045,80.69952,-55.30335,37.12325,54.06408
81.66826,56.32161,68.24983,67.238045,80.69882,-57.921844,37.12323,54.06408
81.66825,56.32161,68.24983,67.238045,80.69817,-60.366554,37.12321,54.06408
81.668236,56.32161,68.24983,67.238045,80.69757,-62.64901,37.12319,54.06408
81.66823,56.32161,68.24983,67.238045,80.697014,-64.779976,37.123177,54.06408
81.66822,56.32161,68.24983,67.238045,80.696495,-66.769516,37.12316,54.06408
81.668205,56.32161,68.24983,67.238045,80.69601,-68.62701,37.123146,54.06408
81.6682,56.32161,68.24983,67.238045,80.695564,-70.36122,37.123135,54.06408
81.66819,56.32161,68.24983,67.238045,80.695145,-71.98034,37.12312,54.06408
81.66818,56.32161,68.24983,67.238045,80.694756,-39.25594,37.123108,54.06408
81.668175,56.32161,68.24983,67.23804,80.69439,-41.816154,37.123096,54.06408
81.66817,56.32161,68.24983,67.23804,80.69405,-45.32979,37.123085,54.06408
81.66816,56.32161,68.24983,67.23804,80.69374,-48.610226,37.123074,54.06408
81.66815,56.32161,68.24983,67.23804,80.69345,-51.672943,37.123066,54.06408
81.668144,56.32161,68.24983,67.23804,80.693184,-54.532387,37.123055,54.06408
81.66814,56.32161,68.24983,67.23804,80.69293,-57.202053,37.123047,54.06408
81.66814,56.32161,68.24983,67.23804,80.692696,-59.694534,37.12304,54.06408
81.66813,299.5523,68.24983,67.23804,80.692474,-62.02159,37.12303,54.06408
81.66812,286.07632,68.24983,67.23804,80.692276,-64.1942,37.123024,54.06408
81.66812,652.63104,68.24983,67.23804,80.692085,-66.22262,37.123016,54.06408
81.66811,619.593,68.24983,67.23804,80.69191,-68.1164,37.123013,54.06408
81.668106,1555.6573,68.24983,67.23804,80.69175,-69.88451,37.123005,54.06408
81.668106,1795.688,68.24983,67.23804,80.6916,-71.535255,37.122997,54.06408
81.6681,1924.9565,68.24983,67.23804,80.69146,-73.076454,37.122993,54.06408
81.6681,1983.4106,68.24983,67.23804,80.69132,-74.51536,37.12299,54.06408
81.66809,2257.4248,68.24983,67.23804,80.6912,-75.858765,37.122982,54.06408
81.66809,2135.4746,68.24983,67.23804,80.69109,-77.113014,37.12298,54.06408
81.66809,2020.2811,68.24983,67.23804,80.69099,-78.28401,37.122974,54.06408
81.66808,1911.4696,68.24983,67.23804,80.69089,-79.3773,37.12297,54.06408
81.66808,1808.6868,68.24983,67.23804,80.690796,-80.39802,37.122967,54.06408
81.668076,1711.5985,68.24983,67.23804,80.69071,-81.35099,37.122963,54.06408
81.668076,1619.8893,68.24983,67.23804,80.69063,-82.24072,37.12296,54.06408
81.668076,1533.2612,68.24983,67.23804,80.69056,-83.0714,37.122955,54.06408
81.668076,1451.4326,68.24983,67.23804,80.69049,-83.84695,37.12295,54.06408
81.66807,1374.1377,68.24983,67.23804,80.69043,-84.57102,37.12295,54.06408
81.66807,1301.1252,68.24983,67.23804,80.69037,-85.24704,37.122948,54.06408
81.66807,1232.158,68.24983,67.23804,80.690315,-85.87819,37.122944,54.06408
81.66806,1167.0117,68.24983,67.23804,80.69026,-86.467445,37.122944,54.06408
81.66806,1105.4749,68.24983,67.23804,80.690216,-87.0176,37.12294,54.06408
81.66806,1047.3474,68.24983,67.23804,80.69017,-87.53124,37.12294,54.06408
81.66806,992.4405,68.24983,67.23804,80.69013,-88.01079,37.122936,54.06408
81.66806,940.5756,68.24983,67.23804,80.690094,-88.45851,37.122936,54.06408
81.66805,891.5843,68.24983,67.23804,80.690056,-88.87652,37.122932,54.06408
81.66805,845.3073,68.24983,67.23804,80.690025,-89.26678,37.122932,54.06408
81.66805,801.59424,68.24983,67.23804,80.689995,-89.63114,37.12293,54.06408
81.66805,760.30304,68.24983,67.23804,80.689964,-89.97132,37.12293,54.06408
81.66805,953.7888,68.24983,67.23804,80.68993,-90.288925,37.122925,54.06408
81.66805,904.0654,68.24983,67.23804,80.68991,-90.58545,37.122925,54.06408
81.668045,857.0969,68.24983,67.23804,80.68989,-90.86229,37.122925,54.06408
81.668045,812.73065,68.24983,67.23804,80.689865,-91.12076,37.12292,54.06408
81.668045,811.7958,68.24983,67.23804,80.68985,-91.362076,37.12292,54.06408
81.668045,955.64667,68.24983,67.23804,80.68983,-91.58737,37.12292,54.06408
81.668045,905.8204,68.24983,67.23804,80.68981,-91.797714,37.12292,54.06408
81.668045,1111.2336,68.24983,67.23804,80.6898,53.95183,37.122917,54.06408
81.668045,1052.7871,68.24983,67.23804,80.68978,44.082127,37.122917,54.06408
81.668045,1084.4547,68.24983,67.23804,80.689766,34.867466,37.122917,54.06408
81.668045,1061.0767,68.24983,67.23804,80.68975,26.26438,37.122917,54.06408
81.668045,1147.5825,68.24983,67.23804,80.68974,18.232275,37.122913,54.06408
81.66804,1087.1222,68.24983,67.23804,80.68973,10.73326,37.122913,54.06408
81.66804,1030.0116,68.24983,67.23804,80.68972,3.7319486,37.122913,54.06408
81.66804,976.0651,68.24983,67.23804,80.68971,-2.8046873,37.122913,54.06408
81.66804,925.10754,68.24983,67.23804,80.689705,-8.907493,37.122913,54.06408
81.66804,876.9732,68.24983,67.23804,80.6897,-1.7203215,37.122913,54.06408
81.66804,831.50574,68.24983,67.23804,80.68968,-7.8950953,37.12291,54.06408
81.66804,958.33905,68.24983,67.23804,80.68968,-13.660056,37.12291,54.06408
81.66804,908.3636,68.24983,67.23804,80.689674,-19.042395,37.12291,54.06408
81.66804,893.6084,68.24983,67.23804,80.68967,-24.06751,37.12291,54.06408
81.66804,1019.8723,68.24983,67.23804,80.68966,-28.759115,37.12291,54.06408
81.66804,966.4876,68.24983,67.23804,80.68965,-33.13934,37.12291,54.06408
81.66804,1120.3553,68.24983,67.23804,80.68965,-37.22885,37.12291,54.06408
81.66804,1281.696,68.24983,67.23804,80.689644,-41.046944,37.12291,54.06408
81.66804,1213.8053,68.24983,67.23804,80.689644,-44.61163,37.12291,54.06408
81.66804,1149.6759,68.24983,67.23804,80.68964,-47.93973,37.122906,54.06408
81.66804,1089.0996,68.24983,67.23804,80.68964,-51.046947,37.122906,54.06408
81.66804,1231.4265,68.24983,67.23804,80.68963,-53.94794,37.122906,54.06408
81.66804,1166.3208,68.24983,67.23804,80.68963,-56.656395,37.122906,54.06408
81.66804,1104.8223,68.24983,67.23804,80.68962,-59.185093,37.122906,54.06408
81.66804,1160.1089,68.24983,67.23804,80.68962,-61.54596,37.122906,54.06408
81.66804,1098.9545,68.24983,67.23804,80.68962,-63.750137,37.122906,54.06408
81.66803,1049.3523,68.24983,67.23804,80.68961,-65.80802,37.122906,54.06408
81.66803,994.33435,68.24983,67.23804,80.68961,-67.72933,37.122906,54.06408
81.66803,942.36456,68.24983,67.23804,80.68961,-69.52312,37.122906,54.06408
81.66803,1374.8264,68.24983,67.23804,80.689606,-71.19785,37.122906,54.06408
81.66803,1301.7758,68.24983,67.23804,80.689606,-72.761444,37.122906,54.06408
81.66803,1232.7725,68.24983,67.23804,80.689606,-74.22126,37.122906,54.06408
81.66803,1252.7212,68.24983,67.23804,80.689606,-75.58418,37.122906,54.06408
81.66803,1186.4357,68.24983,67.23804,80.689606,-76.85665,37.122906,54.06408
81.66803,1123.8226,68.24983,67.23804,80.6896,-78.04466,37.122906,54.06408
81.66803,1064.6786,68.24983,67.23804,80.6896,-79.15383,37.122906,54.06408
81.66803,1008.8115,68.24983,67.23804,80.6896,-80.189384,37.122906,54.06408
81.66803,956.0397,68.24983,67.23804,80.6896,-81.15621,37.122906,54.06408
81.66803,906.1916,68.24983,67.23804,80.6896,-82.05887,37.122902,54.06408
81.66803,859.1053,68.24983,67.23804,80.6896,-82.90161,37.122902,54.06408
81.66803,814.62775,68.24983,67.23804,80.6896,-83.68843,37.122902,54.06408
81.66803,772.61444,68.24983,67.23804,80.68959,-84.42302,37.122902,54.06408
81.66803,755.79706,68.24983,67.23804,80.68959,-34.386166,37.122902,54.06408
81.66803,717.0432,68.24983,67.23804,86.274345,-38.392925,37.122902,54.06408
81.66803,680.4365,68.24983,67.23804,85.88362,-42.13376,37.122902,54.06408
81.66803,645.858,68.24983,67.23804,85.52023,-45.626316,37.122902,54.06408
81.66803,613.1952,68.24983,67.23804,85.182274,-41.82086,37.122902,54.06408
81.66803,657.7894,68.24983,67.23804,84.86795,-45.334187,37.122902,54.06408
81.66803,624.46564,68.24983,67.23804,84.57562,-48.61433,37.122902,54.06408
81.66803,592.9881,68.24983,67.23804,84.30375,-51.676773,37.122902,54.06408
81.66803,563.2546,68.24983,67.23804,84.05089,-41.395935,37.122902,54.06408
81.66803,535.1684,68.24983,67.23804,83.81573,-44.93746,37.122902,54.06408
81.66803,508.63834,68.24983,67.23804,83.597015,-48.24394,37.122902,54.06408
81.66803,483.57812,68.24983,67.23804,83.3936,-51.330967,37.122902,54.06408
81.66803,459.90634,68.24983,67.23804,83.20442,-54.213108,37.122902,54.06408
81.66803,437.54608,68.24983,67.23804,83.02848,-56.903965,37.122902,54.06408
81.66803,416.42468,68.24983,67.23804,82.864845,-59.41623,37.122902,54.06408
81.66803,396.47348,68.24983,67.23804,82.71266,77.84534,37.122902,54.06408
81.66803,377.62766,68.24983,67.23804,82.57112,91.63518,37.122902,54.06408
81.66803,359.82596,68.24983,67.23804,82.43948,79.26445,37.122902,54.06408
81.66803,343.01056,68.24983,67.23804,82.317055,67.71475,37.122902,54.06408
81.66803,327.1268,68.24983,67.23804,82.20319,56.931614,37.122902,54.06408
81.66803,312.12308,68.24983,67.23804,82.0973,46.86414,37.122902,54.06408
81.66803,297.95062,68.24983,67.23804,81.99881,37.464832,37.122902,54.06408
81.66803,284.56335,68.24983,67.23804,81.90721,28.68936,37.122902,54.06408
81.66803,271.91782,68.24983,67.23804,81.82202,20.496313,37.122902,54.06408
81.66803,259.9729,68.24983,67.23804,81.7428,12.84703,37.122902,54.06408
81.66803,248.68979,68.24983,67.23804,81.66911,5.7054286,37.122902,54.06408
81.66803,238.0318,68.24983,67.23804,81.60058,-0.96218866,37.122902,54.06408
81.66803,227.96431,68.24983,67.23804,81.53684,-7.1872783,37.122902,54.06408
81.66803,218.45459,68.24983,67.23804,81.47757,-12.999213,37.122902,54.06408
81.66803,209.47176,68.24983,67.23804,81.42244,-18.425413,37.122902,54.06408
81.66803,200.9866,68.24983,67.23804,81.37117,-23.491476,37.122902,54.06408
81.66803,247.66566,68.24983,67.23804,81.32348,-28.221312,37.122902,54.06408
81.66803,237.0644,68.24983,67.23804,81.27914,-32.637226,37.122902,54.06408
81.66803,227.0505,68.24983,67.23804,81.237885,-36.760063,37.122902,54.06408
81.66803,217.59142,68.24983,67.23804,81.199524,-40.60927,37.122902,54.06408
81.66803,208.6564,68.24983,67.23804,81.16385,-44.203003,37.122902,54.06408
81.66803,200.21643,68.24983,67.23804,81.13067,-47.558224,37.122902,54.06408
81.66803,192.24406,68.24983,67.23804,81.09981,-50.69076,37.122902,54.06408
81.66803,184.7134,68.24983,67.23804,81.071106,-53.615395,37.122902,54.06408
81.66803,177.59996,68.24983,67.23804,81.04442,-56.34592,37.122902,54.06408
81.66803,170.88065,68.24983,67.23804,81.01959,-58.89522,37.122902,54.06408
81.66803,164.5336,68.24983,67.23804,80.996506,-61.27533,37.122902,54.06408
81.66803,158.53821,68.24983,67.23804,80.97503,16.25237,37.122902,54.06408
81.66803,152.87498,68.24983,67.23804,80.95506,175.14558,37.122902,54.06408
81.66803,147.52553,68.24983,67.23804,80.936485,157.23232,37.122902,54.06408
81.66803,142.47246,68.24983,67.23804,80.91921,140.50792,37.122902,54.06408
81.66803,137.69934,68.24983,67.23804,80.903145,124.89354,37.122902,54.06408
81.66803,133.19069,68.24983,67.23804,80.88821,171.35982,37.122902,54.06408
81.66803,128.93182,68.24983,67.23804,80.874306,153.6978,37.122902,54.06408
81.66803,124.90893,68.24983,67.23804,80.86139,137.208,37.122902,54.06408
81.66803,121.10891,68.24983,67.23804,80.849365,121.81264,37.122902,54.06408
81.66803,117.51942,68.24983,67.23804,80.83819,107.43904,37.122902,54.06408
81.66803,114.12881,68.24983,67.23804,80.82779,94.01941,37.122902,54.06408
81.66803,110.92605,68.24983,67.23804,80.81812,81.49043,37.122902,54.06408
81.66803,107.90074,68.24983,67.23804,80.80913,69.793,37.122902,54.06408
81.66803,105.043045,68.24983,67.23804,80.800766,58.87192,37.122902,54.06408
81.66803,102.34368,68.24983,67.23804,80.792984,48.67568,37.122902,54.06408
81.66803,99.79386,68.24983,67.23804,80.78575,39.156147,37.122902,54.06408
81.66803,97.38532,68.24983,67.23804,80.77902,30.268423,37.122902,54.06408
81.66803,95.11022,68.24983,67.23804,80.772766,21.970572,37.122902,54.06408
81.66803,92.961174,68.24983,67.23804,80.766945,14.223449,37.122902,54.06408
81.66803,217.28546,68.24983,67.23804,80.761536,6.9904933,37.122902,54.06408
81.66803,208.3674,68.24983,67.23804,80.7565,0.23758696,37.122902,54.06408
81.66803,199.94344,68.24983,67.23804,80.751816,-6.0671306,37.122902,54.06408
81.66803,191.98619,68.24983,67.23804,80.74747,-11.953406,37.122902,54.06408
81.66803,184.46982,68.24983,67.23804,80.743416,-17.449018,37.122902,54.06408
81.66803,280.53607,68.24983,67.23804,80.73965,-22.579885,37.122902,54.06408
81.66803,268.11365,68.24983,67.23804,80.736145,-27.370222,37.122902,54.06408
81.66803,256.3795,68.24983,67.23804,80.73289,-31.842627,37.122902,54.06408
81.66803,245.29547,68.24983,67.23804,80.72986,-36.018196,37.122902,54.06408
81.66803,234.82553,68.24983,67.23804,80.72704,-39.916637,37.122902,54.06408
81.66803,224.93567,68.24983,67.23804,110.8998,-43.556343,37.122902,54.06408
81.66803,215.59375,68.24983,67.23804,143.39568,-26.817076,37.122902,54.06408
81.66803,206.76941,68.24983,67.23804,139.0086,-31.326193,37.122902,54.06408
81.66803,198.43398,68.24983,67.23804,134.92847,-35.53604,37.122902,54.06408
81.66803,190.56036,68.24983,67.23804,131.13379,-39.466484,37.122902,54.06408
81.66803,183.12299,68.24983,67.23804,127.60458,-43.136066,37.122902,54.06408
81.66803,176.09766,68.24983,67.23804,124.3223,4.3926463,37.122902,54.06408
81.66803,169.46158,68.24983,67.23804,121.26965,-2.187843,37.122902,54.06408
81.66803,163.19315,68.24983,67.23804,118.43057,-8.331588,37.122902,54.06408
81.66803,157.27202,68.24983,67.23804,115.79013,-14.067573,37.122902,54.06408
81.66803,151.67896,68.24983,67.23804,113.33441,-19.422865,37.122902,54.06408
81.66803,146.39577,68.24983,67.23804,111.0505,-24.422728,37.122902,54.06408
81.66803,141.40529,68.24983,67.23804,108.92638,-29.090757,37.122902,54.06408
81.66803,136.6913,68.24983,67.23804,106.95087,-33.448967,37.122902,54.06408
81.66803,132.23848,68.24983,67.23804,105.11356,-37.51793,37.122902,54.06408
81.66803,128.03238,68.24983,67.23804,103.4048,-41.316833,37.122902,54.06408
81.66803,124.0593,68.24983,67.23804,101.81559,-44.86361,37.122902,54.06408
81.66803,120.30636,68.24983,67.23804,100.33757,-48.174988,37.122902,54.06408
81.66803,116.76134,68.24983,67.23804,104.47124,-51.26659,37.122902,54.06408
81.66803,113.41273,68.24983,67.23804,102.80741,-54.153004,37.122902,54.06408
81.66803,110.24964,68.24983,67.23804,101.259995,-56.847847,37.122902,54.06408
81.66803,107.26181,68.24983,67.23804,99.82084,-59.36384,37.122902,54.06408
81.66803,104.439514,68.24983,67.23804,98.482376,-61.712845,37.122902,54.06408
81.66803,101.77358,68.24983,67.23804,97.23755,-23.389692,37.122902,54.06408
81.66803,99.255356,68.24983,67.23804,96.07981,45.166294,37.122902,54.06408
81.66803,96.87665,68.24983,67.23804,95.003075,35.879673,37.122902,54.06408
81.66803,94.62973,68.24983,67.23804,94.00167,27.20941,37.122902,54.06408
81.66803,165.13255,68.24983,67.23804,93.07033,19.114584,37.122902,54.06408
81.66803,159.10397,68.24983,67.23804,195.7782,11.557006,37.122902,54.06408
81.66803,153.40941,68.24983,67.23804,187.72632,4.501022,37.122902,54.06408
81.66803,148.03035,68.24983,67.23804,180.23776,-2.086662,37.122902,54.06408
81.66803,142.94931,68.24983,67.23804,173.27313,-8.237121,37.122902,54.06408
81.66803,138.14977,68.24983,67.23804,166.79578,-13.979377,37.122902,54.06408
81.66803,133.61615,68.24983,67.23804,160.77158,-19.34052,37.122902,54.06408
81.66803,129.33371,68.24983,67.23804,155.16885,27.94354,37.122902,54.06408
81.66803,125.28855,68.24983,67.23804,149.9581,19.799994,37.122902,54.06408
81.66803,121.46749,68.24983,67.23804,145.11191,12.196929,37.122902,54.06408
81.66803,117.85815,68.24983,67.23804,140.60477,5.098472,37.122902,54.06408
81.66803,114.44877,68.24983,67.23804,136.41296,-1.5288619,37.122902,54.06408
81.66803,111.22828,68.24983,67.23804,132.51442,-7.7163463,37.122902,54.06408
81.66803,108.186226,68.24983,67.23804,128.88864,-13.493171,37.122902,54.06408
81.66803,105.31271,68.24983,67.23804,125.51651,-18.886587,37.122902,54.06408
81.66803,102.598404,68.24983,67.23804,247.75098,-23.922049,37.122902,54.06408
81.66803,100.03448,68.24983,67.23804,236.06296,-28.623304,37.122902,54.06408
81.66803,97.6126,68.24983,67.23804,225.19269,-33.01254,37.122902,54.06408
81.66803,95.32491,68.24983,67.23804,215.08289,-37.110466,37.122902,54.06408
81.66803,93.16397,68.24983,67.23804,205.68042,-40.936417,37.122902,54.06408
81.66803,91.12275,68.24983,67.23804,196.93576,-44.50844,37.122902,54.06408
81.66803,89.19462,68.24983,67.23804,188.8029,-47.843388,37.122902,54.06408
81.66803,87.37332,68.24983,67.23804,181.23904,-50.956997,37.122902,54.06408
81.66803,85.65293,68.24983,67.23804,174.20436,-53.86396,37.122902,54.06408
81.66803,84.027855,68.24983,67.23804,167.66183,-56.577988,37.122902,54.06408
81.66803,82.49281,68.24983,67.23804,161.57706,-59.11189,37.122902,54.06408
81.66803,81.042816,68.24983,67.23804,155.91797,-61.477615,37.122902,54.06408
81.66803,79.673164,68.24983,67.23804,150.65482,-63.68633,37.122902,54.06408
81.66803,78.37939,68.24983,67.23804,145.75989,-65.74845,37.122902,54.06408
81.66803,77.157295,68.24983,67.23804,141.20741,-67.67371,37.122902,54.06408
81.66803,76.002914,68.24983,67.23804,136.97343,-69.47119,37.122902,54.06408
81.66803,74.91248,68.24983,67.23804,133.03569,-71.149376,37.122902,54.06408
81.66803,73.88248,68.24983,67.23804,129.37343,-72.71618,37.122902,54.06408
81.66803,72.90953,68.24983,67.23804,125.96739,-74.179,37.122902,54.06408
81.66803,71.99049,68.24983,67.23804,122.79965,-75.54473,37.122902,54.06408
81.66803,71.12237,68.24983,67.23804,119.85353,-75.22241,37.122902,54.06408
81.66803,70.302345,68.24983,67.23804,117.113525,76.68239,37.122902,54.06408
81.66803,69.527756,68.24983,67.23804,114.565216,65.30406,37.122902,54.06408
81.66803,68.79608,68.24983,67.23804,112.1952,54.680912,37.122902,54.06408
81.66803,68.10494,68.24983,67.23804,109.99099,44.76282,37.122902,54.06408
81.66803,67.452095,68.24983,67.23804,107.940994,35.50298,37.122902,54.06408
81.66803,66.83543,68.24983,67.23804,106.034424,26.857718,37.122902,54.06408
81.66803,66.252914,68.24983,67.23804,104.26124,18.78623,37.122902,54.06408
81.66803,65.702675,68.24983,67.23804,102.61211,11.250449,37.122902,54.06408
81.66803,65.18293,68.24983,67.23804,101.078354,4.2148128,37.122902,54.06408
81.66803,64.69198,68.24983,67.23804,99.65191,107.178696,37.122902,54.06408
81.66803,64.22822,68.24983,67.23804,98.32526,93.77635,37.122902,54.06408
81.66803,63.790165,68.24983,67.23804,97.09142,81.26352,37.122902,54.06408
81.66803,63.376377,68.24983,67.23804,144.53482,69.58115,37.122902,54.06408
81.66803,62.985516,68.24983,67.23804,143.07251,58.674137,37.122902,54.06408
81.66803,62.616306,68.24983,67.23804,138.70805,48.491016,37.122902,54.06408
81.66803,62.267555,68.24983,67.23804,134.64894,38.983738,37.122902,54.06408
81.66803,61.938126,68.24983,67.23804,160.51398,30.107458,37.122902,54.06408
81.66803,61.626945,68.24983,67.23804,154.92929,21.820288,37.122902,54.06408
81.66803,61.333008,68.24983,67.23804,149.73529,14.083137,37.122902,54.06408
81.66803,61.055355,68.24983,67.23804,144.9047,6.8594966,37.122902,54.06408
81.66803,60.793087,68.24983,67.23804,140.41205,0.11528777,37.122902,54.06408
81.66803,60.54535,68.24983,67.23804,136.23373,-6.181312,37.122902,54.06408
81.66803,60.311337,68.24983,67.23804,132.34772,-12.060012,37.122902,54.06408
81.66803,60.09029,68.24983,67.23804,128.7336,-17.548544,37.122902,54.06408
81.66803,59.88149,68.24983,67.23804,125.37232,-22.672812,37.122902,54.06408
81.66803,59.684258,68.24983,67.23804,122.246216,-27.456984,37.122902,54.06408
81.66803,59.49795,68.24983,67.23804,119.338806,-31.923628,37.122902,54.06408
81.66803,59.321968,68.24983,67.23804,116.63482,-36.093822,37.122902,54.06408
81.66803,59.15574,68.24983,67.23804,114.12001,-39.987247,37.122902,54.06408
81.66803,58.998714,68.24983,67.23804,111.781136,-43.622265,37.122902,54.06408
81.66803,58.85039,68.24983,67.23804,109.605896,-47.01603,37.122902,54.06408
81.66803,58.71029,68.24983,67.23804,107.58284,-50.18455,37.122902,54.06408
81.66803,58.577946,68.24983,67.23804,105.701324,-53.14278,37.122902,54.06408
81.66803,58.452934,68.24983,67.23804,103.95145,-55.904675,37.122902,54.06408
81.66803,58.33485,68.24983,67.23804,102.32399,-58.48326,37.122902,54.06408
81.66803,58.22331,68.24983,67.23804,100.810394,-60.89071,37.122902,54.06408
81.66803,58.117947,68.24983,67.23804,99.402695,-63.13838,37.122902,54.06408
81.66803,58.01842,68.24983,67.23804,98.09348,-65.23686,37.122902,54.06408
81.66803,57.92441,68.24983,67.23804,96.87586,-67.196075,37.122902,54.06408
81.66803,57.83561,68.24983,67.23804,95.74343,-69.02526,37.122902,54.06408
81.66803,57.751728,68.24983,67.23804,94.69023,-70.73304,37.122902,54.06408
81.66803,57.672493,68.24983,67.23804,93.71071,-72.32748,37.122902,54.06408
81.66803,57.59765,68.24983,67.23804,92.79972,-53.27912,37.122902,54.06408
81.66803,57.52695,68.24983,67.23804,91.95247,-56.031967,37.122902,54.06408
81.66803,57.46017,68.24983,67.23804,91.16449,-58.602108,37.122902,54.06408
81.66803,57.39709,68.24983,67.23804,278.72748,-61.001667,37.122902,54.06408
81.66803,57.3375,68.24983,67.23804,264.87225,-63.24197,37.122902,54.06408
81.66803,57.28122,68.24983,67.23804,251.98639,-65.33358,37.122902,54.06408
81.66803,57.228054,68.24983,67.23804,240.00208,-67.28638,37.122902,54.06408
81.66803,57.17783,68.24983,67.23804,263.75168,-69.109566,37.122902,54.06408
81.66803,57.130394,68.24983,67.23804,250.94421,-70.81175,37.122902,54.06408
81.66803,57.085583,68.24983,67.23804,239.03278,-72.40096,37.122902,54.06408
81.66803,57.043255,68.24983,67.23804,227.95471,-73.884705,37.122902,54.06408
81.66803,57.003273,68.24983,67.23804,217.6517,-75.269966,37.122902,54.06408
81.66803,56.965508,68.24983,67.23804,208.06949,-76.563286,37.122902,54.06408
81.66803,56.929832,68.24983,67.23804,199.15768,-77.770775,37.122902,54.06408
81.66803,56.896133,68.24983,67.23804,190.86938,-78.89812,37.122902,54.06408
81.66803,56.864304,68.24983,67.23804,183.16093,-79.950645,37.122902,54.06408
81.66803,56.834236,68.24983,67.23804,175.99179,-80.93331,37.122902,54.06408
81.66803,56.805836,68.24983,67.23804,169.32422,-81.85076,37.122902,54.06408
81.66803,56.779007,68.24983,67.23804,163.12314,-82.70732,37.122902,54.06408
81.66803,56.753666,68.24983,67.23804,157.35588,-83.507034,37.122902,54.06408
81.66803,56.729725,68.24983,67.23804,151.99213,-84.25366,37.122902,54.06408
81.66803,56.707115,68.24983,67.23804,241.3833,-84.950745,37.122902,54.06408
81.66803,56.685757,68.24983,67.23804,230.14078,-85.60156,37.122902,54.06408
81.66803,56.66558,68.24983,67.23804,219.68481,-86.20918,37.122902,54.06408
81.66803,56.646523,68.24983,67.23804,209.96039,-86.776474,37.122902,54.06408
