Cell 17,Cell 21,Cell 44
109.79350406222001,367.53070868820953,205.3858187671711
109.79350406222001,354.7213517197757,205.06744413293913
109.79350406222001,342.6347120522385,204.76454191083803
109.79350406222001,331.23004871791375,204.4763339026246
109.79350406222001,320.46884853236884,204.20213346279002
109.79350406222001,310.314826094423,203.94123868703645
109.79350406222001,300.73371016309534,203.69300870622237
109.79350406222001,291.69318262244764,203.4568484275735
109.79350406222001,283.1627258936902,203.23214749952655
109.79350406222001,275.1135924176033,203.01835660567443
109.79350406222001,267.51862154906405,202.81495694718834
109.79350406222001,260.35217852188913,202.62142972523944
109.79350406222001,253.59004763730894,202.43730191736609
109.79350406222001,247.20947804033585,202.2621157598958
109.79350406222001,285.71790173059054,202.0954287479452
109.79350406222001,277.5246032123013,201.936844152998
109.79350406222001,269.79358497751775,201.7859652465381
109.79350406222001,262.4987850139535,201.64241055883838
109.79350406222001,255.6155451179466,201.50581387896085
109.79350406222001,249.12067192961686,201.37587003112384
109.79350406222001,242.9922690861827,201.2522280631784
109.79350406222001,237.20963041043532,201.13458279934287
109.79350406222001,231.75327042831756,201.0226595814137
109.79350406222001,226.60477178102985,200.91616849239838
109.79350406222001,221.7467699662409,200.81485013288244
109.79350406222001,217.16284652656182,200.71846036224053
109.79350406222001,212.8375748259145,200.62673978105823
109.79350406222001,208.75633694405863,200.5394747662884
109.79350406222001,204.90536945296012,200.45645169488384
109.79350406222001,201.27168712284396,200.37745694379737
109.79350406222001,197.8430218870367,200.30229214877093
109.79350406222001,194.6078075831771,200.23078946312458
109.79350406222001,191.55513417684782,200.16275052260025
109.79350406222001,188.67470198520735,200.09802273930708
109.79350406222001,185.95679115941118,200.03643826656514
109.79350406222001,183.39221590824366,199.97784451648363
109.79350406222001,180.97235501569665,199.9220889011717
109.79350406222001,178.6890297706546,199.86904935031666
109.79350406222001,176.53451922568368,199.8185732760277
109.79350406222001,275.8266661636024,199.7705538667812
109.79350406222001,268.1914426086396,199.72486905226452
109.79350406222001,260.9870051958715,199.68141202095407
109.79350406222001,254.1890771913711,199.64004544374808
109.79350406222001,247.77469411709907,199.60070828549024
109.79350406222001,362.7828448152724,199.56326321707877
109.79350406222001,350.2413711534542,199.52764920335736
109.79350406222001,338.40750859103173,199.4937594328024
109.79350406222001,327.2413401349481,199.46151761146848
109.79350406222001,330.8063731715769,199.4308321866211
109.79350406222001,320.06909876780315,199.40164212310393
109.79350406222001,309.9376288205828,199.37387112697155
109.79350406222001,300.37778364167156,199.3474581630676
109.79350406222001,291.35733666786746,199.32231167865763
109.79350406222001,282.84583135553845,199.29840115616344
109.79350406222001,274.81458118062227,199.2756350428505
109.79350406222001,267.23648653315365,199.25398282114068
109.79350406222001,260.08594316452815,199.23338345587766
109.79350406222001,253.3388421875019,199.21379117069415
109.79350406222001,246.9724327470872,199.19514493043383
109.79350406222001,240.96523046781616,199.17739895872947
109.79350406222001,235.29697167737243,199.16052273800287
109.79350406222001,229.94852185385488,199.1444552330977
109.79350406222001,224.90186036698827,199.1291811852249
109.79350406222001,220.13992789022913,199.1146395592281
109.79350406222001,215.64667217713415,199.10079983752914
109.79350406222001,211.4069412498342,199.087646761339
109.79350406222001,207.40642236387697,199.07511929550125
109.79350406222001,203.63162674943746,199.06320218122684
109.79350406222001,200.06979805858154,199.05188015972672
109.79350406222001,196.7089581416343,199.04109219584453
109.79350406222001,193.5377239417072,199.03082303079117
109.79350406222001,190.54542956501325,199.02105740577758
109.79350406222001,187.72195843418368,199.01178006201468
109.79350406222001,185.0578043234255,199.0029452231352
109.79350406222001,182.54394928820636,198.994522371561
109.79350406222001,180.17195521799096,198.9865267660811
109.79350406222001,177.9337807307682,198.97891263032832
109.79350406222001,175.82188798457702,198.97167996430264
109.79350406222001,173.82916638355945,198.9647829916368
109.79350406222001,462.5399270660516,198.95823697111987
109.79350406222001,444.36994376016315,198.95199612638464
109.79350406222001,427.2251069609768,198.94606045743106
109.79350406222001,411.0476774094226,198.9404147054701
109.79350406222001,395.78296760430936,198.93504361171262
109.79350406222001,381.37958594295543,198.92993191736957
109.79350406222001,367.7888263696125,198.92506436365187
109.79350406222001,354.9649125160959,198.92044095055948
109.79350406222001,342.8645094205246,198.9160311605143
109.79350406222001,331.446906632793,198.91185025230536
109.79350406222001,320.6734688981535,198.9078677083545
109.79350406222001,310.5078802978463,198.90406826987265
109.79350406222001,300.9158695908908,198.9004671956489
109.79350406222001,291.86505762619095,198.89703396810506
109.79350406222001,283.3248963073785,198.89376858724114
109.79350406222001,275.26660755765465,198.89065579426807
109.79350406222001,267.6630002143179,198.8877108479749
109.79350406222001,260.48840899360613,198.8848879719944
109.79350406222001,253.71860293796038,198.88221768390474
109.79350406222001,247.33075489844595,198.87966946612778
109.79350406222001,241.30334998201616,198.87724331866346
109.79350406222001,235.6160024460395,198.8749392415118
109.79350406222001,230.24954725103606,198.87275723467283
109.79350406222001,225.1858874727836,198.87066678056837
109.79350406222001,242.940572307713,198.8686831379875
109.79350406222001,237.16086331952945,198.8667910481411
109.79350406222001,231.70724991950277,198.86499051102922
109.79350406222001,226.5613452664122,198.86328152665186
109.79350406222001,221.70578485792637,198.86166409500896
109.79350406222001,217.12418075423534,198.86010769852243
109.79350406222001,212.80107580168206,198.8586428547704
109.79350406222001,208.7218978563945,198.8572390461747
109.79350406222001,204.87286823154915,198.85589627273532
109.79350406222001,201.24103221494977,198.85462979324137
109.79350406222001,197.81409122234413,198.85342434890376
109.79350406222001,194.58050960894974,198.85227993972248
109.79350406222001,191.52937734034933,198.85118130690844
109.79350406222001,188.65039473370138,198.85014370925077
109.79350406222001,185.93384194016136,198.8491671467494
109.79350406222001,183.37057894488177,198.8482211018262
109.79350406222001,180.9519387554864,198.84732083327026
109.79350406222001,178.66975791964893,198.8464663410816
109.79350406222001,176.51633074872504,198.84565762526015
109.79350406222001,174.48442457654156,198.84489468580597
109.79350406222001,172.56715768908143,198.84416226392995
109.79350406222001,170.7580603596412,198.84346035963208
109.79350406222001,169.05104433125243,198.84278897291242
109.79350406222001,167.44034178152376,198.84216336255997
109.79350406222001,165.9205053226413,198.8415682697857
109.79350406222001,164.4864385189472,198.8409884358005
109.79350406222001,163.13327381662447,198.84045437818259
109.79350406222001,161.85646409643343,198.83993557935375
109.79350406222001,411.83747234849886,198.83943203931398
109.79350406222001,396.5282679135104,198.83897427564148
109.79350406222001,382.0827719934267,198.83851651196895
109.79350406222001,368.45237008523594,198.8381045246637
109.79350406222001,355.59101116254453,198.83769253735844
109.79350406222001,343.45532974589236,198.83731106763133
109.79350406222001,332.00434072696487,198.83694485669335
109.79350406222001,321.199469886172,198.8365939045444
109.79350406222001,311.0042181992813,198.83627346997366
109.79350406222001,301.38419235499686,198.8359530354029
109.79350406222001,305.4556951292188,198.83564785962122
109.79350406222001,296.1487491257374,198.83537320141772
109.79350406222001,287.3668885829108,198.8350985432142
109.79350406222001,279.0805724844707,198.83483914379977
109.79350406222001,271.26172465793053,198.83459500317443
109.79350406222001,263.8840999855312,198.83436612133818
109.79350406222001,256.9226740526652,198.83413723950193
109.79350406222001,250.35407039397958,198.83392361645477
109.79350406222001,244.15607221211562,198.83372525219667
109.79350406222001,238.3077749656023,198.83354214672767
109.79350406222001,232.78946429854156,198.83335904125866
109.79350406222001,227.58249397029286,198.83317593578965
109.79350406222001,222.6693163730522,198.83302334789883
109.79350406222001,218.03336046153677,198.8328555012189
109.79350406222001,213.65895545903808,198.83270291332806
109.79350406222001,209.53137663379013,198.8325655842263
109.79350406222001,205.63669271107543,198.83242825512454
109.79350406222001,201.96173535564628,198.83230618481187
109.79350406222001,198.4941449480928,198.8321841144992
109.79350406222001,195.22218747937046,198.83206204418656
109.79350406222001,192.13486136232552,198.83195523266295
109.79350406222001,189.22171432622252,198.83184842113937
109.79350406222001,186.47293496948063,198.83175686840488
109.79350406222001,183.87924594814777,198.83165005688127
109.79350406222001,181.4319039759007,198.83155850414678
109.79350406222001,179.12263878888743,198.83148221020136
109.79350406222001,176.9436684045166,198.83139065746687
109.79350406222001,174.8876380862999,198.83131436352144
109.79350406222001,172.94762034385207,198.83123806957602
109.79350406222001,171.11706915652275,198.83117703441968
109.79350406222001,169.3897894558176,198.83110074047426
109.79350406222001,167.75996764297722,198.83103970531792
109.79350406222001,166.22211055381948,198.83097867016158
109.79350406222001,164.77101494116073,198.83091763500525
109.79350406222001,163.40179799239465,198.830871858638
109.79350406222001,162.10983629433454,198.83081082348167
109.79350406222001,160.89076583321355,198.83076504711443
109.79350406222001,159.74048199468444,198.83071927074718
109.79350406222001,158.65509378745153,198.83067349437994
109.79350406222001,157.63095436084947,198.83062771801266
109.79350406222001,156.66459996968564,198.83058194164542
109.79350406222001,155.7527652330295,198.83055142406727
109.79350406222001,154.89236787542333,198.83052090648908
109.79350406222001,154.0805239856715,198.83047513012184
109.79350406222001,153.31448698168296,198.83044461254366
109.79350406222001,152.59167812804995,198.8304140949655
