Cell 2,Cell 8,Cell 20,Cell 23,Cell 24,Cell 26,Cell 27,Cell 29,Cell 30
34.748962,132.34756,140.44125,55.78833,-16.089624,22.847816,213.85818,-66.766945,75.17911
34.748775,132.34756,140.44125,55.78833,-16.089634,22.847816,203.45367,-67.82229,74.22293
34.748592,132.34756,140.44125,55.78833,-16.089643,22.847816,193.63715,-68.82238,73.31745
34.74842,132.34756,140.44125,55.78833,-16.089653,22.847816,184.37535,-69.77012,72.459984
34.748257,132.34756,140.44125,55.78833,-16.089663,22.847816,181.3378,-70.66824,71.64798
34.748096,132.34756,140.44125,55.78833,-16.08967,22.847816,172.77106,-71.51934,70.879036
34.747944,132.34756,140.44125,55.78833,-16.08968,22.847816,164.68843,-72.32589,70.15086
34.7478,132.34756,140.44125,55.78833,-16.089687,22.847816,157.06256,-73.09021,69.461296
34.74766,132.34756,140.44125,55.78833,-16.089695,22.847816,175.53647,-73.814514,68.8083
34.747528,132.34756,140.44125,55.78833,-16.0897,22.847816,167.29758,-74.5009,68.18992
34.747402,132.34756,140.44125,55.78833,-16.089708,22.847816,159.52428,-75.15135,67.604324
34.747284,132.34756,140.44125,55.78833,-16.089716,22.847816,152.19025,-75.76775,67.04979
34.747166,132.34756,140.44125,55.78833,-16.089722,22.847816,145.27068,-76.351875,66.52465
34.74706,132.34756,140.44125,55.78833,-16.089727,22.847816,138.74214,-76.905426,66.02736
34.74695,132.34756,140.44125,55.78833,-16.089733,22.847816,132.58255,-77.42999,65.556435
34.74685,132.34756,140.44125,55.78833,-16.089739,22.847816,126.77103,-77.9271,65.11048
34.746754,132.34756,140.44125,55.78833,-16.089745,22.847816,121.287926,-78.398186,64.68817
34.746662,132.34756,140.44125,55.78833,-16.08975,22.847816,116.114685,-78.8446,64.28825
34.746574,132.34756,140.44125,55.78833,-16.089754,22.847816,111.23379,-79.26765,63.909542
34.74649,132.34756,140.44125,55.78833,-16.08976,22.847816,106.628716,-79.66855,63.55091
34.74641,132.34756,140.44125,55.78833,-16.089764,22.847816,102.28388,-80.04846,63.211296
34.746334,132.34756,140.44125,55.78833,-16.089767,22.847816,98.184586,-80.408485,62.889687
34.746258,132.34756,140.44125,55.78833,-16.089771,22.847816,94.31694,-80.74966,62.585133
34.74619,132.34756,140.44125,55.78833,-16.089777,22.847816,90.66787,-53.27696,62.296726
34.746124,132.34756,140.44125,55.78833,-16.089779,22.847816,87.225006,-55.03854,123.95362
34.746063,132.34756,140.44125,55.78833,-16.089783,22.847816,83.97671,-56.7079,133.38724
34.746,132.34756,140.44125,55.78833,-16.089787,22.847816,80.91197,-19.353605,129.34467
34.74594,132.34756,140.44125,55.78833,-16.08979,22.847816,78.020424,-22.891172,125.51647
34.745888,132.34756,140.44125,55.78833,-16.089794,22.847816,75.29229,-26.243536,121.89125
34.745834,132.34756,140.44125,55.78833,-16.089796,22.847816,72.71832,-29.420393,118.45825
34.74578,132.34756,140.44125,55.78833,-16.0898,22.847816,70.2898,-32.43093,115.207275
34.74573,132.34756,140.44125,55.78833,-16.089802,22.847816,67.998535,-35.28386,112.12868
34.745686,132.34756,140.44125,55.78833,-16.089806,22.847816,65.83675,-37.98743,109.21332
34.745644,132.34756,140.44125,55.78833,-16.089808,22.847816,63.797127,-40.54946,106.452545
34.7456,132.34756,140.44125,55.78833,-16.08981,22.847816,61.872765,-42.977364,103.83815
34.745564,132.34756,140.44125,55.78833,-16.089813,22.847816,60.05715,-45.27816,101.36238
34.74552,132.34756,140.44125,55.78833,-16.089815,22.847816,58.344143,-47.458504,99.01788
34.745483,132.34756,140.44125,55.78833,-16.089817,22.847816,56.727936,-49.5247,96.7977
34.74545,132.34756,140.44125,55.78833,-16.089819,22.847816,55.203064,-51.482723,94.69524
34.745415,132.34756,140.44125,55.78833,-16.08982,22.847816,53.764362,-53.33824,92.704254
34.745384,132.34756,140.44125,55.78833,-16.089823,22.847816,52.406967,-55.096615,90.81884
34.745354,132.34756,140.44125,55.78833,-16.089825,22.847816,51.126274,-56.762936,89.033394
34.745327,132.34756,140.44125,55.78833,-16.089827,22.847816,49.917957,-58.34202,87.34262
34.745293,132.34756,140.44125,55.78833,-16.089828,22.847816,48.777924,-59.838432,85.74149
34.745266,132.34756,140.44125,55.78833,-16.08983,22.847816,47.702316,-61.256504,84.225266
34.745243,132.34756,140.44125,55.78833,-16.089832,22.847816,75.658966,-62.600338,82.78943
34.745216,132.34756,140.44125,55.78833,-16.089832,22.847816,73.06428,-63.873814,81.42973
34.745193,132.34756,140.44125,55.78833,-16.089834,22.847816,70.61622,-65.08062,80.14212
34.745174,132.34756,140.44125,55.78833,-16.089836,22.847816,68.306496,-66.22425,78.92279
34.74515,132.34756,140.44125,55.78833,-16.089836,22.847816,66.127304,-67.30801,77.76811
34.745132,132.34756,140.44125,55.78833,-16.089838,22.847816,64.07126,-68.33503,76.67465
34.745113,132.34756,140.44125,55.78833,-16.08984,22.847816,62.131413,-69.30828,75.639175
34.745094,132.34756,140.44125,55.78833,-16.08984,22.847816,60.301178,-70.23058,74.65861
34.745075,132.34756,140.44125,55.78833,-16.089842,22.847816,58.574375,-71.10459,73.73003
34.745056,132.34756,140.44125,55.78833,-16.089842,22.847816,56.945164,-71.93285,72.850685
34.74504,132.34756,140.44125,55.78833,-16.089844,22.847816,55.408012,-66.07752,72.01797
34.745026,132.34756,140.44125,55.78833,-16.089844,22.847816,53.95773,-67.16896,71.2294
34.74501,132.34756,140.44125,55.78833,-16.089846,22.847816,52.589405,-68.20326,70.48265
34.744995,132.34756,140.44125,55.78833,-16.089846,22.847816,51.298405,-69.18341,69.77549
34.744984,132.34756,140.44125,55.78833,-16.089848,22.847816,50.080364,-63.928776,69.10583
34.744972,132.34756,140.44125,55.78833,-16.089848,22.847816,48.931152,-65.132706,68.47167
34.744957,132.34756,140.44125,55.78833,-16.08985,22.847816,47.846886,-66.273605,67.87115
34.744946,132.34756,140.44125,55.78833,-16.08985,22.847816,46.823895,-67.35478,67.30246
34.744934,132.34756,140.44125,55.78833,-16.08985,22.847816,45.858707,-68.37935,66.76392
34.744926,132.34756,140.44125,55.78833,-16.089851,22.847816,44.94807,-69.35028,66.253944
34.744915,132.34756,140.44125,55.78833,-16.089851,22.847816,44.088894,-70.270386,65.771
34.744904,132.34756,140.44125,55.78833,-16.089851,22.847816,43.27827,-71.14231,65.313675
34.744896,132.34756,140.44125,55.78833,-16.089853,22.847816,42.513454,-71.9686,64.88059
34.74489,132.34756,140.44125,55.78833,-16.089853,22.847816,41.79186,-72.751625,64.470474
34.744877,132.34756,140.44125,55.78833,-16.089853,22.847816,41.111042,-73.49365,64.0821
34.74487,132.34756,140.44125,55.78833,-16.089855,22.847816,40.4687,-74.19684,63.714317
34.74486,132.34756,140.44125,55.78833,-16.089855,22.847816,39.86266,-74.86321,63.36604
34.744854,132.34756,140.44125,55.78833,-16.089855,22.847816,39.290863,-75.49469,63.036224
34.74485,132.34756,140.44125,55.78833,-16.089855,22.847816,38.75138,-76.09312,62.7239
34.744843,132.34756,140.44125,55.78833,-16.089857,22.847816,38.242386,-76.66021,62.428135
34.744835,132.34756,140.44125,55.78833,-16.089857,22.847816,37.762154,-77.19762,62.148052
34.74483,132.34756,140.44125,55.78833,-16.089857,22.847816,37.309063,-77.70689,61.88282
34.744823,132.34756,140.44125,55.78833,-16.089857,22.847816,36.881573,-78.1895,61.631653
34.74482,132.34756,140.44125,55.78833,-16.089859,22.847816,36.478245,-78.64684,61.393803
34.74481,132.34756,140.44125,55.78833,-16.089859,22.847816,36.097706,-79.080246,61.168564
34.744804,132.34756,140.44125,55.78833,-16.089859,22.847816,35.738674,-79.49095,60.95527
34.744797,132.34756,140.44125,55.78833,-16.089859,22.847816,35.399933,-79.880165,60.75328
34.744793,132.34756,140.44125,55.78833,-16.089859,22.847816,35.080334,-80.249,60.562004
34.74479,132.34756,140.44125,55.78833,-16.089859,22.847816,34.778793,-80.59852,60.38087
34.744785,132.34756,140.44125,55.78833,-16.08986,22.847816,34.494293,-80.92975,60.209343
34.74478,132.34756,140.44125,55.78833,-16.08986,22.847816,34.225872,-81.24363,60.046906
34.744778,132.34756,140.44125,55.78833,-16.08986,22.847816,33.972622,-81.541084,59.893085
34.744774,132.34756,140.44125,55.78833,-16.08986,22.847816,33.733677,-81.82296,59.747417
34.74477,132.34756,140.44125,55.78833,-16.08986,22.847816,33.50824,-82.09008,59.609474
34.744766,132.34756,140.44125,55.78833,-16.08986,22.847816,33.295544,-82.34322,59.478848
34.744762,132.34756,140.44125,55.78833,-16.08986,22.847816,33.094864,-82.58311,59.355145
34.74476,132.34756,140.44125,55.78833,-16.08986,22.847816,32.905525,-82.81043,59.238003
34.74476,132.34756,140.44125,55.78833,-16.089863,22.847816,32.726887,-83.025856,59.12707
34.744755,132.34756,140.44125,55.78833,-16.089863,22.847816,32.558346,-83.23,59.022022
34.74475,132.34756,140.44125,55.78833,-16.089863,22.847816,32.399326,-83.42346,58.922543
34.74475,132.34756,140.44125,55.78833,-16.089863,22.847816,52.252808,-83.6068,58.82834
34.744747,132.34756,140.44125,55.78833,-16.089863,22.847816,50.98083,-83.78053,58.73913
34.744743,132.34756,140.44125,55.78833,-16.089863,22.847816,49.780735,-83.94517,58.654648
34.744743,132.34756,140.44125,55.78833,-16.089863,22.847816,59.171223,-84.10119,58.574646
34.74474,132.34756,140.44125,55.78833,-16.089863,22.847816,57.508274,-84.24904,58.49889
34.74474,132.34756,140.44125,55.78833,-16.089863,22.847816,55.939304,-8.453429,58.427147
34.744736,132.34756,140.44125,55.78833,-16.089863,22.847816,54.458996,-12.561645,58.35921
34.744736,132.34756,140.44125,55.78833,-16.089863,22.847816,53.062344,-16.454786,58.294876
34.74473,132.34756,140.44125,55.78833,-16.089863,22.847816,51.744617,-20.14411,61.78557
272.00403,132.34756,140.44125,55.78833,-16.089865,22.847816,50.501358,-23.640287,61.539555
261.43405,132.34756,140.44125,55.78833,-16.089865,22.847816,49.328358,-26.953432,61.306587
251.33499,132.34756,140.44125,55.78833,-16.089865,22.847816,48.221645,-30.093122,61.085976
241.68584,132.34756,140.44125,55.78833,-16.089865,22.847816,47.17747,-33.06844,60.877056
232.46655,132.34756,140.44125,55.78833,-16.089865,22.847816,46.192307,-35.887993,60.67922
223.65799,132.34756,140.44125,55.78833,-16.089865,22.847816,45.262814,-38.559937,60.491867
215.24185,132.34756,140.44125,55.78833,-16.089865,22.847816,44.385853,-41.091995,136.99973
207.20065,132.34756,140.44125,55.78833,-16.089865,22.847816,43.558445,-43.491493,132.76562
199.5177,132.34756,140.44125,55.78833,-16.089865,22.847816,42.777798,14.297942,128.75604
192.17702,132.34756,140.44125,55.78833,-16.089865,22.847816,42.041264,8.998626,124.959045
185.16338,132.34756,140.44125,55.78833,-16.089865,22.847816,41.346355,3.9767454,121.36338
178.46219,132.34756,140.44125,55.78833,-16.089865,22.847816,40.690716,-0.7822265,117.958374
172.05954,132.34756,140.44125,55.78833,-16.089865,22.847816,40.072124,-5.2920527,114.7339
165.94212,132.34756,140.44125,55.78833,-16.089865,22.847816,39.48849,68.39088,111.680405
160.09724,132.34756,140.44125,55.78833,-16.089865,22.847816,38.937843,60.259655,108.78882
154.51276,132.34756,140.44125,55.78833,-16.089865,22.847816,38.418312,146.61337,106.050545
149.17706,132.34756,140.44125,55.78833,-16.089865,22.847816,37.92814,213.68541,103.457466
144.07907,132.34756,140.44125,55.78833,-16.089865,22.847816,37.465668,197.94762,120.562706
139.2082,132.34756,140.44125,55.78833,-16.089865,22.847816,37.029327,183.03374,117.20015
134.55432,132.34756,140.44125,55.78833,-16.089865,22.847816,36.61765,168.90065,114.015884
130.10779,132.34756,140.44125,55.78833,-16.089865,22.847816,36.229237,155.50746,111.00046
125.85933,132.34756,140.44125,55.78833,-16.089865,22.847816,35.86277,142.81544,108.14493
121.800156,132.34756,140.44125,55.78833,-16.089865,22.847816,35.517014,130.78789,105.440796
117.921814,132.34756,140.44125,55.78833,-16.089865,22.847816,35.190796,119.39001,102.88005
114.21625,132.34756,140.44125,55.78833,-16.089865,22.847816,34.883015,108.58883,100.45508
110.67578,132.34756,140.44125,55.78833,-16.089865,22.847816,34.59263,98.35313,98.15869
107.29303,132.34756,140.44125,55.78833,-16.089867,22.847816,34.31865,88.6533,95.98407
104.060974,132.34756,140.44125,55.78833,-16.089867,22.847816,34.060154,79.46128,93.92474
100.972916,132.34756,140.44125,55.78833,-16.089867,22.847816,33.816265,70.75048,91.97461
98.02243,132.34756,140.44125,55.78833,-16.089867,22.847816,33.586163,81.98608,90.127884
95.2034,132.34756,140.44125,55.78833,-16.089867,22.847816,33.36906,73.143105,88.379074
92.50995,132.34756,140.44125,55.78833,-16.089867,22.847816,33.164227,64.763084,86.72299
89.93649,132.34756,140.44125,55.78833,-16.089867,22.847816,32.97097,56.82179,85.154724
87.47768,132.34756,140.44125,55.78833,-16.089867,22.847816,32.78863,49.29623,83.6696
85.12842,132.34756,140.44125,55.78833,-16.089867,22.847816,32.6166,42.164654,82.26324
82.883804,132.34756,140.44125,55.78833,-16.089867,22.847816,32.45429,35.406445,80.931435
80.7392,132.34756,140.44125,55.78833,-16.089867,22.847816,32.30115,29.002043,79.67025
78.69014,132.34756,140.44125,55.78833,-16.089867,22.847816,32.156666,22.932928,78.47594
76.73236,132.34756,140.44125,55.78833,-16.089867,22.847816,32.020348,17.181547,77.34495
74.8618,132.34756,140.44125,55.78833,-16.089867,22.847816,31.891735,11.731269,76.27393
73.07457,132.34756,140.44125,55.78833,-16.089867,22.847816,31.770388,6.5663295,75.259705
71.36697,132.34756,140.44125,55.78833,-16.089867,22.847816,31.655897,1.6717833,74.299255
69.735435,132.34756,140.44125,55.78833,-16.089867,22.847816,31.547876,61.879208,73.389725
68.17659,132.34756,140.44125,55.78833,-16.089867,22.847816,31.445961,54.08888,72.52843
66.687195,132.34756,140.44125,55.78833,-16.089867,22.847816,31.349806,46.7064,71.7128
65.264145,132.34756,140.44125,55.78833,-16.089867,22.847816,31.259083,39.710415,70.940414
63.904495,132.34756,140.44125,55.78833,-16.089867,22.847816,31.173489,33.080692,70.208984
62.60542,132.34756,140.44125,55.78833,-16.089867,22.847816,31.09273,26.798056,69.516335
61.36422,132.34756,140.44125,55.78833,-16.089867,22.847816,31.016535,20.844328,68.86041
60.178314,132.34756,140.44125,55.78833,-16.089867,22.847816,30.944647,15.202292,68.23927
59.04524,132.34756,140.44125,55.78833,-16.089867,22.847816,30.87682,9.855636,67.65106
57.962643,132.34756,140.44125,55.78833,-16.089867,22.847816,30.812828,4.7888865,67.09405
56.928276,132.34756,140.44125,55.78833,-16.089867,22.847816,30.75245,-0.012603759,66.56657
55.939995,132.34756,140.44125,55.78833,-16.089867,22.847816,30.695486,-4.562721,66.06705
54.99574,132.34756,140.44125,55.78833,-16.089867,22.847816,30.641739,-8.874625,65.594025
54.09355,132.34756,140.44125,55.78833,-16.089867,22.847816,30.591032,-12.960792,65.14607
53.231552,132.34756,140.44125,55.78833,-16.089867,22.847816,30.543188,-16.833036,64.72188
52.40796,132.34756,140.44125,55.78833,-16.089867,22.847816,30.498049,-20.502562,64.320175
51.621056,132.34756,140.44125,55.78833,-16.089867,62.38605,30.455462,-23.979975,63.93977
50.86921,132.34756,140.44125,55.78833,-16.089867,59.96374,30.41528,-27.275335,63.579536
50.15086,132.34756,140.44125,55.78833,-16.089867,57.68984,30.377369,-30.398176,63.238403
49.46451,132.34756,140.44125,55.78833,-16.089867,55.55524,30.3416,-33.357525,62.91536
48.80874,132.34756,140.44125,55.78833,-16.089867,53.55142,30.307852,-36.161945,62.60944
48.182182,132.34756,140.44125,55.78833,-16.089867,67.252045,30.276012,-38.819546,62.319744
47.58354,132.34756,140.44125,55.78833,-16.089867,64.531624,30.245972,-41.338013,62.04541
47.011566,132.34756,140.44125,55.78833,-16.089867,61.97787,30.217628,-43.724632,61.78562
46.465073,132.34756,140.44125,55.78833,-16.089867,59.58057,30.190887,-45.986305,61.539608
45.94293,132.34756,140.44125,55.78833,-16.089867,57.330135,30.165657,-48.129574,61.306637
45.444046,132.34756,140.44125,55.78833,-16.089867,55.21758,30.141851,20.844526,61.08602
44.967384,132.34756,140.44125,55.78833,-16.089867,53.234444,30.119392,15.202483,60.8771
44.511963,132.34756,140.44125,55.78833,-16.089867,51.372807,189.03766,166.7693,60.67926
44.076828,132.34756,140.44125,55.78833,302.99518,49.625225,240.76614,208.56163,60.49191
43.66108,132.34756,140.44125,55.78833,289.60782,47.984707,228.84103,193.09209,60.31449
43.26385,132.34756,140.44125,55.78833,276.78214,46.444695,217.58983,178.43242,60.14648
42.884323,132.34756,140.44125,55.78833,264.49457,44.99903,206.97444,164.54022,59.987377
42.521698,132.34756,140.44125,55.78833,252.72253,43.641937,196.95894,151.37532,59.83671
42.175232,132.34756,140.44125,55.78833,241.4444,42.367985,187.50943,138.89963,59.694035
41.8442,132.34756,140.44125,55.78833,230.63943,41.17208,178.59393,127.07708,59.558926
41.527916,132.34756,140.44125,55.78833,220.28781,40.049442,170.18225,115.87347,59.430977
41.22572,132.34756,140.44125,55.78833,210.37048,38.995586,162.24593,105.2564,59.309814
40.93699,132.34756,140.44125,55.78833,200.86926,38.006294,154.75809,95.19517,59.195072
40.66112,132.34756,140.44125,68.03375,191.76663,37.07761,147.6934,85.66067,59.08642
40.39754,132.34756,140.44125,67.36422,183.04593,36.205822,141.02795,76.62531,58.983524
40.145706,132.34756,140.44125,66.73129,174.6911,35.387444,134.73918,68.062996,58.886086
39.90509,132.34756,140.44125,66.13297,166.68683,34.6192,198.86179,59.94894,58.793816
39.675194,132.34756,140.44125,65.56737,159.01834,33.89803,189.30475,52.25967,58.706436
39.45554,132.34756,140.44125,65.03269,151.6716,33.221035,180.2878,44.972958,58.623688
39.24567,132.34756,140.44125,64.527245,144.63312,32.58552,171.7804,38.067722,58.54533
39.04515,132.34756,140.44125,64.04943,137.88992,31.988943,163.75375,31.524,58.471127
38.85356,132.34756,140.44125,63.597748,131.42963,31.428911,156.18071,25.322859,58.400856
241.90356,132.34756,140.44125,63.17076,125.240395,30.903193,149.03563,19.446363,58.334312
232.67459,132.34756,140.44125,62.767117,119.31083,30.40968,142.29433,13.877517,58.271297
223.85677,132.34756,140.44125,62.385544,113.63004,29.946402,135.93399,8.600211,58.211624
215.43178,132.34756,140.44125,62.024834,108.18759,29.511507,129.93307,3.5991895,58.155113
207.38213,132.34756,140.44125,61.683846,102.97348,29.103256,124.27129,-1.1400145,58.1016
199.69109,132.34756,140.44125,61.361504,97.97813,28.720016,118.92946,-5.6311107,58.050926
192.34268,132.34756,140.44125,61.05678,93.19236,28.360256,113.889496,-9.887084,58.002937
185.32166,132.34756,140.44125,60.768723,88.607376,28.022537,109.134346,-13.920249,57.957493
178.61342,132.34756,140.44125,60.496414,84.21476,27.705507,104.64792,-17.742262,57.914455
172.20403,132.34756,140.44125,60.238995,80.00644,27.407902,100.41502,-21.364187,57.873703
166.08018,132.34756,140.44125,59.99565,75.97468,27.128529,96.42133,23.9905,57.83511
160.22916,132.34756,140.44125,59.76561,72.112076,26.86627,92.653336,18.183752,57.798565
